"lat","lon","depth"
41.4375,290.4375,0
41.3125,290.5625,0
41.4375,290.5625,0
41.3125,290.6875,0
41.4375,290.6875,0
41.3125,290.8125,0
41.4375,290.8125,0
41.3125,290.9375,0
41.4375,290.9375,0
41.3125,291.0625,0
41.4375,291.0625,0
41.3125,291.1875,0
41.4375,291.1875,0
41.3125,291.3125,0
41.4375,291.3125,0
41.3125,291.4375,0
41.4375,291.4375,0
41.3125,291.5625,0
41.4375,291.5625,0
41.3125,291.6875,0
41.4375,291.6875,0
41.3125,291.8125,0
41.4375,291.8125,0
41.3125,291.9375,0
41.4375,291.9375,0
41.3125,292.0625,0
41.4375,292.0625,0
41.3125,292.1875,0
41.4375,292.1875,0
41.3125,292.3125,0
41.4375,292.3125,0
41.3125,292.4375,0
41.4375,292.4375,0
41.3125,292.5625,0
41.4375,292.5625,0
41.3125,292.6875,0
41.4375,292.6875,0
41.3125,292.8125,0
41.4375,292.8125,0
41.3125,292.9375,0
41.4375,292.9375,0
41.3125,293.0625,0
41.4375,293.0625,0
41.3125,293.1875,0
41.4375,293.1875,0
41.3125,293.3125,0
41.4375,293.3125,0
41.3125,293.4375,0
41.4375,293.4375,0
41.3125,293.5625,0
41.4375,293.5625,0
41.3125,293.6875,0
41.4375,293.6875,0
41.3125,293.8125,0
41.4375,293.8125,0
41.3125,293.9375,0
41.4375,293.9375,0
41.3125,294.0625,0
41.4375,294.0625,0
41.3125,294.1875,0
41.4375,294.1875,0
41.5625,235.0625,0
41.6875,235.0625,0
41.5625,235.1875,0
41.6875,235.1875,0
41.5625,235.3125,0
41.6875,235.3125,0
41.5625,235.4375,0
41.6875,235.4375,0
41.5625,235.5625,0
41.6875,235.5625,0
41.5625,235.6875,0
41.6875,235.6875,0
41.5625,290.0625,0
41.6875,290.0625,0
41.5625,290.1875,0
41.6875,290.1875,0
41.5625,290.3125,0
41.6875,290.3125,0
41.5625,290.4375,0
41.6875,290.4375,0
41.5625,290.5625,0
41.6875,290.5625,0
41.5625,290.6875,0
41.6875,290.6875,0
41.5625,290.8125,0
41.6875,290.8125,0
41.5625,290.9375,0
41.6875,290.9375,0
41.5625,291.0625,0
41.6875,291.0625,0
41.5625,291.1875,0
41.6875,291.1875,0
41.5625,291.3125,0
41.6875,291.3125,0
41.5625,291.4375,0
41.6875,291.4375,0
41.5625,291.5625,0
41.6875,291.5625,0
41.5625,291.6875,0
41.6875,291.6875,0
41.5625,291.8125,0
41.6875,291.8125,0
41.5625,291.9375,0
41.6875,291.9375,0
41.5625,292.0625,0
41.6875,292.0625,0
41.5625,292.1875,0
41.6875,292.1875,0
41.5625,292.3125,0
41.6875,292.3125,0
41.5625,292.4375,0
41.6875,292.4375,0
41.5625,292.5625,0
41.6875,292.5625,0
41.5625,292.6875,0
41.6875,292.6875,0
41.5625,292.8125,0
41.6875,292.8125,0
41.5625,292.9375,0
41.6875,292.9375,0
41.5625,293.0625,0
41.6875,293.0625,0
41.5625,293.1875,0
41.6875,293.1875,0
41.5625,293.3125,0
41.6875,293.3125,0
41.5625,293.4375,0
41.6875,293.4375,0
41.5625,293.5625,0
41.6875,293.5625,0
41.5625,293.6875,0
41.6875,293.6875,0
41.5625,293.8125,0
41.6875,293.8125,0
41.5625,293.9375,0
41.6875,293.9375,0
41.5625,294.0625,0
41.6875,294.0625,0
41.5625,294.1875,0
41.6875,294.1875,0
41.8125,235.0625,0
41.9375,235.0625,0
41.8125,235.1875,0
41.9375,235.1875,0
41.8125,235.3125,0
41.9375,235.3125,0
41.8125,235.4375,0
41.9375,235.4375,0
41.8125,235.5625,0
41.9375,235.5625,0
41.8125,235.6875,0
41.9375,235.6875,0
41.8125,289.3125,0
41.9375,289.3125,0
41.8125,289.4375,0
41.9375,289.4375,0
41.8125,289.5625,0
41.9375,289.5625,0
41.8125,289.6875,0
41.9375,289.6875,0
41.8125,289.8125,0
41.9375,289.8125,0
41.8125,289.9375,0
41.9375,289.9375,0
41.8125,290.0625,0
41.9375,290.0625,0
41.8125,290.1875,0
41.9375,290.1875,0
41.8125,290.3125,0
41.9375,290.3125,0
41.8125,290.4375,0
41.9375,290.4375,0
41.8125,290.5625,0
41.9375,290.5625,0
41.8125,290.6875,0
41.9375,290.6875,0
41.8125,290.8125,0
41.9375,290.8125,0
41.8125,290.9375,0
41.9375,290.9375,0
41.8125,291.0625,0
41.9375,291.0625,0
41.8125,291.1875,0
41.9375,291.1875,0
41.8125,291.3125,0
41.9375,291.3125,0
41.8125,291.4375,0
41.9375,291.4375,0
41.8125,291.5625,0
41.9375,291.5625,0
41.8125,291.6875,0
41.9375,291.6875,0
41.8125,291.8125,0
41.9375,291.8125,0
41.8125,291.9375,0
41.9375,291.9375,0
41.8125,292.0625,0
41.9375,292.0625,0
41.8125,292.1875,0
41.9375,292.1875,0
41.8125,292.3125,0
41.9375,292.3125,0
41.8125,292.4375,0
41.9375,292.4375,0
41.8125,292.5625,0
41.9375,292.5625,0
41.8125,292.6875,0
41.9375,292.6875,0
41.8125,292.8125,0
41.9375,292.8125,0
41.8125,292.9375,0
41.9375,292.9375,0
41.8125,293.0625,0
41.9375,293.0625,0
41.8125,293.1875,0
41.9375,293.1875,0
41.8125,293.3125,0
41.9375,293.3125,0
41.8125,293.4375,0
41.9375,293.4375,0
41.8125,293.5625,0
41.9375,293.5625,0
41.8125,293.6875,0
41.9375,293.6875,0
41.8125,293.8125,0
41.9375,293.8125,0
41.8125,293.9375,0
41.9375,293.9375,0
41.8125,294.0625,0
41.9375,294.0625,0
41.8125,294.1875,0
41.9375,294.1875,0
41.8125,294.3125,0
41.9375,294.3125,0
41.8125,294.4375,0
41.9375,294.4375,0
42.0625,234.8125,0
42.1875,234.8125,0
42.0625,234.9375,0
42.1875,234.9375,0
42.0625,235.0625,0
42.1875,235.0625,0
42.0625,235.1875,0
42.1875,235.1875,0
42.0625,235.3125,0
42.1875,235.3125,0
42.0625,235.4375,0
42.1875,235.4375,0
42.0625,235.5625,0
42.1875,235.5625,0
42.0625,235.6875,0
42.1875,235.6875,0
42.0625,289.3125,0
42.1875,289.3125,0
42.0625,289.4375,0
42.1875,289.4375,0
42.0625,289.5625,0
42.1875,289.5625,0
42.0625,289.6875,0
42.1875,289.6875,0
42.0625,289.8125,0
42.1875,289.8125,0
42.0625,289.9375,0
42.1875,289.9375,0
42.0625,290.0625,0
42.1875,290.0625,0
42.0625,290.1875,0
42.1875,290.1875,0
42.0625,290.3125,0
42.1875,290.3125,0
42.0625,290.4375,0
42.1875,290.4375,0
42.0625,290.5625,0
42.1875,290.5625,0
42.0625,290.6875,0
42.1875,290.6875,0
42.0625,290.8125,0
42.1875,290.8125,0
42.0625,290.9375,0
42.1875,290.9375,0
42.0625,291.0625,0
42.1875,291.0625,0
42.0625,291.1875,0
42.1875,291.1875,0
42.0625,291.3125,0
42.1875,291.3125,0
42.0625,291.4375,0
42.1875,291.4375,0
42.0625,291.5625,0
42.1875,291.5625,0
42.0625,291.6875,0
42.1875,291.6875,0
42.0625,291.8125,0
42.1875,291.8125,0
42.0625,291.9375,0
42.1875,291.9375,0
42.0625,292.0625,0
42.1875,292.0625,0
42.0625,292.1875,0
42.1875,292.1875,0
42.0625,292.3125,0
42.1875,292.3125,0
42.0625,292.4375,0
42.1875,292.4375,0
42.0625,292.5625,0
42.1875,292.5625,0
42.0625,292.6875,0
42.1875,292.6875,0
42.0625,292.8125,0
42.1875,292.8125,0
42.0625,292.9375,0
42.1875,292.9375,0
42.0625,293.0625,0
42.1875,293.0625,0
42.0625,293.1875,0
42.1875,293.1875,0
42.0625,293.3125,0
42.1875,293.3125,0
42.0625,293.4375,0
42.1875,293.4375,0
42.0625,293.5625,0
42.1875,293.5625,0
42.0625,293.6875,0
42.1875,293.6875,0
42.0625,293.8125,0
42.1875,293.8125,0
42.0625,293.9375,0
42.1875,293.9375,0
42.0625,294.0625,0
42.1875,294.0625,0
42.0625,294.1875,0
42.1875,294.1875,0
42.0625,294.3125,0
42.1875,294.3125,0
42.0625,294.4375,0
42.1875,294.4375,0
42.0625,294.5625,0
42.1875,294.5625,0
42.0625,294.6875,0
42.1875,294.6875,0
42.0625,309.0625,0
42.1875,309.0625,0
42.0625,309.1875,0
42.1875,309.1875,0
42.3125,235.0625,0
42.4375,235.0625,0
42.3125,235.1875,0
42.4375,235.1875,0
42.3125,235.3125,0
42.4375,235.3125,0
42.3125,235.4375,0
42.4375,235.4375,0
42.3125,235.5625,0
42.4375,235.5625,0
42.3125,235.6875,0
42.4375,235.6875,0
42.3125,289.0625,0
42.4375,289.0625,0
42.3125,289.1875,0
42.4375,289.1875,0
42.3125,289.3125,0
42.4375,289.3125,0
42.3125,289.4375,0
42.4375,289.4375,0
42.3125,289.5625,0
42.4375,289.5625,0
42.3125,289.6875,0
42.4375,289.6875,0
42.3125,289.8125,0
42.4375,289.8125,0
42.3125,289.9375,0
42.4375,289.9375,0
42.3125,290.0625,0
42.4375,290.0625,0
42.3125,290.1875,0
42.4375,290.1875,0
42.3125,290.3125,0
42.4375,290.3125,0
42.3125,290.4375,0
42.4375,290.4375,0
42.3125,290.5625,0
42.4375,290.5625,0
42.3125,290.6875,0
42.4375,290.6875,0
42.3125,290.8125,0
42.4375,290.8125,0
42.3125,290.9375,0
42.4375,290.9375,0
42.3125,291.0625,0
42.4375,291.0625,0
42.3125,291.1875,0
42.4375,291.1875,0
42.3125,291.3125,0
42.4375,291.3125,0
42.3125,291.4375,0
42.4375,291.4375,0
42.3125,291.5625,0
42.4375,291.5625,0
42.3125,291.6875,0
42.4375,291.6875,0
42.3125,291.8125,0
42.4375,291.8125,0
42.3125,291.9375,0
42.4375,291.9375,0
42.3125,292.0625,0
42.4375,292.0625,0
42.3125,292.1875,0
42.4375,292.1875,0
42.3125,292.3125,0
42.4375,292.3125,0
42.3125,292.4375,0
42.4375,292.4375,0
42.3125,292.5625,0
42.4375,292.5625,0
42.3125,292.6875,0
42.4375,292.6875,0
42.3125,292.8125,0
42.4375,292.8125,0
42.3125,292.9375,0
42.4375,292.9375,0
42.3125,293.0625,0
42.4375,293.0625,0
42.3125,293.1875,0
42.4375,293.1875,0
42.3125,293.3125,0
42.4375,293.3125,0
42.3125,293.4375,0
42.4375,293.4375,0
42.3125,293.5625,0
42.4375,293.5625,0
42.3125,293.6875,0
42.4375,293.6875,0
42.3125,293.8125,0
42.4375,293.8125,0
42.3125,293.9375,0
42.4375,293.9375,0
42.3125,294.0625,0
42.4375,294.0625,0
42.3125,294.1875,0
42.4375,294.1875,0
42.3125,294.3125,0
42.4375,294.3125,0
42.3125,294.4375,0
42.4375,294.4375,0
42.3125,294.5625,0
42.4375,294.5625,0
42.3125,294.6875,0
42.4375,294.6875,0
42.3125,294.8125,0
42.4375,294.8125,0
42.3125,294.9375,0
42.4375,294.9375,0
42.3125,295.0625,0
42.4375,295.0625,0
42.3125,295.1875,0
42.4375,295.1875,0
42.3125,295.3125,0
42.4375,295.3125,0
42.3125,295.4375,0
42.4375,295.4375,0
42.5625,235.0625,0
42.6875,235.0625,0
42.5625,235.1875,0
42.6875,235.1875,0
42.5625,235.3125,0
42.6875,235.3125,0
42.5625,235.4375,0
42.6875,235.4375,0
42.5625,235.5625,0
42.6875,235.5625,0
42.5625,235.6875,0
42.6875,235.6875,0
42.5625,289.0625,0
42.6875,289.0625,0
42.5625,289.1875,0
42.6875,289.1875,0
42.5625,289.3125,0
42.6875,289.3125,0
42.5625,289.4375,0
42.6875,289.4375,0
42.5625,289.5625,0
42.6875,289.5625,0
42.5625,289.6875,0
42.6875,289.6875,0
42.5625,289.8125,0
42.6875,289.8125,0
42.5625,289.9375,0
42.6875,289.9375,0
42.5625,290.0625,0
42.6875,290.0625,0
42.5625,290.1875,0
42.6875,290.1875,0
42.5625,290.3125,0
42.6875,290.3125,0
42.5625,290.4375,0
42.6875,290.4375,0
42.5625,290.5625,0
42.6875,290.5625,0
42.5625,290.6875,0
42.6875,290.6875,0
42.5625,290.8125,0
42.6875,290.8125,0
42.5625,290.9375,0
42.6875,290.9375,0
42.5625,291.0625,0
42.6875,291.0625,0
42.5625,291.1875,0
42.6875,291.1875,0
42.5625,291.3125,0
42.6875,291.3125,0
42.5625,291.4375,0
42.6875,291.4375,0
42.5625,291.5625,0
42.6875,291.5625,0
42.5625,291.6875,0
42.6875,291.6875,0
42.5625,291.8125,0
42.6875,291.8125,0
42.5625,291.9375,0
42.6875,291.9375,0
42.5625,292.0625,0
42.6875,292.0625,0
42.5625,292.1875,0
42.6875,292.1875,0
42.5625,292.3125,0
42.6875,292.3125,0
42.5625,292.4375,0
42.6875,292.4375,0
42.5625,292.5625,0
42.6875,292.5625,0
42.5625,292.6875,0
42.6875,292.6875,0
42.5625,292.8125,0
42.6875,292.8125,0
42.5625,292.9375,0
42.6875,292.9375,0
42.5625,293.0625,0
42.6875,293.0625,0
42.5625,293.1875,0
42.6875,293.1875,0
42.5625,293.3125,0
42.6875,293.3125,0
42.5625,293.4375,0
42.6875,293.4375,0
42.5625,293.5625,0
42.6875,293.5625,0
42.5625,293.6875,0
42.6875,293.6875,0
42.5625,293.8125,0
42.6875,293.8125,0
42.5625,293.9375,0
42.6875,293.9375,0
42.5625,294.0625,0
42.6875,294.0625,0
42.5625,294.1875,0
42.6875,294.1875,0
42.5625,294.3125,0
42.6875,294.3125,0
42.5625,294.4375,0
42.6875,294.4375,0
42.5625,294.5625,0
42.6875,294.5625,0
42.5625,294.6875,0
42.6875,294.6875,0
42.5625,294.8125,0
42.6875,294.8125,0
42.5625,294.9375,0
42.6875,294.9375,0
42.5625,295.0625,0
42.6875,295.0625,0
42.5625,295.1875,0
42.6875,295.1875,0
42.5625,295.3125,0
42.6875,295.3125,0
42.5625,295.4375,0
42.6875,295.4375,0
42.5625,295.5625,0
42.6875,295.5625,0
42.5625,295.6875,0
42.6875,295.6875,0
42.5625,295.8125,0
42.6875,295.8125,0
42.5625,295.9375,0
42.6875,295.9375,0
42.5625,309.3125,0
42.6875,309.3125,0
42.5625,309.4375,0
42.6875,309.4375,0
42.5625,309.5625,0
42.6875,309.5625,0
42.5625,309.6875,0
42.6875,309.6875,0
42.5625,309.8125,0
42.6875,309.8125,0
42.5625,309.9375,0
42.6875,309.9375,0
42.8125,235.0625,0
42.9375,235.0625,0
42.8125,235.1875,0
42.9375,235.1875,0
42.8125,235.3125,0
42.9375,235.3125,0
42.8125,235.4375,0
42.9375,235.4375,0
42.8125,289.0625,0
42.9375,289.0625,0
42.8125,289.1875,0
42.9375,289.1875,0
42.8125,289.3125,0
42.9375,289.3125,0
42.8125,289.4375,0
42.9375,289.4375,0
42.8125,289.5625,0
42.9375,289.5625,0
42.8125,289.6875,0
42.9375,289.6875,0
42.8125,289.8125,0
42.9375,289.8125,0
42.8125,289.9375,0
42.9375,289.9375,0
42.8125,290.0625,0
42.9375,290.0625,0
42.8125,290.1875,0
42.9375,290.1875,0
42.8125,290.3125,0
42.9375,290.3125,0
42.8125,290.4375,0
42.9375,290.4375,0
42.8125,290.5625,0
42.9375,290.5625,0
42.8125,290.6875,0
42.9375,290.6875,0
42.8125,290.8125,0
42.9375,290.8125,0
42.8125,290.9375,0
42.9375,290.9375,0
42.8125,291.0625,0
42.9375,291.0625,0
42.8125,291.1875,0
42.9375,291.1875,0
42.8125,291.3125,0
42.9375,291.3125,0
42.8125,291.4375,0
42.9375,291.4375,0
42.8125,291.5625,0
42.9375,291.5625,0
42.8125,291.6875,0
42.9375,291.6875,0
42.8125,291.8125,0
42.9375,291.8125,0
42.8125,291.9375,0
42.9375,291.9375,0
42.8125,292.0625,0
42.9375,292.0625,0
42.8125,292.1875,0
42.9375,292.1875,0
42.8125,292.3125,0
42.9375,292.3125,0
42.8125,292.4375,0
42.9375,292.4375,0
42.8125,292.5625,0
42.9375,292.5625,0
42.8125,292.6875,0
42.9375,292.6875,0
42.8125,292.8125,0
42.9375,292.8125,0
42.8125,292.9375,0
42.9375,292.9375,0
42.8125,293.0625,0
42.9375,293.0625,0
42.8125,293.1875,0
42.9375,293.1875,0
42.8125,293.3125,0
42.9375,293.3125,0
42.8125,293.4375,0
42.9375,293.4375,0
42.8125,293.5625,0
42.9375,293.5625,0
42.8125,293.6875,0
42.9375,293.6875,0
42.8125,293.8125,0
42.9375,293.8125,0
42.8125,293.9375,0
42.9375,293.9375,0
42.8125,294.0625,0
42.9375,294.0625,0
42.8125,294.1875,0
42.9375,294.1875,0
42.8125,294.3125,0
42.9375,294.3125,0
42.8125,294.4375,0
42.9375,294.4375,0
42.8125,294.5625,0
42.9375,294.5625,0
42.8125,294.6875,0
42.9375,294.6875,0
42.8125,294.8125,0
42.9375,294.8125,0
42.8125,294.9375,0
42.9375,294.9375,0
42.8125,295.0625,0
42.9375,295.0625,0
42.8125,295.1875,0
42.9375,295.1875,0
42.8125,295.3125,0
42.9375,295.3125,0
42.8125,295.4375,0
42.9375,295.4375,0
42.8125,295.5625,0
42.9375,295.5625,0
42.8125,295.6875,0
42.9375,295.6875,0
42.8125,295.8125,0
42.9375,295.8125,0
42.8125,295.9375,0
42.9375,295.9375,0
42.8125,296.0625,0
42.9375,296.0625,0
42.8125,296.1875,0
42.9375,296.1875,0
42.8125,296.3125,0
42.9375,296.3125,0
42.8125,296.4375,0
42.9375,296.4375,0
42.8125,296.5625,0
42.9375,296.5625,0
42.8125,296.6875,0
42.9375,296.6875,0
42.8125,296.8125,0
42.9375,296.8125,0
42.8125,296.9375,0
42.9375,296.9375,0
42.8125,297.0625,0
42.9375,297.0625,0
42.8125,297.1875,0
42.9375,297.1875,0
42.8125,297.3125,0
42.9375,297.3125,0
42.8125,297.4375,0
42.9375,297.4375,0
42.8125,297.5625,0
42.9375,297.5625,0
42.8125,297.6875,0
42.9375,297.6875,0
42.8125,297.8125,0
42.9375,297.8125,0
42.8125,297.9375,0
42.9375,297.9375,0
42.8125,298.0625,0
42.9375,298.0625,0
42.8125,298.1875,0
42.9375,298.1875,0
42.8125,298.3125,0
42.9375,298.3125,0
42.8125,298.4375,0
42.9375,298.4375,0
42.8125,308.3125,0
42.9375,308.3125,0
42.8125,308.4375,0
42.9375,308.4375,0
42.8125,308.5625,0
42.9375,308.5625,0
42.8125,308.6875,0
42.9375,308.6875,0
42.8125,309.0625,0
42.9375,309.0625,0
42.8125,309.1875,0
42.9375,309.1875,0
42.8125,309.3125,0
42.9375,309.3125,0
42.8125,309.4375,0
42.9375,309.4375,0
42.8125,309.5625,0
42.9375,309.5625,0
42.8125,309.6875,0
42.9375,309.6875,0
42.8125,309.8125,0
42.9375,309.8125,0
42.8125,309.9375,0
42.9375,309.9375,0
42.8125,310.0625,0
42.9375,310.0625,0
42.8125,310.1875,0
42.9375,310.1875,0
42.8125,310.3125,0
42.9375,310.3125,0
42.8125,310.4375,0
42.9375,310.4375,0
42.8125,310.5625,0
42.9375,310.5625,0
42.8125,310.6875,0
42.9375,310.6875,0
43.0625,234.8125,0
43.1875,234.8125,0
43.0625,234.9375,0
43.1875,234.9375,0
43.0625,235.0625,0
43.1875,235.0625,0
43.0625,235.1875,0
43.1875,235.1875,0
43.0625,235.3125,0
43.1875,235.3125,0
43.0625,235.4375,0
43.1875,235.4375,0
43.0625,289.5625,0
43.1875,289.5625,0
43.0625,289.6875,0
43.1875,289.6875,0
43.0625,289.8125,0
43.1875,289.8125,0
43.0625,289.9375,0
43.1875,289.9375,0
43.0625,290.0625,0
43.1875,290.0625,0
43.0625,290.1875,0
43.1875,290.1875,0
43.0625,290.3125,0
43.1875,290.3125,0
43.0625,290.4375,0
43.1875,290.4375,0
43.0625,290.5625,0
43.1875,290.5625,0
43.0625,290.6875,0
43.1875,290.6875,0
43.0625,290.8125,0
43.1875,290.8125,0
43.0625,290.9375,0
43.1875,290.9375,0
43.0625,291.0625,0
43.1875,291.0625,0
43.0625,291.1875,0
43.1875,291.1875,0
43.0625,291.3125,0
43.1875,291.3125,0
43.0625,291.4375,0
43.1875,291.4375,0
43.0625,291.5625,0
43.1875,291.5625,0
43.0625,291.6875,0
43.1875,291.6875,0
43.0625,291.8125,0
43.1875,291.8125,0
43.0625,291.9375,0
43.1875,291.9375,0
43.0625,292.0625,0
43.1875,292.0625,0
43.0625,292.1875,0
43.1875,292.1875,0
43.0625,292.3125,0
43.1875,292.3125,0
43.0625,292.4375,0
43.1875,292.4375,0
43.0625,292.5625,0
43.1875,292.5625,0
43.0625,292.6875,0
43.1875,292.6875,0
43.0625,292.8125,0
43.1875,292.8125,0
43.0625,292.9375,0
43.1875,292.9375,0
43.0625,293.0625,0
43.1875,293.0625,0
43.0625,293.1875,0
43.1875,293.1875,0
43.0625,293.3125,0
43.1875,293.3125,0
43.0625,293.4375,0
43.1875,293.4375,0
43.0625,293.5625,0
43.1875,293.5625,0
43.0625,293.6875,0
43.1875,293.6875,0
43.0625,293.8125,0
43.1875,293.8125,0
43.0625,293.9375,0
43.1875,293.9375,0
43.0625,294.0625,0
43.1875,294.0625,0
43.0625,294.1875,0
43.1875,294.1875,0
43.0625,294.3125,0
43.1875,294.3125,0
43.0625,294.4375,0
43.1875,294.4375,0
43.0625,294.5625,0
43.1875,294.5625,0
43.0625,294.6875,0
43.1875,294.6875,0
43.0625,294.8125,0
43.1875,294.8125,0
43.0625,294.9375,0
43.1875,294.9375,0
43.0625,295.0625,0
43.1875,295.0625,0
43.0625,295.1875,0
43.1875,295.1875,0
43.0625,295.3125,0
43.1875,295.3125,0
43.0625,295.4375,0
43.1875,295.4375,0
43.0625,295.5625,0
43.1875,295.5625,0
43.0625,295.6875,0
43.1875,295.6875,0
43.0625,295.8125,0
43.1875,295.8125,0
43.0625,295.9375,0
43.1875,295.9375,0
43.0625,296.0625,0
43.1875,296.0625,0
43.0625,296.1875,0
43.1875,296.1875,0
43.0625,296.3125,0
43.1875,296.3125,0
43.0625,296.4375,0
43.1875,296.4375,0
43.0625,296.5625,0
43.1875,296.5625,0
43.0625,296.6875,0
43.1875,296.6875,0
43.0625,296.8125,0
43.1875,296.8125,0
43.0625,296.9375,0
43.1875,296.9375,0
43.0625,297.0625,0
43.1875,297.0625,0
43.0625,297.1875,0
43.1875,297.1875,0
43.0625,297.3125,0
43.1875,297.3125,0
43.0625,297.4375,0
43.1875,297.4375,0
43.0625,297.5625,0
43.1875,297.5625,0
43.0625,297.6875,0
43.1875,297.6875,0
43.0625,297.8125,0
43.1875,297.8125,0
43.0625,297.9375,0
43.1875,297.9375,0
43.0625,298.0625,0
43.1875,298.0625,0
43.0625,298.1875,0
43.1875,298.1875,0
43.0625,298.3125,0
43.1875,298.3125,0
43.0625,298.4375,0
43.1875,298.4375,0
43.0625,298.5625,0
43.1875,298.5625,0
43.0625,298.6875,0
43.1875,298.6875,0
43.0625,308.0625,0
43.1875,308.0625,0
43.0625,308.1875,0
43.1875,308.1875,0
43.0625,308.3125,0
43.1875,308.3125,0
43.0625,308.4375,0
43.1875,308.4375,0
43.0625,308.5625,0
43.1875,308.5625,0
43.0625,308.6875,0
43.1875,308.6875,0
43.0625,308.8125,0
43.1875,308.8125,0
43.0625,308.9375,0
43.1875,308.9375,0
43.0625,309.0625,0
43.1875,309.0625,0
43.0625,309.1875,0
43.1875,309.1875,0
43.0625,309.3125,0
43.1875,309.3125,0
43.0625,309.4375,0
43.1875,309.4375,0
43.0625,309.5625,0
43.1875,309.5625,0
43.0625,309.6875,0
43.1875,309.6875,0
43.0625,309.8125,0
43.1875,309.8125,0
43.0625,309.9375,0
43.1875,309.9375,0
43.0625,310.0625,0
43.1875,310.0625,0
43.0625,310.1875,0
43.1875,310.1875,0
43.0625,310.3125,0
43.1875,310.3125,0
43.0625,310.4375,0
43.1875,310.4375,0
43.0625,310.5625,0
43.1875,310.5625,0
43.0625,310.6875,0
43.1875,310.6875,0
43.0625,310.8125,0
43.1875,310.8125,0
43.0625,310.9375,0
43.1875,310.9375,0
43.3125,235.0625,0
43.4375,235.0625,0
43.3125,235.1875,0
43.4375,235.1875,0
43.3125,235.3125,0
43.4375,235.3125,0
43.3125,235.4375,0
43.4375,235.4375,0
43.3125,235.5625,0
43.4375,235.5625,0
43.3125,235.6875,0
43.4375,235.6875,0
43.3125,289.5625,0
43.4375,289.5625,0
43.3125,289.6875,0
43.4375,289.6875,0
43.3125,289.8125,0
43.4375,289.8125,0
43.3125,289.9375,0
43.4375,289.9375,0
43.3125,290.0625,0
43.4375,290.0625,0
43.3125,290.1875,0
43.4375,290.1875,0
43.3125,290.3125,0
43.4375,290.3125,0
43.3125,290.4375,0
43.4375,290.4375,0
43.3125,290.5625,0
43.4375,290.5625,0
43.3125,290.6875,0
43.4375,290.6875,0
43.3125,290.8125,0
43.4375,290.8125,0
43.3125,290.9375,0
43.4375,290.9375,0
43.3125,291.0625,0
43.4375,291.0625,0
43.3125,291.1875,0
43.4375,291.1875,0
43.3125,291.3125,0
43.4375,291.3125,0
43.3125,291.4375,0
43.4375,291.4375,0
43.3125,291.5625,0
43.4375,291.5625,0
43.3125,291.6875,0
43.4375,291.6875,0
43.3125,291.8125,0
43.4375,291.8125,0
43.3125,291.9375,0
43.4375,291.9375,0
43.3125,292.0625,0
43.4375,292.0625,0
43.3125,292.1875,0
43.4375,292.1875,0
43.3125,292.3125,0
43.4375,292.3125,0
43.3125,292.4375,0
43.4375,292.4375,0
43.3125,292.5625,0
43.4375,292.5625,0
43.3125,292.6875,0
43.4375,292.6875,0
43.3125,292.8125,0
43.4375,292.8125,0
43.3125,292.9375,0
43.4375,292.9375,0
43.3125,293.0625,0
43.4375,293.0625,0
43.3125,293.1875,0
43.4375,293.1875,0
43.3125,293.3125,0
43.4375,293.3125,0
43.3125,293.4375,0
43.4375,293.4375,0
43.3125,293.5625,0
43.4375,293.5625,0
43.3125,293.6875,0
43.4375,293.6875,0
43.3125,293.8125,0
43.4375,293.8125,0
43.3125,293.9375,0
43.4375,293.9375,0
43.3125,294.5625,0
43.4375,294.5625,0
43.3125,294.6875,0
43.4375,294.6875,0
43.3125,294.8125,0
43.4375,294.8125,0
43.3125,294.9375,0
43.4375,294.9375,0
43.3125,295.0625,0
43.4375,295.0625,0
43.3125,295.1875,0
43.4375,295.1875,0
43.3125,295.3125,0
43.4375,295.3125,0
43.3125,295.4375,0
43.4375,295.4375,0
43.3125,295.5625,0
43.4375,295.5625,0
43.3125,295.6875,0
43.4375,295.6875,0
43.3125,295.8125,0
43.4375,295.8125,0
43.3125,295.9375,0
43.4375,295.9375,0
43.3125,296.0625,0
43.4375,296.0625,0
43.3125,296.1875,0
43.4375,296.1875,0
43.3125,296.3125,0
43.4375,296.3125,0
43.3125,296.4375,0
43.4375,296.4375,0
43.3125,296.5625,0
43.4375,296.5625,0
43.3125,296.6875,0
43.4375,296.6875,0
43.3125,296.8125,0
43.4375,296.8125,0
43.3125,296.9375,0
43.4375,296.9375,0
43.3125,297.0625,0
43.4375,297.0625,0
43.3125,297.1875,0
43.4375,297.1875,0
43.3125,297.3125,0
43.4375,297.3125,0
43.3125,297.4375,0
43.4375,297.4375,0
43.3125,297.5625,0
43.4375,297.5625,0
43.3125,297.6875,0
43.4375,297.6875,0
43.3125,297.8125,0
43.4375,297.8125,0
43.3125,297.9375,0
43.4375,297.9375,0
43.3125,298.0625,0
43.4375,298.0625,0
43.3125,298.1875,0
43.4375,298.1875,0
43.3125,298.3125,0
43.4375,298.3125,0
43.3125,298.4375,0
43.4375,298.4375,0
43.3125,298.5625,0
43.4375,298.5625,0
43.3125,298.6875,0
43.4375,298.6875,0
43.3125,298.8125,0
43.4375,298.8125,0
43.3125,298.9375,0
43.4375,298.9375,0
43.3125,299.0625,0
43.4375,299.0625,0
43.3125,299.1875,0
43.4375,299.1875,0
43.3125,299.3125,0
43.4375,299.3125,0
43.3125,299.4375,0
43.4375,299.4375,0
