"","agency","model","region","rawdelt","controldelt","prop","ratio"
"138","NOAA-GFDL","GFDL-ESM2G","DFO_NewfoundlandSpring",0.030630389778515,0.00730270380044716,0.807484623281628,0.238413675217723
"139","NOAA-GFDL","GFDL-ESM2G","DFO_ScotianShelf",0.0291670483305228,0.000977557212679217,0.967571072997515,0.0335158087167915
"140","NOAA-GFDL","GFDL-ESM2G","DFO_SoGulf",0.0331406638917354,0.0138467859143364,0.705308843712835,0.41781860374226
"141","NOAA-GFDL","GFDL-ESM2G","NEFSC_NEUSFall",0.028714874098507,-0.00154769958936811,1.05696947206812,-0.0538988812578001
"142","NOAA-GFDL","GFDL-ESM2G","NEFSC_NEUSSpring",0.0266655889103274,-0.00229645155908888,1.09423606285235,-0.0861204140966666
"143","NOAA-GFDL","GFDL-ESM2G","NWFSC_WCAnn",0.0190072336752211,-0.00126168777821636,1.07109884280479,-0.066379347977458
"144","NOAA-GFDL","GFDL-ESM2G","SEFSC_GOMex",0.0263261667347087,-0.000595101058143599,1.0231277268351,-0.0226049262750817
"145","NOAA-GFDL","GFDL-ESM2M","AFSC_Aleutians",0.0231584497564667,0.00186538594896145,0.925455634742806,0.0805488263928619
"146","NOAA-GFDL","GFDL-ESM2M","AFSC_EBS",0.026176527325814,0.00052830170179486,0.980216997410892,0.0201822684582716
"147","NOAA-GFDL","GFDL-ESM2M","AFSC_GOA",0.0190522464256357,0.00117250634451311,0.942026171699676,0.0615416323261202
"148","NOAA-GFDL","GFDL-ESM2M","AFSC_WCTri",0.0118125371782739,0.00171271194959766,0.873369286332164,0.144991031456624
"149","NOAA-GFDL","GFDL-ESM2M","DFO_NewfoundlandFall",0.0236144981522008,-0.000629246292036885,1.02737608862696,-0.0266466087054338
"150","NOAA-GFDL","GFDL-ESM2M","DFO_NewfoundlandSpring",0.0399719865272523,-0.00166792006086852,1.0435442033898,-0.0417272246334657
"151","NOAA-GFDL","GFDL-ESM2M","DFO_ScotianShelf",0.023809808917824,-0.00142135347819354,1.06348599982818,-0.0596961312499033
"152","NOAA-GFDL","GFDL-ESM2M","DFO_SoGulf",0.0305042387332657,-0.0030063242773826,1.10932917411631,-0.0985543125226108
"153","NOAA-GFDL","GFDL-ESM2M","NEFSC_NEUSFall",0.0253407808035119,-0.000837126375935135,1.03416332769503,-0.0330347506821543
"154","NOAA-GFDL","GFDL-ESM2M","NEFSC_NEUSSpring",0.0237443530853223,-0.000572886182623634,1.02472377709315,-0.0241272600927488
"155","NOAA-GFDL","GFDL-ESM2M","NWFSC_WCAnn",0.00954016194113889,0.00151032522703191,0.863325009653677,0.158312325969973
"156","NOAA-GFDL","GFDL-ESM2M","SEFSC_GOMex",0.0301179316079487,-0.00191936972695957,1.06806622745728,-0.0637284708639493
