"","region","latstep","sizestep","repnum","latrng","size","meanturnIndiv","netwrkturn"
"2069","NWFSC_WCAnn",0.34,0.467333333333333,1,0.746031746031746,0.471615720524017,0.692734981297066,0.889714423628854
"2070","SEFSC_GOMex",0.34,0.467333333333333,1,0.333333333333333,0.469387755102041,0.823267264910383,0.921687535332175
"2071","AFSC_Aleutians",0.406,0.467333333333333,1,0.384615384615385,0.467532467532468,0.457871336089295,0.834922970072146
"2072","AFSC_EBS",0.406,0.467333333333333,1,0.4,0.468242245199409,0.449249521415303,0.903974376587401
"2073","AFSC_GOA",0.406,0.467333333333333,1,0.375,0.468513853904282,0.637572490057161,0.820058273216395
"2074","DFO_NewfoundlandFall",0.406,0.467333333333333,1,0.4,0.46795827123696,0.771993197224789,0.93761778485784
"2075","DFO_ScotianShelf",0.406,0.467333333333333,1,0.384615384615385,0.46969696969697,0.712371449296879,0.949965067683792
"2076","DFO_SoGulf",0.406,0.467333333333333,1,0.357142857142857,0.467741935483871,0.586586882930939,0.684743577774493
"2077","NEFSC_NEUSSpring",0.406,0.467333333333333,1,0.627906976744186,0.467391304347826,0.798783616661591,0.973459915806775
"2078","NWFSC_WCAnn",0.406,0.467333333333333,1,0.412698412698413,0.432314410480349,0.703828469477831,0.931254992264094
"2079","SEFSC_GOMex",0.406,0.467333333333333,1,0.388888888888889,0.469387755102041,0.821305173568607,0.94188138755463
"2080","AFSC_Aleutians",0.472,0.467333333333333,1,0.461538461538462,0.467532467532468,0.460337906984683,0.804773676048106
"2081","AFSC_EBS",0.472,0.467333333333333,1,0.466666666666667,0.468242245199409,0.439265408677068,0.907745321106391
"2082","AFSC_GOA",0.472,0.467333333333333,1,0.46875,0.468513853904282,0.63053901183684,0.791308364661161
"2083","DFO_NewfoundlandFall",0.472,0.467333333333333,1,0.76,0.46795827123696,0.788726988655945,0.92114705692119
"2084","DFO_ScotianShelf",0.472,0.467333333333333,1,0.461538461538462,0.46969696969697,0.684634523347632,0.966361064846472
"2085","DFO_SoGulf",0.472,0.467333333333333,1,0.428571428571429,0.467741935483871,0.546938463943051,0.684413326442913
"2086","NEFSC_NEUSSpring",0.472,0.467333333333333,1,0.465116279069767,0.467391304347826,0.750888083331361,0.921979872388876
"2087","NWFSC_WCAnn",0.472,0.467333333333333,1,0.46031746031746,0.471615720524017,0.695818320960036,0.865508809187805
"2088","SEFSC_GOMex",0.472,0.467333333333333,1,0.444444444444444,0.469387755102041,0.822408418091127,0.926508186820547
"2089","AFSC_Aleutians",0.538,0.467333333333333,1,0.461538461538462,0.467532467532468,0.455595582636507,0.817278345338167
"2090","AFSC_EBS",0.538,0.467333333333333,1,0.533333333333333,0.468242245199409,0.455273713565366,0.8592865693287
"2091","AFSC_GOA",0.538,0.467333333333333,1,0.53125,0.468513853904282,0.532165566599439,0.838606426657939
"2092","DFO_NewfoundlandFall",0.538,0.467333333333333,1,0.533333333333333,0.46795827123696,0.777233423864582,0.93698071544597
"2093","DFO_ScotianShelf",0.538,0.467333333333333,1,0.5,0.46969696969697,0.702239975887855,0.959424077082532
"2094","DFO_SoGulf",0.538,0.467333333333333,1,0.5,0.467741935483871,0.609501490892941,0.70327658539671
"2095","NEFSC_NEUSSpring",0.538,0.467333333333333,1,0.534883720930233,0.467391304347826,0.764457369339735,0.912004072283076
"2096","NWFSC_WCAnn",0.538,0.467333333333333,1,0.523809523809524,0.471615720524017,0.697185848267848,0.869105839357649
"2097","SEFSC_GOMex",0.538,0.467333333333333,1,0.5,0.469387755102041,0.801701362020441,0.928469683008207
"2098","AFSC_Aleutians",0.604,0.467333333333333,1,0.538461538461538,0.467532467532468,0.466040586161195,0.849362182423097
"2099","AFSC_EBS",0.604,0.467333333333333,1,0.6,0.468242245199409,0.455763067357418,0.881143161043311
"2100","AFSC_GOA",0.604,0.467333333333333,1,0.59375,0.468513853904282,0.580167659271702,0.815242825262129
"2101","DFO_NewfoundlandFall",0.604,0.467333333333333,1,0.6,0.46795827123696,0.771855479775113,0.94283015055564
"2102","DFO_ScotianShelf",0.604,0.467333333333333,1,0.576923076923077,0.46969696969697,0.695915409782612,0.969456716875177
"2103","DFO_SoGulf",0.604,0.467333333333333,1,0.571428571428571,0.467741935483871,0.585492683757805,0.696775176052838
"2104","NEFSC_NEUSSpring",0.604,0.467333333333333,1,0.581395348837209,0.467391304347826,0.777483368344144,0.912747555084115
"2105","NWFSC_WCAnn",0.604,0.467333333333333,1,0.603174603174603,0.471615720524017,0.692850868196381,0.900344454108018
"2106","SEFSC_GOMex",0.604,0.467333333333333,1,0.555555555555556,0.469387755102041,0.823228942597755,0.927916089987168
"2107","AFSC_Aleutians",0.67,0.467333333333333,1,0.615384615384615,0.467532467532468,0.45388435104575,0.808414231337794
"2108","AFSC_EBS",0.67,0.467333333333333,1,0.666666666666667,0.468242245199409,0.452438695970619,0.873659766779719
"2109","AFSC_GOA",0.67,0.467333333333333,1,0.65625,0.468513853904282,0.596077331219607,0.804643432928922
"2110","DFO_NewfoundlandFall",0.67,0.467333333333333,1,0.666666666666667,0.46795827123696,0.778774453017281,0.932209391834995
"2111","DFO_ScotianShelf",0.67,0.467333333333333,1,0.653846153846154,0.46969696969697,0.695831415777207,0.969855685915218
"2112","DFO_SoGulf",0.67,0.467333333333333,1,0.642857142857143,0.467741935483871,0.550091617726804,0.840234960262111
"2113","NEFSC_NEUSSpring",0.67,0.467333333333333,1,0.651162790697674,0.467391304347826,0.772016357165504,0.90525874385411
"2114","NWFSC_WCAnn",0.67,0.467333333333333,1,0.666666666666667,0.471615720524017,0.692442168048589,0.899002493955018
"2115","SEFSC_GOMex",0.67,0.467333333333333,1,0.611111111111111,0.469387755102041,0.81121299459451,0.947271256291144
"2116","AFSC_Aleutians",0.736,0.467333333333333,1,0.692307692307692,0.467532467532468,0.477418291159206,0.851854241087138
"2117","AFSC_EBS",0.736,0.467333333333333,1,0.733333333333333,0.468242245199409,0.449838181382578,0.868844869558305
"2118","AFSC_GOA",0.736,0.467333333333333,1,0.71875,0.468513853904282,0.587922396920299,0.810567348970353
"2119","DFO_NewfoundlandFall",0.736,0.467333333333333,1,0.733333333333333,0.46795827123696,0.772835210702179,0.932753001821497
"2120","DFO_ScotianShelf",0.736,0.467333333333333,1,0.730769230769231,0.46969696969697,0.686556513269131,0.972851537977886
"2121","DFO_SoGulf",0.736,0.467333333333333,1,0.714285714285714,0.467741935483871,0.582015559563159,0.69200830402027
"2122","NEFSC_NEUSSpring",0.736,0.467333333333333,1,0.720930232558139,0.467391304347826,0.76495632700932,0.909433330416579
"2123","NWFSC_WCAnn",0.736,0.467333333333333,1,0.73015873015873,0.471615720524017,0.697595319692241,0.89679190013935
"2124","SEFSC_GOMex",0.736,0.467333333333333,1,0.722222222222222,0.469387755102041,0.805261804273861,0.913878992125898
"2125","AFSC_Aleutians",0.802,0.467333333333333,1,0.769230769230769,0.467532467532468,0.461518536640248,0.828244904357805
"2126","AFSC_EBS",0.802,0.467333333333333,1,0.8,0.468242245199409,0.46413770339866,0.908237645451501
"2127","AFSC_GOA",0.802,0.467333333333333,1,0.78125,0.468513853904282,0.587364900138024,0.820368001993418
"2128","DFO_NewfoundlandFall",0.802,0.467333333333333,1,0.8,0.46795827123696,0.773518005085303,0.944681185080053
"2129","DFO_ScotianShelf",0.802,0.467333333333333,1,0.769230769230769,0.46969696969697,0.68880082958559,0.980294875484228
"2130","DFO_SoGulf",0.802,0.467333333333333,1,0.785714285714286,0.467741935483871,0.53840934005972,0.972620167178047
"2131","NEFSC_NEUSSpring",0.802,0.467333333333333,1,0.790697674418605,0.467391304347826,0.770084833057324,0.915776252485975
"2132","NWFSC_WCAnn",0.802,0.467333333333333,1,0.793650793650794,0.471615720524017,0.690089577872801,0.905270895352936
"2133","SEFSC_GOMex",0.802,0.467333333333333,1,0.777777777777778,0.469387755102041,0.807017387095499,0.934444355969787
"2134","AFSC_Aleutians",0.868,0.467333333333333,1,0.846153846153846,0.467532467532468,0.463681846034649,0.842641778035449
"2135","AFSC_EBS",0.868,0.467333333333333,1,0.866666666666667,0.468242245199409,0.44077521279887,0.885231090406736
"2136","AFSC_GOA",0.868,0.467333333333333,1,0.84375,0.468513853904282,0.588143308210891,0.816939931884505
"2137","DFO_NewfoundlandFall",0.868,0.467333333333333,1,0.866666666666667,0.46795827123696,0.779197596019313,0.938564694981509
"2138","DFO_ScotianShelf",0.868,0.467333333333333,1,0.846153846153846,0.46969696969697,0.678459386549732,0.973291454460376
"2139","DFO_SoGulf",0.868,0.467333333333333,1,0.857142857142857,0.467741935483871,0.543082050055465,0.855931216162317
"2140","NEFSC_NEUSSpring",0.868,0.467333333333333,1,0.86046511627907,0.467391304347826,0.767697397226947,0.977781858003641
"2141","NWFSC_WCAnn",0.868,0.467333333333333,1,0.857142857142857,0.471615720524017,0.688034743736741,0.905269313139313
"2142","SEFSC_GOMex",0.868,0.467333333333333,1,0.833333333333333,0.469387755102041,0.814476886745193,0.910414988420225
"2143","AFSC_Aleutians",0.934,0.467333333333333,1,0.923076923076923,0.467532467532468,0.474014195120866,0.842997268088668
"2144","AFSC_EBS",0.934,0.467333333333333,1,0.933333333333333,0.468242245199409,0.434461862771289,0.908264674398422
"2145","AFSC_GOA",0.934,0.467333333333333,1,0.90625,0.468513853904282,0.580695099223646,0.810056865594019
"2146","DFO_NewfoundlandFall",0.934,0.467333333333333,1,0.933333333333333,0.46795827123696,0.771969864691536,0.981735163554826
"2147","DFO_ScotianShelf",0.934,0.467333333333333,1,0.923076923076923,0.46969696969697,0.686566659346654,0.978554821616456
"2148","DFO_SoGulf",0.934,0.467333333333333,1,0.928571428571429,0.467741935483871,0.551455270796235,0.778319310019921
"2149","NEFSC_NEUSSpring",0.934,0.467333333333333,1,0.930232558139535,0.467391304347826,0.772948157090666,0.978885365847529
"2150","NWFSC_WCAnn",0.934,0.467333333333333,1,0.920634920634921,0.471615720524017,0.698130156011643,0.920500991451591
"2151","SEFSC_GOMex",0.934,0.467333333333333,1,0.888888888888889,0.469387755102041,0.805100555982827,0.933946087058332
"2152","AFSC_Aleutians",1,0.467333333333333,1,0.923076923076923,0.467532467532468,0.4642744850772,0.845671718373026
"2153","AFSC_EBS",1,0.467333333333333,1,0.966666666666667,0.468242245199409,0.444692392863279,0.920771967417301
"2154","AFSC_GOA",1,0.467333333333333,1,0.96875,0.468513853904282,0.58204840876717,0.835105682652638
"2155","DFO_NewfoundlandFall",1,0.467333333333333,1,0.973333333333333,0.46795827123696,0.772779420681818,0.993564360077523
"2156","DFO_ScotianShelf",1,0.467333333333333,1,0.961538461538462,0.46969696969697,0.691484170346213,0.969674500357394
"2157","DFO_SoGulf",1,0.467333333333333,1,0.928571428571429,0.467741935483871,0.54795829891861,0.772296738170057
"2158","NEFSC_NEUSSpring",1,0.467333333333333,1,0.976744186046512,0.467391304347826,0.777622969986838,0.972989764083639
"2159","NWFSC_WCAnn",1,0.467333333333333,1,0.984126984126984,0.471615720524017,0.688102608431533,0.9192153832679
"2160","SEFSC_GOMex",1,0.467333333333333,1,1,0.469387755102041,0.7992512232642,0.916085571924309
"2161","AFSC_Aleutians",0.01,0.5,1,0.153846153846154,0.285714285714286,0.460748487511125,0.646397217517518
"2162","AFSC_EBS",0.01,0.5,1,0.466666666666667,0.0679468242245199,0.46122978165081,0.736250089316925
"2163","AFSC_GOA",0.01,0.5,1,0.5625,0.0982367758186398,0.591030107370149,0.727887674112492
"2164","DFO_NewfoundlandFall",0.01,0.5,1,0.266666666666667,0.0342771982116244,0.804438588685428,0.884136138985541
"2165","DFO_ScotianShelf",0.01,0.5,1,0.461538461538462,0.0984848484848485,0.696679555187503,0.901756660931143
"2166","DFO_SoGulf",0.01,0.5,1,0.285714285714286,0.129032258064516,0.474344031041079,0.863717360628854
"2167","NEFSC_NEUSSpring",0.01,0.5,1,0,0.00905797101449275,0.847665169387717,0.854723856376533
"2168","NWFSC_WCAnn",0.01,0.5,1,0.317460317460317,0.0436681222707424,0.721449040823617,0.877870649654746
"2169","SEFSC_GOMex",0.01,0.5,1,0.222222222222222,0.126530612244898,0.833348694659466,0.913341804338005
"2170","AFSC_Aleutians",0.076,0.5,1,0.769230769230769,0.0606060606060606,0.500536251319791,0.636150661586271
"2171","AFSC_EBS",0.076,0.5,1,0.766666666666667,0.24519940915805,0.438611853255654,0.828176620047672
"2172","AFSC_GOA",0.076,0.5,1,0.46875,0.311083123425693,0.650614718434468,0.884123339427525
"2173","DFO_NewfoundlandFall",0.076,0.5,1,0.186666666666667,0.231743666169896,0.769014559523158,0.90909675670908
"2174","DFO_ScotianShelf",0.076,0.5,1,0.230769230769231,0.30050505050505,0.699236246628701,0.952655209097368
"2175","DFO_SoGulf",0.076,0.5,1,0.571428571428571,0.268817204301075,0.586078404263417,0.698271731216489
"2176","NEFSC_NEUSSpring",0.076,0.5,1,0.604651162790698,0.199275362318841,0.77125292329301,0.890278581486161
"2177","NWFSC_WCAnn",0.076,0.5,1,0.111111111111111,0.174672489082969,0.721726696948421,0.914575614639073
"2178","SEFSC_GOMex",0.076,0.5,1,0.222222222222222,0.33469387755102,0.830567677441749,0.943050113472081
"2179","AFSC_Aleutians",0.142,0.5,1,0.230769230769231,0.324675324675325,0.468134194740302,0.647165967251525
"2180","AFSC_EBS",0.142,0.5,1,0.5,0.40768094534712,0.4626653489725,0.845363616174918
"2181","AFSC_GOA",0.142,0.5,1,0.75,0.439546599496222,0.588445069585491,0.804558165995556
"2182","DFO_NewfoundlandFall",0.142,0.5,1,0.24,0.333830104321908,0.757300370982343,0.973821718563515
"2183","DFO_ScotianShelf",0.142,0.5,1,0.384615384615385,0.502525252525252,0.689266216652665,0.963062404321933
"2184","DFO_SoGulf",0.142,0.5,1,0.571428571428571,0.381720430107527,0.537610186779626,0.726832873504125
"2185","NEFSC_NEUSSpring",0.142,0.5,1,0.325581395348837,0.501811594202899,0.74111216676944,0.888237775766107
"2186","NWFSC_WCAnn",0.142,0.5,1,0.301587301587302,0.22707423580786,0.68297788739102,0.895515210281537
"2187","SEFSC_GOMex",0.142,0.5,1,0.222222222222222,0.502040816326531,0.825544963686528,0.928177284070906
"2188","AFSC_Aleutians",0.208,0.5,1,0.384615384615385,0.502164502164502,0.461446441927104,0.840163141830147
"2189","AFSC_EBS",0.208,0.5,1,0.266666666666667,0.17725258493353,0.441178967220719,0.708250443045163
"2190","AFSC_GOA",0.208,0.5,1,0.5625,0.479848866498741,0.59174827173002,0.83482052135124
"2191","DFO_NewfoundlandFall",0.208,0.5,1,0.466666666666667,0.352459016393443,0.795678936342167,0.922589098326275
"2192","DFO_ScotianShelf",0.208,0.5,1,0.269230769230769,0.502525252525252,0.693179396881068,0.963692686763947
"2193","DFO_SoGulf",0.208,0.5,1,0.428571428571429,0.435483870967742,0.494536359220509,0.753028142934877
"2194","NEFSC_NEUSSpring",0.208,0.5,1,0.209302325581395,0.0815217391304348,0.847618309367826,0.975424768904056
"2195","NWFSC_WCAnn",0.208,0.5,1,0.650793650793651,0.414847161572052,0.697164528136242,0.906170118507154
"2196","SEFSC_GOMex",0.208,0.5,1,0.222222222222222,0.502040816326531,0.829395369564413,0.948371676438132
"2197","AFSC_Aleutians",0.274,0.5,1,0.230769230769231,0.502164502164502,0.449793041838351,0.8363819573748
"2198","AFSC_EBS",0.274,0.5,1,0.433333333333333,0.451994091580502,0.455051827377049,0.823706181541066
"2199","AFSC_GOA",0.274,0.5,1,0.625,0.501259445843829,0.567432143898672,0.831947635658741
"2200","DFO_NewfoundlandFall",0.274,0.5,1,0.373333333333333,0.500745156482861,0.768160267429356,0.935113097600978
"2201","DFO_ScotianShelf",0.274,0.5,1,0.538461538461538,0.502525252525252,0.681020905792341,0.96466894380963
"2202","DFO_SoGulf",0.274,0.5,1,0.714285714285714,0.505376344086022,0.572012791036588,0.974646327698755
"2203","NEFSC_NEUSSpring",0.274,0.5,1,0.395348837209302,0.184782608695652,0.841090183195189,0.968013741505046
"2204","NWFSC_WCAnn",0.274,0.5,1,0.777777777777778,0.502183406113537,0.697677629922251,0.884054703211504
"2205","SEFSC_GOMex",0.274,0.5,1,0.277777777777778,0.502040816326531,0.803003731878869,0.928273358785754
"2206","AFSC_Aleutians",0.34,0.5,1,0.307692307692308,0.502164502164502,0.450853669620051,0.804955473403265
"2207","AFSC_EBS",0.34,0.5,1,0.633333333333333,0.500738552437223,0.447436241568243,0.908933378761478
"2208","AFSC_GOA",0.34,0.5,1,0.34375,0.501259445843829,0.637787197836145,0.819493672231576
"2209","DFO_NewfoundlandFall",0.34,0.5,1,0.333333333333333,0.500745156482861,0.772980021109649,0.940313519324216
"2210","DFO_ScotianShelf",0.34,0.5,1,0.307692307692308,0.502525252525252,0.698265891317929,0.965456423140861
"2211","DFO_SoGulf",0.34,0.5,1,0.5,0.505376344086022,0.607341835900384,0.700404396385496
"2212","NEFSC_NEUSSpring",0.34,0.5,1,0.325581395348837,0.501811594202899,0.748711398548094,0.913403627303399
"2213","NWFSC_WCAnn",0.34,0.5,1,0.698412698412698,0.502183406113537,0.690254954455989,0.891731827398186
"2214","SEFSC_GOMex",0.34,0.5,1,0.333333333333333,0.502040816326531,0.808457270278992,0.928177284070906
"2215","AFSC_Aleutians",0.406,0.5,1,0.384615384615385,0.502164502164502,0.462791102085413,0.839907866833766
"2216","AFSC_EBS",0.406,0.5,1,0.4,0.500738552437223,0.466860994418303,0.869128765706429
"2217","AFSC_GOA",0.406,0.5,1,0.375,0.501259445843829,0.639250276840034,0.819446362149201
"2218","DFO_NewfoundlandFall",0.406,0.5,1,0.4,0.500745156482861,0.772155178604961,0.937390365351362
"2219","DFO_ScotianShelf",0.406,0.5,1,0.384615384615385,0.502525252525252,0.696757400132527,0.963151313129231
"2220","DFO_SoGulf",0.406,0.5,1,0.357142857142857,0.505376344086022,0.585482166952432,0.68459180290127
"2221","NEFSC_NEUSSpring",0.406,0.5,1,0.395348837209302,0.501811594202899,0.769287233620312,0.912062651385895
"2222","NWFSC_WCAnn",0.406,0.5,1,0.920634920634921,0.502183406113537,0.693427106583643,0.903410753220369
"2223","SEFSC_GOMex",0.406,0.5,1,0.388888888888889,0.502040816326531,0.824454039503187,0.942609309516477
"2224","AFSC_Aleutians",0.472,0.5,1,0.461538461538462,0.502164502164502,0.456322731038394,0.835631748997268
"2225","AFSC_EBS",0.472,0.5,1,0.466666666666667,0.500738552437223,0.446822472686297,0.904766358185138
"2226","AFSC_GOA",0.472,0.5,1,0.46875,0.501259445843829,0.622969347276878,0.780010470332585
"2227","DFO_NewfoundlandFall",0.472,0.5,1,0.706666666666667,0.500745156482861,0.788408861376772,0.944617065581643
"2228","DFO_ScotianShelf",0.472,0.5,1,0.461538461538462,0.502525252525252,0.708264091600745,0.961500626817048
"2229","DFO_SoGulf",0.472,0.5,1,0.428571428571429,0.505376344086022,0.517898548870033,0.655893898356945
"2230","NEFSC_NEUSSpring",0.472,0.5,1,0.465116279069767,0.501811594202899,0.743678265043902,0.919299342403692
"2231","NWFSC_WCAnn",0.472,0.5,1,0.761904761904762,0.502183406113537,0.691166740814526,0.905318005803782
"2232","SEFSC_GOMex",0.472,0.5,1,0.444444444444444,0.502040816326531,0.818857040888912,0.911982260079759
"2233","AFSC_Aleutians",0.538,0.5,1,0.461538461538462,0.502164502164502,0.459356364423541,0.848933073722393
"2234","AFSC_EBS",0.538,0.5,1,0.533333333333333,0.500738552437223,0.460450259378255,0.902925366865944
"2235","AFSC_GOA",0.538,0.5,1,0.53125,0.501259445843829,0.586955405773448,0.789319880024505
"2236","DFO_NewfoundlandFall",0.538,0.5,1,0.533333333333333,0.500745156482861,0.765728829874659,0.992869312121113
"2237","DFO_ScotianShelf",0.538,0.5,1,0.5,0.502525252525252,0.697883637317295,0.968099594804496
"2238","DFO_SoGulf",0.538,0.5,1,0.5,0.505376344086022,0.577303135064701,0.688375221921045
"2239","NEFSC_NEUSSpring",0.538,0.5,1,0.534883720930233,0.501811594202899,0.758556006159315,0.920574407921137
"2240","NWFSC_WCAnn",0.538,0.5,1,0.793650793650794,0.502183406113537,0.692335611673292,0.872536300682677
"2241","SEFSC_GOMex",0.538,0.5,1,0.5,0.502040816326531,0.811321434131911,0.92798028284255
"2242","AFSC_Aleutians",0.604,0.5,1,0.538461538461538,0.502164502164502,0.465369600569412,0.829543158717206
"2243","AFSC_EBS",0.604,0.5,1,0.6,0.500738552437223,0.446022915836358,0.901850290490919
"2244","AFSC_GOA",0.604,0.5,1,0.59375,0.501259445843829,0.559872741521605,0.837129265457707
"2245","DFO_NewfoundlandFall",0.604,0.5,1,0.6,0.500745156482861,0.774237891525992,0.931114419606599
"2246","DFO_ScotianShelf",0.604,0.5,1,0.576923076923077,0.502525252525252,0.688312287104365,0.968877187427634
"2247","DFO_SoGulf",0.604,0.5,1,0.571428571428571,0.505376344086022,0.506339844546471,0.958813357483343
"2248","NEFSC_NEUSSpring",0.604,0.5,1,0.581395348837209,0.501811594202899,0.767196601429698,0.91500398384195
"2249","NWFSC_WCAnn",0.604,0.5,1,0.603174603174603,0.502183406113537,0.689522500459751,0.873991667218368
"2250","SEFSC_GOMex",0.604,0.5,1,0.555555555555556,0.502040816326531,0.808611514327315,0.934207959212056
"2251","AFSC_Aleutians",0.67,0.5,1,0.615384615384615,0.502164502164502,0.46206395503777,0.816005338514055
"2252","AFSC_EBS",0.67,0.5,1,0.666666666666667,0.500738552437223,0.44152814174923,0.910722340178662
"2253","AFSC_GOA",0.67,0.5,1,0.65625,0.501259445843829,0.571689034484761,0.821570127146647
"2254","DFO_NewfoundlandFall",0.67,0.5,1,0.666666666666667,0.500745156482861,0.777011647351183,0.937105553146754
"2255","DFO_ScotianShelf",0.67,0.5,1,0.653846153846154,0.502525252525252,0.697490375158945,0.972577384890104
"2256","DFO_SoGulf",0.67,0.5,1,0.642857142857143,0.505376344086022,0.508036437653689,0.91291735579513
"2257","NEFSC_NEUSSpring",0.67,0.5,1,0.651162790697674,0.501811594202899,0.766238683869598,0.913848586166419
"2258","NWFSC_WCAnn",0.67,0.5,1,0.666666666666667,0.502183406113537,0.702292928911388,0.924237721243153
"2259","SEFSC_GOMex",0.67,0.5,1,0.666666666666667,0.502040816326531,0.820733479527868,0.909168965330371
"2260","AFSC_Aleutians",0.736,0.5,1,0.692307692307692,0.502164502164502,0.465667221086026,0.836474517220499
"2261","AFSC_EBS",0.736,0.5,1,0.733333333333333,0.500738552437223,0.448849790993092,0.901544982859581
"2262","AFSC_GOA",0.736,0.5,1,0.71875,0.501259445843829,0.581939981210161,0.822483969562263
"2263","DFO_NewfoundlandFall",0.736,0.5,1,0.733333333333333,0.500745156482861,0.773401530846789,0.92904861456924
"2264","DFO_ScotianShelf",0.736,0.5,1,0.730769230769231,0.502525252525252,0.694541063076523,0.970233281356176
"2265","DFO_SoGulf",0.736,0.5,1,0.714285714285714,0.505376344086022,0.559437729195122,0.690788001814762
"2266","NEFSC_NEUSSpring",0.736,0.5,1,0.720930232558139,0.501811594202899,0.763020558067619,0.918903304332386
"2267","NWFSC_WCAnn",0.736,0.5,1,0.73015873015873,0.502183406113537,0.697923194559105,0.920147239624674
"2268","SEFSC_GOMex",0.736,0.5,1,0.722222222222222,0.502040816326531,0.807650065674322,0.931278048141627
"2269","AFSC_Aleutians",0.802,0.5,1,0.769230769230769,0.502164502164502,0.458460204926179,0.851102367898542
"2270","AFSC_EBS",0.802,0.5,1,0.8,0.500738552437223,0.453149676991274,0.905563176253459
"2271","AFSC_GOA",0.802,0.5,1,0.78125,0.501259445843829,0.580937338340469,0.842356283817438
"2272","DFO_NewfoundlandFall",0.802,0.5,1,0.8,0.500745156482861,0.769472388242929,0.937939758811714
"2273","DFO_ScotianShelf",0.802,0.5,1,0.769230769230769,0.502525252525252,0.687835501700545,0.971189905379048
"2274","DFO_SoGulf",0.802,0.5,1,0.785714285714286,0.505376344086022,0.562204573045622,0.695838687476421
"2275","NEFSC_NEUSSpring",0.802,0.5,1,0.790697674418605,0.501811594202899,0.774550231612698,0.976083625608924
"2276","NWFSC_WCAnn",0.802,0.5,1,0.793650793650794,0.502183406113537,0.681352094141389,0.910649421114667
"2277","SEFSC_GOMex",0.802,0.5,1,0.777777777777778,0.502040816326531,0.802586105740478,0.929857392948929
"2278","AFSC_Aleutians",0.868,0.5,1,0.846153846153846,0.502164502164502,0.467642739210266,0.853749084352038
"2279","AFSC_EBS",0.868,0.5,1,0.866666666666667,0.500738552437223,0.44260026366808,0.872960045582612
"2280","AFSC_GOA",0.868,0.5,1,0.84375,0.501259445843829,0.587917246711928,0.844238913195481
"2281","DFO_NewfoundlandFall",0.868,0.5,1,0.866666666666667,0.500745156482861,0.779807829510343,0.932477100291242
"2282","DFO_ScotianShelf",0.868,0.5,1,0.846153846153846,0.502525252525252,0.680585173110553,0.964984677976152
"2283","DFO_SoGulf",0.868,0.5,1,0.857142857142857,0.505376344086022,0.537849905869176,0.966672418000167
"2284","NEFSC_NEUSSpring",0.868,0.5,1,0.86046511627907,0.501811594202899,0.770693980974349,0.863249286376327
"2285","NWFSC_WCAnn",0.868,0.5,1,0.857142857142857,0.502183406113537,0.687651420842898,0.903168460041328
"2286","SEFSC_GOMex",0.868,0.5,1,0.833333333333333,0.502040816326531,0.802515203326436,0.91493566622796
"2287","AFSC_Aleutians",0.934,0.5,1,0.923076923076923,0.502164502164502,0.471400499847574,0.854031681279712
"2288","AFSC_EBS",0.934,0.5,1,0.933333333333333,0.500738552437223,0.442341590969106,0.875336973083537
"2289","AFSC_GOA",0.934,0.5,1,0.90625,0.501259445843829,0.567166240854786,0.838913429149593
"2290","DFO_NewfoundlandFall",0.934,0.5,1,0.933333333333333,0.500745156482861,0.774335536765002,0.945807067262872
"2291","DFO_ScotianShelf",0.934,0.5,1,0.923076923076923,0.502525252525252,0.684976393440773,0.980709062857394
"2292","DFO_SoGulf",0.934,0.5,1,0.928571428571429,0.505376344086022,0.546960301890188,0.974213034880909
"2293","NEFSC_NEUSSpring",0.934,0.5,1,0.930232558139535,0.501811594202899,0.770071378220439,0.973576360051988
"2294","NWFSC_WCAnn",0.934,0.5,1,0.920634920634921,0.502183406113537,0.696888607447831,0.914878254152373
"2295","SEFSC_GOMex",0.934,0.5,1,0.888888888888889,0.502040816326531,0.805125315383444,0.933243161771167
"2296","AFSC_Aleutians",1,0.5,1,0.923076923076923,0.502164502164502,0.462670476246767,0.849741442033773
"2297","AFSC_EBS",1,0.5,1,0.966666666666667,0.500738552437223,0.453773759131049,0.858907676241414
"2298","AFSC_GOA",1,0.5,1,0.96875,0.501259445843829,0.579133477784308,0.829490986585592
"2299","DFO_NewfoundlandFall",1,0.5,1,0.973333333333333,0.500745156482861,0.770876899990757,0.961047908291963
"2300","DFO_ScotianShelf",1,0.5,1,0.846153846153846,0.502525252525252,0.6920031942134,0.98102908161597
"2301","DFO_SoGulf",1,0.5,1,1,0.505376344086022,0.549684464752415,0.973311643128671
"2302","NEFSC_NEUSSpring",1,0.5,1,1,0.501811594202899,0.772859539706006,0.978712999642581
"2303","NWFSC_WCAnn",1,0.5,1,1,0.502183406113537,0.700442585495632,0.919232921567419
"2304","SEFSC_GOMex",1,0.5,1,0.944444444444444,0.502040816326531,0.801262237961742,0.912095768351327
"2305","AFSC_Aleutians",0.01,0.01,2,0,0.012987012987013,0.559222823314515,0.635273332524166
"2306","AFSC_EBS",0.01,0.01,2,0,0.0103397341211226,0.519876286037965,0.653361323049133
"2307","AFSC_GOA",0.01,0.01,2,0,0.0100755667506297,0.42956137993767,0.57568563564893
"2308","DFO_NewfoundlandFall",0.01,0.01,2,0,0.0104321907600596,0.798794227727077,0.879536484486786
"2309","DFO_ScotianShelf",0.01,0.01,2,0.538461538461538,0.0101010101010101,0.642359537308746,0.785722984802022
