"","lat","lon","wind_npv"
"2151",40.125,286.375,-4115.70673723118
"2152",40.375,286.375,-7395.45870682566
"2153",40.625,286.375,-8936.36453683036
"2155",38.375,286.625,1885.54296875
"2156",38.625,286.625,1942.623046875
"2157",38.875,286.625,1824.59279614826
"2158",39.125,286.625,1980.73637302443
"2159",39.375,286.625,1953.31092554209
"2160",39.625,286.625,1500.2097947141
"2161",39.875,286.625,902.143633261494
"2162",40.125,286.625,79.1961669921875
"2163",40.375,286.625,-2811.68359375
"2164",40.625,286.625,-5423.63671875
"2167",39.125,286.875,2388.5458984375
"2168",39.375,286.875,2537.42654079861
"2169",39.625,286.875,2102.26456163194
"2170",39.875,286.875,1706.79888916016
"2171",40.125,286.875,1675.63935868819
"2172",40.375,286.875,543.16982421875
"2173",40.625,286.875,-2890.98258463542
"2176",39.375,287.125,3121.6337890625
"2177",39.625,287.125,2951.64487591912
"2178",39.875,287.125,2737.37487792969
"2179",40.125,287.125,2356.22184065934
"2180",40.375,287.125,2159.63355263158
"2181",40.625,287.125,-570.66870777027
"2182",40.875,287.125,-5392.33618164062
"2184",39.875,287.375,2893.39584350586
"2185",40.125,287.375,2160.78637963599
"2186",40.375,287.375,3230.54372944079
"2187",40.625,287.375,1345.63855251736
"2188",40.875,287.375,-1934.08056640625
"2190",40.125,287.625,2597.43994140625
"2191",40.375,287.625,3622.33581012228
"2192",40.625,287.625,2763.68848706317
"2193",40.875,287.625,723.750558035714
"2196",40.125,287.875,2610.013671875
"2197",40.375,287.875,4151.10581341912
"2198",40.625,287.875,3378.341796875
"2199",40.875,287.875,1699.29802911932
"2202",40.375,288.125,4505.61328125
"2203",40.625,288.125,3944.70088918586
"2204",40.875,288.125,2357.8233252992
"2205",41.125,288.125,141.894341362847
"2207",40.625,288.375,4155.82486979167
"2208",40.875,288.375,3402.93334960938
"2209",41.125,288.375,106.071054193038
"2210",41.375,288.375,-772.597891971983
"2211",40.625,288.625,3864.18511284722
"2212",40.875,288.625,4027.38855421687
"2213",41.125,288.625,402.881018597147
"2214",41.375,288.625,-3241.92867783369
"2215",40.625,288.875,2961.43810763889
"2216",40.875,288.875,4461.3991558908
"2217",41.125,288.875,1113.10321841033
"2218",41.375,288.875,-4045.80546374199
"2219",40.625,289.125,2888.84073153409
"2220",40.875,289.125,4510.68726390797
"2221",41.125,289.125,2467.81419270833
"2222",41.375,289.125,-2966.10341956967
"2224",42.375,289.125,-2248.38936574836
"2225",42.625,289.125,-4085.529296875
"2226",42.875,289.125,-6227.97249348958
"2227",40.625,289.375,2217.75506365741
"2228",40.875,289.375,4257.78830422794
"2229",41.125,289.375,2944.24473505435
"2230",41.375,289.375,51.9024793836806
"2232",41.875,289.375,-6509.3583984375
"2233",42.125,289.375,-4305.60994619693
"2234",42.375,289.375,-2136.07021077474
"2235",42.625,289.375,-2810.33342337101
"2236",42.875,289.375,-5384.50371779057
"2239",40.625,289.625,1970.89630208333
"2240",40.875,289.625,4018.05424167799
"2241",41.125,289.625,2694.67544522849
"2242",41.375,289.625,431.316053602431
"2244",41.875,289.625,-3437.72790948276
"2245",42.125,289.625,-4079.55288233902
"2246",42.375,289.625,-1329.39234375
"2247",42.625,289.625,-1114.04475911458
"2248",43.125,289.625,-6712.10205078125
"2249",43.375,289.625,-6696.32374131944
"2251",40.375,289.875,1362.2265625
"2252",40.625,289.875,1793.46453125
"2253",40.875,289.875,3725.7752016129
"2254",41.125,289.875,2757.80533854167
"2257",41.875,289.875,416.175765749008
"2258",42.125,289.875,-73.116455078125
"2259",42.375,289.875,-214.120703125
"2260",42.875,289.875,-181.6787109375
"2261",43.375,289.875,-6806.57579210069
"2262",43.625,289.875,-6734.29990234375
"2263",40.375,290.125,1295.4609375
"2264",40.625,290.125,1374.89807128906
"2265",40.875,290.125,3350.09413213315
"2266",41.125,290.125,3505.4428205819
"2267",41.375,290.125,3266.82640438988
"2268",41.625,290.125,3021.22743389423
"2269",41.875,290.125,2745.87014358108
"2270",42.125,290.125,2587.90991210938
"2271",43.625,290.125,-6931.1493664253
"2272",40.625,290.375,1023.26792464718
"2273",40.875,290.375,2478.73940641984
"2274",41.125,290.375,3261.64826948925
"2275",41.375,290.375,3479.40000429258
"2276",41.625,290.375,3307.43075706845
"2277",43.625,290.375,-6814.51655505952
"2279",40.375,290.625,1066.32584635417
"2280",40.625,290.625,1023.31080163043
"2281",40.875,290.625,1176.47528872283
"2282",41.125,290.625,2584.65993923611
"2283",41.375,290.625,3411.56938100962
"2284",41.625,290.625,3645.110546875
"2285",43.625,290.625,-3806.94140625
"2286",43.875,290.625,-6178.71650654561
"2287",40.625,290.875,1121.53226902174
"2288",40.875,290.875,962.961470170455
"2289",41.125,290.875,1003.329296875
"2290",43.875,290.875,-4841.47859221814
"2292",40.375,291.125,2000.638671875
"2293",40.875,291.125,1354.01627604167
"2294",43.625,291.125,-1398.276953125
"2295",43.875,291.125,-3631.939453125
"2297",40.625,291.375,1782.84330897177
"2298",40.875,291.375,1484.24868669181
"2299",41.125,291.375,1567.3163686899
"2300",43.875,291.375,-2080.85064019097
"2302",40.375,291.625,2644.5625
"2303",40.625,291.625,2009.29967447917
"2304",40.875,291.625,1846.56309895833
"2305",41.125,291.625,1811.68292839973
"2306",41.375,291.625,2075.53115068856
"2307",41.625,291.625,2317.92377387153
"2308",44.125,291.625,-2771.48305376838
"2309",40.625,291.875,2256.857421875
"2310",40.875,291.875,2140.04276899858
"2311",41.125,291.875,2097.57911253511
"2312",41.375,291.875,2277.22291380495
"2313",41.625,291.875,2538.72811153017
"2314",41.875,291.875,2754.53359375
"2315",43.875,291.875,975.6318359375
"2316",44.125,291.875,-4024.99632352941
"2318",40.625,292.125,2721.13151041667
"2319",40.875,292.125,2338.4008696934
"2320",41.125,292.125,2349.96459173387
"2321",41.375,292.125,2495.67119565217
"2322",41.625,292.125,2698.88010817308
"2323",41.875,292.125,2913.0107660061
"2324",44.125,292.125,-4814.740234375
"2325",44.375,292.125,-6946.59759521484
"2326",40.875,292.375,2492.58028017241
"2327",41.125,292.375,2531.51786118659
"2328",41.375,292.375,2601.66278545673
"2329",41.625,292.375,2767.53197419242
"2330",41.875,292.375,2927.82916184414
"2331",44.375,292.375,-7345.06741153493
"2332",41.625,292.625,2827.08984375
"2333",41.875,292.625,2940.58532072368
"2334",42.125,292.625,2961.70668658088
"2335",44.375,292.625,-7632.32749310662
"2336",44.625,292.625,-7768.73697916667
"2337",41.875,292.875,2868.37448730469
"2338",42.125,292.875,2918.33171875
"2339",44.375,292.875,-2925.50540865385
"2340",44.625,292.875,-4997.32516163793
"2342",41.625,293.125,2749.722265625
"2343",41.875,293.125,2821.77268629808
"2344",42.125,293.125,2869.390625
"2345",44.375,293.125,-863.801136363636
"2346",44.625,293.125,-1437.65962837838
"2347",44.875,293.125,-4645.20496961806
"2348",45.125,293.125,-8043.93725585938
"2349",41.875,293.375,2715.46606445312
"2350",42.125,293.375,2730.02213541667
"2351",44.375,293.375,493.757161458333
"2352",44.625,293.375,226.833984375
"2353",44.875,293.375,-2374.94186580882
"2354",45.125,293.375,-2791.04366629464
"2355",43.375,293.625,4106.8732421875
"2356",43.625,293.625,1580.83702256944
"2357",43.875,293.625,1204.63420024671
"2358",44.125,293.625,1153.40487753378
"2359",44.875,293.625,-423.443359375
"2360",45.125,293.625,21.5325816761364
"2362",41.625,293.875,2896.57682291667
"2363",42.625,293.875,3119.994140625
"2364",42.875,293.875,3188.81575520833
"2365",43.125,293.875,3555.841796875
"2366",43.375,293.875,2310.43279655612
"2370",44.375,293.875,782.952962239583
"2371",45.125,293.875,1539.98313802083
"2374",43.125,294.125,3490.03380926724
"2377",44.625,294.125,-182.976171875
"2378",45.125,294.125,2817.76860119048
"2379",47.875,294.125,-2693.39613970588
"2380",48.125,294.125,-2465.38503196023
"2381",43.125,294.375,3843.70725446429
"2383",45.125,294.375,2147.2486328125
"2384",45.375,294.375,2329.32552083333
"2386",47.875,294.375,-2993.05525287829
"2387",48.125,294.375,-2647.56640625
"2388",43.125,294.625,3852.287109375
"2389",43.375,294.625,2405.69837535511
"2391",44.875,294.625,-924.8251953125
"2392",45.125,294.625,867.073267227564
"2393",45.375,294.625,1603.73657226562
"2395",47.875,294.625,-3033.39107889525
"2398",43.375,294.875,1562.44140625
"2400",45.125,294.875,-749.635323660714
"2401",45.375,294.875,704.095434570312
"2403",47.875,294.875,-3074.28270596591
"2404",48.125,294.875,-2924.03922526042
"2407",43.625,295.125,-763.84765625
"2409",45.125,295.125,-1642.98947482639
"2410",45.375,295.125,-417.505126953125
"2414",47.125,295.125,-4489.70693550858
"2417",47.875,295.125,-3190.82656592654
"2418",48.125,295.125,-2954.8754790684
"2419",42.875,295.375,4252.345703125
"2420",43.375,295.375,4362.791015625
"2421",43.625,295.375,-1508.92578125
"2429",46.625,295.375,4315.84811970339
"2430",46.875,295.375,964.618439797794
"2431",47.125,295.375,-3714.32082349201
"2432",47.375,295.375,-4246.79399126838
"2433",47.625,295.375,-3717.36956331623
"2434",47.875,295.375,-3253.82614135742
"2435",48.125,295.375,-2987.34589336445
"2436",48.375,295.375,-2734.76505533854
"2439",43.875,295.625,-4476.62841796875
"2446",46.625,295.625,4985.06872788915
"2447",46.875,295.625,4358.65148133117
"2448",47.125,295.625,549.408623417722
"2449",47.375,295.625,-3724.03833007812
"2450",47.625,295.625,-3890.68491342905
"2451",47.875,295.625,-3477.42180524554
"2452",48.125,295.625,-3193.76771129261
"2453",48.375,295.625,-2742.52232776989
"2455",48.875,295.625,-1991.11794704861
"2456",49.125,295.625,-1741.63004557292
"2459",44.125,295.875,-5603.82370174632
"2466",46.875,295.875,5544.15287642045
"2467",47.125,295.875,4671.11089409722
"2468",47.375,295.875,1636.45922851562
"2469",47.625,295.875,-3759.58282696759
"2470",47.875,295.875,-3510.78728070175
"2471",48.125,295.875,-3357.76602172852
"2472",48.375,295.875,-2764.46516170058
"2473",48.625,295.875,-2461.97860604745
"2474",48.875,295.875,-2095.23620211694
"2483",46.625,296.125,3059.33805338542
"2484",46.875,296.125,4453.11014041385
"2485",47.125,296.125,5987.26514274691
"2486",47.375,296.125,4731.18256835938
"2487",47.625,296.125,-366.124666539634
"2488",47.875,296.125,-3369.55078125
"2489",48.125,296.125,-3434.30615234375
"2490",48.375,296.125,-2816.61787109375
"2491",48.625,296.125,-2689.88932291667
"2494",44.375,296.375,-3776.08961397059
"2497",45.875,296.375,-2976.53685897436
"2498",46.125,296.375,-1849.58220515839
"2500",46.625,296.375,1862.25132415254
"2501",46.875,296.375,3279.38871783088
"2502",47.125,296.375,4968.27348456325
"2503",47.375,296.375,6035.59172712054
"2504",47.625,296.375,2829.46731457078
"2505",47.875,296.375,374.1796875
"2506",48.125,296.375,-5949.91015625
"2510",44.375,296.625,-3080.86482319079
"2512",45.875,296.625,-3471.07875689338
"2513",46.125,296.625,-2847.69864908854
"2515",46.625,296.625,419.870593559451
"2516",46.875,296.625,2036.3980422247
"2517",47.125,296.625,3520.40691692073
"2518",47.375,296.625,4617.53276909722
"2519",47.625,296.625,4635.35388183594
"2520",47.875,296.625,2882.864453125
"2521",48.125,296.625,-2858.57575334821
"2522",48.375,296.625,-5102.923046875
"2526",42.875,296.875,4853.08203125
"2527",44.375,296.875,-1475.390625
"2529",45.875,296.875,-2817.78488734149
"2530",46.125,296.875,-2182.08108038651
"2531",46.375,296.875,-641.570223721591
"2532",46.625,296.875,-92.5427619485294
"2533",46.875,296.875,808.001547280844
"2534",47.125,296.875,39.19140625
"2535",47.375,296.875,1816.01062011719
"2536",47.625,296.875,3236.25048828125
"2537",47.875,296.875,4917.39522879464
"2538",48.125,296.875,2119.29778645833
"2539",48.375,296.875,-998.03857421875
"2543",42.875,297.125,4884.40178571429
"2544",43.375,297.125,5269.09375
"2545",44.625,297.125,-1981.20157596983
"2546",45.875,297.125,-2180.45259915865
"2548",46.375,297.125,109.727898848684
"2549",46.625,297.125,668.027296686747
"2550",46.875,297.125,893.684114583333
"2551",47.125,297.125,745.15625
"2552",47.375,297.125,3043.81314212329
"2553",47.625,297.125,2958.76840444712
"2557",43.125,297.375,5250.94815340909
"2558",44.625,297.375,-1807.32890625
"2561",45.875,297.375,-1980.76299715909
"2562",46.375,297.375,872.79833984375
"2563",46.625,297.375,1413.504453125
"2564",46.875,297.375,2329.22816051136
"2565",47.125,297.375,3916.62413194444
"2566",47.375,297.375,4047.22631835938
"2567",47.625,297.375,4128.04508463542
"2568",47.875,297.375,3902.994140625
"2571",44.625,297.625,-1344.17054966518
"2573",45.625,297.625,-2515.75511259191
"2574",45.875,297.625,-1684.32301311728
"2575",46.125,297.625,-228.540389150943
"2576",46.375,297.625,1441.8607421875
"2577",46.625,297.625,2073.10176595052
"2578",46.875,297.625,3138.67838541667
"2579",47.125,297.625,4231.46427408854
"2580",47.375,297.625,5183.28288517442
"2581",47.625,297.625,6148.8853515625
"2587",45.875,297.875,-1318.86813730736
"2588",46.125,297.875,-16.1286337209302
"2589",46.375,297.875,1145.10053168403
"2590",46.625,297.875,2428.65797991071
"2591",46.875,297.875,4253.25595464939
"2592",47.125,297.875,4931.24268166416
"2593",47.375,297.875,5901.89048549107
"2594",47.625,297.875,6763.84280960648
"2595",47.875,297.875,7639.91833043981
"2599",44.875,298.125,-2923.50126139323
"2601",45.625,298.125,-1877.17489346591
"2602",45.875,298.125,-1020.47278025794
"2603",46.125,298.125,184.96441224564
"2604",46.375,298.125,1617.75154820884
"2605",46.625,298.125,2615.70478219697
"2606",46.875,298.125,4645.68002424569
"2607",47.125,298.125,5550.9966796875
"2609",47.625,298.125,7596.32098679315
"2610",47.875,298.125,8292.28460693359
"2611",48.125,298.125,8527.310546875
"2615",43.375,298.375,6202.392578125
"2616",43.625,298.375,6404.56520432692
"2617",43.875,298.375,6546.13665140086
"2618",44.875,298.375,-1556.07736545139
"2620",45.625,298.375,-1368.36658653846
"2621",45.875,298.375,-530.196789863782
"2622",46.125,298.375,818.033253855519
"2623",46.375,298.375,2040.43060825893
"2624",46.625,298.375,3103.32175164474
"2625",46.875,298.375,4946.6365816886
"2626",47.125,298.375,6139.99793061756
"2627",47.375,298.375,7472.10735887097
"2628",47.625,298.375,8318.70784505208
"2629",47.875,298.375,8575.13173390858
"2633",43.375,298.625,6334.900390625
"2634",43.625,298.625,6536.371328125
"2635",43.875,298.625,6657.06846039871
"2636",44.875,298.625,14.41796875
"2640",46.125,298.625,1869.03112792969
"2641",46.375,298.625,2894.90299479167
"2642",46.625,298.625,3550.54557291667
"2643",46.875,298.625,5674.20763739224
"2644",47.125,298.625,6782.38051470588
"2645",47.375,298.625,7837.15746783088
"2646",47.625,298.625,8578.70714962121
"2647",47.875,298.625,8768.69879261364
"2654",43.375,298.875,6509.5453125
"2655",43.625,298.875,6658.35391626603
"2656",43.875,298.875,6787.73969927226
"2657",44.125,298.875,6952.88220214844
"2658",45.125,298.875,844.124320652174
"2661",46.375,298.875,3843.94260817308
"2662",46.625,298.875,5046.1650390625
"2663",46.875,298.875,6404.95778245192
"2664",47.125,298.875,6728.56666239754
"2665",47.375,298.875,7894.76907703488
"2666",47.625,298.875,8768.8636765253
"2667",47.875,298.875,8955.56622456395
"2672",43.375,299.125,6675.212890625
"2673",43.625,299.125,6774.77314717061
"2674",43.875,299.125,7356.94524515086
"2675",44.125,299.125,7453.5931589227
"2676",45.125,299.125,2423.47204589844
"2682",46.875,299.125,5303.14453125
"2683",47.125,299.125,7040.70751953125
"2684",47.375,299.125,8315.69837239583
"2685",47.625,299.125,8966.93927323191
"2686",47.875,299.125,9078.38978794643
"2691",43.625,299.375,8598.0400390625
"2692",43.875,299.375,8938.6986509811
"2693",44.125,299.375,9108.4609375
"2694",44.375,299.375,7716.10209517045
"2695",44.625,299.375,7207.83517156863
"2696",45.375,299.375,1326.05078125
"2700",47.375,299.375,8553.772734375
"2701",47.625,299.375,9084.38103693182
"2707",56.875,299.375,8283.84700520833
"2708",43.625,299.625,8896.58500976563
"2709",43.875,299.625,9012.84997558594
"2710",44.125,299.625,9135.10715247845
"2711",44.375,299.625,8587.69620988176
"2712",44.625,299.625,7737.51432291667
"2713",45.125,299.625,9254.337890625
"2715",46.375,299.625,3252.03359375
"2716",46.625,299.625,3654.22204589844
"2717",46.875,299.625,5543.95951704545
"2718",47.125,299.625,6275.9423828125
"2723",43.625,299.875,8923.95849609375
"2724",43.875,299.875,9061.86052684295
"2725",44.125,299.875,9184.15056046196
"2726",44.375,299.875,7510.0703125
"2727",45.625,299.875,3905.96484375
"2728",45.875,299.875,4356.17299107143
"2729",46.375,299.875,2659.33475748698
"2730",46.875,299.875,4920.392578125
"2731",47.125,299.875,7811.2109375
"2733",55.625,299.875,6678.466953125
"2736",43.625,300.125,8903.9296875
"2737",43.875,300.125,9031.2557178442
"2738",44.125,300.125,9153.08406575521
"2739",44.375,300.125,9389.076171875
"2740",45.875,300.125,5438.89044189453
"2741",46.125,300.125,4864.89334542411
"2742",46.375,300.125,3961.31607142857
"2743",46.625,300.125,4683.40638950893
"2747",43.625,300.375,8875.3525390625
"2748",43.875,300.375,8981.92095871914
"2749",44.125,300.375,9133.998828125
"2750",44.375,300.375,9356.088359375
"2751",44.625,300.375,7444.21379206731
"2752",45.875,300.375,7253.65506998698
"2753",46.125,300.375,6666.95309495192
"2754",46.375,300.375,5330.1748046875
"2755",46.625,300.375,5773.48120117188
"2759",55.875,300.375,6991.685546875
"2760",43.875,300.625,8898.23865816886
"2761",44.125,300.625,8954.21126302083
"2762",44.375,300.625,7879.130859375
"2763",44.625,300.625,7374.37027138158
"2764",45.875,300.625,8622.12890625
"2765",46.125,300.625,8305.69259207589
"2771",55.625,300.625,7196.208984375
"2772",43.875,300.875,8766.33062065972
"2773",44.125,300.875,8859.9443359375
"2774",44.375,300.875,7181.130859375
"2775",44.625,300.875,7237.91623263889
"2776",45.875,300.875,9643.416015625
"2780",44.375,301.125,7080.92522321429
"2781",44.625,301.125,7158.90091145833
"2785",44.125,301.375,6507.78515625
"2786",44.375,301.375,6792.41579861111
"2790",44.375,301.625,6445.9375
"2791",44.625,301.625,6905.09337439904
"2794",44.375,301.875,6432.6711973852
"2795",44.625,301.875,6702.37015086207
"2796",45.125,301.875,7648.5634765625
"2801",55.125,301.875,9080.55859375
"2802",44.375,302.125,6396.94541015625
"2803",44.625,302.125,6656.23712384259
"2804",44.875,302.125,7024.37662760417
"2811",44.625,302.375,6618.1158603766
"2812",44.875,302.375,7091.92755448191
"2819",44.625,302.625,6591.92593961149
"2820",44.875,302.625,6940.59635416667
"2831",54.875,302.625,11293.3432617188
"2843",54.875,302.875,11380.4380580357
"2854",54.375,303.125,11480.8559375
"2862",49.875,303.375,9874.03051757812
"2863",50.125,303.375,10082.8841145833
"2867",54.375,303.375,11524.517578125
"2873",50.125,303.625,10150.269921875
"2874",50.375,303.625,10420.3564453125
"2879",54.125,303.625,11532.796875
"2884",50.125,303.875,10056.1640625
"2885",50.375,303.875,10572.255859375
"2886",50.625,303.875,10753.453125
"2895",49.625,304.125,9703.54839409722
"2897",50.125,304.125,10083.052734375
"2898",50.625,304.125,10879.873046875
"2899",50.875,304.125,11013.8729021991
"2916",50.125,304.375,10129.822265625
"2917",50.625,304.375,10585.8204900568
"2918",50.875,304.375,10983.400220788
"2919",51.125,304.375,11289.0974542026
"2924",52.375,304.375,11520.1059827303
"2925",52.625,304.375,11528.1532738095
"2926",52.875,304.375,11555.5871394231
"2927",53.125,304.375,11594.0649671053
"2929",53.625,304.375,11637.2209821429
"2936",49.875,304.625,9919.6318359375
"2937",50.625,304.625,10623.3989257812
"2940",51.625,304.625,11464.9534912109
"2942",52.125,304.625,11514.005859375
"2947",51.875,304.875,11540.03515625
"2952",49.625,305.125,9636.9736328125
"2953",45.375,305.375,8285.744140625
"2963",46.375,305.875,8366.00390625
"2964",46.625,305.875,7306.61345358456
"2965",46.875,305.875,6544.49875710227
"2971",49.625,305.875,9579.86188616071
"2972",49.875,305.875,9782.554296875
"2973",45.125,306.125,8065.79296875
"2974",46.625,306.125,6841.956171875
"2975",46.875,306.125,5048.54391381048
"2978",47.625,306.125,1546.39188878676
"2981",49.875,306.125,9757.61886160714
"2982",46.375,306.375,6579.2802734375
"2983",46.625,306.375,6079.29661207933
"2984",46.875,306.375,4333.75930606618
"2986",47.625,306.375,2286.66901041667
"2987",47.875,306.375,2447.595703125
"2988",48.125,306.375,3703.783203125
"2989",48.625,306.375,8719.950390625
"2990",48.875,306.375,8942.82151442308
"2991",49.125,306.375,9075.46875
"2994",45.125,306.625,7964.05224609375
"2995",46.375,306.625,6986.796875
"2996",46.625,306.625,6044.32461734694
"2997",47.875,306.625,3115.33968098958
"2998",48.125,306.625,4377.42540322581
"2999",48.375,306.625,6565.45546875
"3000",48.625,306.625,8705.73739346591
"3001",48.875,306.625,8997.45141601562
"3002",49.125,306.625,9143.23976089015
"3004",44.875,306.875,7832.85970052083
"3005",45.625,306.875,8227.50082236842
"3006",46.375,306.875,6928.60475852273
"3007",46.625,306.875,6606.3193597561
"3008",47.625,306.875,3744.6859375
"3009",47.875,306.875,4350.41824776786
"3010",48.125,306.875,5406.16720145089
"3011",48.375,306.875,7106.51009114583
"3012",48.625,306.875,8731.03076171875
"3013",49.625,306.875,9728.025390625
"3014",44.875,307.125,7991.61383928571
"3015",45.625,307.125,8268.72008634869
"3016",46.625,307.125,6670.42474724265
"3017",46.875,307.125,5923.54307154605
"3018",47.125,307.125,5175.57155539773
"3019",47.625,307.125,4334.15364583333
"3020",47.875,307.125,5836.25903320312
"3021",48.125,307.125,7319.23197798295
"3022",48.375,307.125,8400.51790364583
"3023",48.625,307.125,8766.93155570652
"3024",44.875,307.375,8015.37109375
"3025",47.125,307.375,5220.16145833333
"3026",47.375,307.375,5217.34397977941
"3027",47.625,307.375,5556.57690429688
"3028",47.875,307.375,6082.58984375
"3029",48.125,307.375,8133.830078125
"3030",45.625,307.625,8588.39140625
"3031",45.875,307.625,8590.6025390625
"3032",45.125,308.375,8670.5986328125
"3033",45.375,308.375,8810.9833984375
"3034",45.375,308.875,9154.7685546875
"3035",45.625,308.875,9225.47127757353
"3036",45.625,309.125,9353.57161458333
"3037",46.375,309.125,9843.138671875
