"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","netwrkturn"
"1227","AFSC_GOA",0.67,0.173333333333333,2,0.56953957649994,0.173803526448363,0.561895286140779,0.813846054641733
"1228","DFO_NewfoundlandFall",0.67,0.173333333333333,2,0.663415856574537,0.173621460506706,0.769109611694033,0.926529216229501
"1229","DFO_ScotianShelf",0.67,0.173333333333333,2,0.659720226818414,0.174242424242424,0.676395894656123,0.946553833165672
"1230","DFO_SoGulf",0.67,0.173333333333333,2,0.646101309000519,0.17741935483871,0.551102013237878,0.770146008158984
"1231","NEFSC_NEUSSpring",0.67,0.173333333333333,2,0.583889715725657,0.173913043478261,0.7687803162566,0.875473393855206
"1232","NWFSC_WCAnn",0.67,0.173333333333333,2,0.665354276970131,0.174672489082969,0.702878501372272,0.867415670284177
"1233","SEFSC_GOMex",0.67,0.173333333333333,2,0.659282071805233,0.175510204081633,0.78657893504363,0.903059844086437
"1234","AFSC_Aleutians",0.78,0.173333333333333,2,0.731022579473605,0.177489177489178,0.457914871465629,0.768143238584976
"1235","AFSC_EBS",0.78,0.173333333333333,2,0.773607264755232,0.174298375184638,0.443223494283797,0.826964141307267
"1236","AFSC_GOA",0.78,0.173333333333333,2,0.729817279614738,0.173803526448363,0.563280990961617,0.812706323109021
"1237","DFO_NewfoundlandFall",0.78,0.173333333333333,2,0.746107514703801,0.173621460506706,0.779986430728915,0.909883743109729
"1238","DFO_ScotianShelf",0.78,0.173333333333333,2,0.778956052283617,0.174242424242424,0.680910755015058,0.943147109028224
"1239","DFO_SoGulf",0.78,0.173333333333333,2,0.736525106662286,0.17741935483871,0.537441412049821,0.704564271461719
"1240","NEFSC_NEUSSpring",0.78,0.173333333333333,2,0.687439975707646,0.173913043478261,0.775311309485627,0.857201121383841
"1241","NWFSC_WCAnn",0.78,0.173333333333333,2,0.77008267757057,0.174672489082969,0.684323313758544,0.869196086422857
"1242","SEFSC_GOMex",0.78,0.173333333333333,2,0.774996103489799,0.175510204081633,0.801583770182536,0.898586949463138
"1243","AFSC_Aleutians",0.89,0.173333333333333,2,0.852397979829059,0.177489177489178,0.463876469419751,0.704634476437753
"1244","AFSC_EBS",0.89,0.173333333333333,2,0.879367965049848,0.174298375184638,0.44208885637613,0.862249019987501
"1245","AFSC_GOA",0.89,0.173333333333333,2,0.640730662588884,0.173803526448363,0.583937045195335,0.805942298811472
"1246","DFO_NewfoundlandFall",0.89,0.173333333333333,2,0.876971667728624,0.173621460506706,0.772753735857706,0.939397454528979
"1247","DFO_ScotianShelf",0.89,0.173333333333333,2,0.870205117305859,0.174242424242424,0.690324794061834,0.956493012451104
"1248","DFO_SoGulf",0.89,0.173333333333333,2,0.699738822824777,0.17741935483871,0.504755754949191,0.657443486559685
"1249","NEFSC_NEUSSpring",0.89,0.173333333333333,2,0.887848521852182,0.173913043478261,0.773189920382358,0.961047077188236
"1250","NWFSC_WCAnn",0.89,0.173333333333333,2,0.841697473416379,0.174672489082969,0.704450173609766,0.897448449926421
"1251","SEFSC_GOMex",0.89,0.173333333333333,2,0.886578822904485,0.175510204081633,0.773902522951543,0.937561545006189
"1252","AFSC_Aleutians",1,0.173333333333333,2,0.86900827050933,0.177489177489178,0.464159684139739,0.800348970057264
"1253","AFSC_EBS",1,0.173333333333333,2,0.894410840585393,0.174298375184638,0.439016600997857,0.850628232155838
"1254","AFSC_GOA",1,0.173333333333333,2,0.991699404507104,0.173803526448363,0.574477556732258,0.801789326938934
"1255","DFO_NewfoundlandFall",1,0.173333333333333,2,0.776743061783994,0.173621460506706,0.776584574945075,0.92775473302993
"1256","DFO_ScotianShelf",1,0.173333333333333,2,0.982493228853739,0.174242424242424,0.687719349907856,0.975438177542372
"1257","DFO_SoGulf",1,0.173333333333333,2,0.993143330599684,0.17741935483871,0.585415419969205,0.962576133415471
"1258","NEFSC_NEUSSpring",1,0.173333333333333,2,0.822702265418824,0.173913043478261,0.749572973309002,0.792914096600883
"1259","NWFSC_WCAnn",1,0.173333333333333,2,0.999460827899442,0.174672489082969,0.699299184447742,0.899431117601472
"1260","SEFSC_GOMex",1,0.173333333333333,2,0.795138106514915,0.175510204081633,0.793774793399056,0.905940311883124
"1261","AFSC_Aleutians",0.01,0.227777777777778,2,0.333011279808212,0.0476190476190476,0.445971767505908,0.610267890218077
"1262","AFSC_EBS",0.01,0.227777777777778,2,0.262774675876976,0.0590841949778434,0.42292990903262,0.726011006398586
"1263","AFSC_GOA",0.01,0.227777777777778,2,0.171240745141422,0.0579345088161209,0.627785271948701,0.676714843742314
"1264","DFO_NewfoundlandFall",0.01,0.227777777777778,2,0.721857350492026,0.0171385991058122,0.770619214969834,0.877932014733469
"1265","DFO_ScotianShelf",0.01,0.227777777777778,2,0.347979430051072,0.0404040404040404,0.709357035752379,0.898684064784906
"1266","DFO_SoGulf",0.01,0.227777777777778,2,0.380385112677134,0.032258064516129,0.469330116302417,0.581029222391501
"1267","NEFSC_NEUSSpring",0.01,0.227777777777778,2,0.582784301681322,0.0307971014492754,0.834479796520347,0.808974448566581
"1268","NWFSC_WCAnn",0.01,0.227777777777778,2,0.541045254585168,0.0480349344978166,0.656371492629475,0.819104245358124
"1269","SEFSC_GOMex",0.01,0.227777777777778,2,0.565087767433145,0.0571428571428571,0.801678654842239,0.933093898047067
"1270","AFSC_Aleutians",0.12,0.227777777777778,2,0.253805191148943,0.229437229437229,0.445861646262476,0.75793514567384
"1271","AFSC_EBS",0.12,0.227777777777778,2,0.119130741478576,0.228951255539143,0.513428498374136,0.736220303072661
"1272","AFSC_GOA",0.12,0.227777777777778,2,0.458045871790986,0.227959697732997,0.621480919248322,0.765743102604849
"1273","DFO_NewfoundlandFall",0.12,0.227777777777778,2,0.119904076738609,0.228017883755589,0.800278251485976,0.957250978207125
"1274","DFO_ScotianShelf",0.12,0.227777777777778,2,0.16886661047136,0.22979797979798,0.762066049582005,0.950687662624046
"1275","DFO_SoGulf",0.12,0.227777777777778,2,0.204441834523984,0.231182795698925,0.526227133993724,0.625116400762064
"1276","NEFSC_NEUSSpring",0.12,0.227777777777778,2,0.742168317186308,0.197463768115942,0.802100343514079,0.954695170517253
"1277","NWFSC_WCAnn",0.12,0.227777777777778,2,0.835159435604699,0.231441048034935,0.706209790842107,0.875316866494294
"1278","SEFSC_GOMex",0.12,0.227777777777778,2,0.32765165215707,0.228571428571429,0.821341107197234,0.924918199858891
"1279","AFSC_Aleutians",0.23,0.227777777777778,2,0.229820533097426,0.229437229437229,0.441495439109518,0.746849340567517
"1280","AFSC_EBS",0.23,0.227777777777778,2,0.228254239857595,0.228951255539143,0.403648651716245,0.763592063389352
"1281","AFSC_GOA",0.23,0.227777777777778,2,0.228215781023352,0.227959697732997,0.566849438084736,0.751641084145111
"1282","DFO_NewfoundlandFall",0.23,0.227777777777778,2,0.229825674227515,0.228017883755589,0.743476307503465,0.802851920896623
"1283","DFO_ScotianShelf",0.23,0.227777777777778,2,0.902303788440455,0.22979797979798,0.67468496595111,0.963037065021198
"1284","DFO_SoGulf",0.23,0.227777777777778,2,0.226778755081906,0.231182795698925,0.518063248225354,0.630694767777315
"1285","NEFSC_NEUSSpring",0.23,0.227777777777778,2,0.229415897837052,0.036231884057971,0.862285307973582,0.981931966989198
"1286","NWFSC_WCAnn",0.23,0.227777777777778,2,0.229817216585375,0.231441048034935,0.675341466086508,0.775561454275592
"1287","SEFSC_GOMex",0.23,0.227777777777778,2,0.228114569765608,0.228571428571429,0.801192853696476,0.898167634036507
"1288","AFSC_Aleutians",0.34,0.227777777777778,2,0.337630493116545,0.229437229437229,0.460054517635535,0.757901648453853
"1289","AFSC_EBS",0.34,0.227777777777778,2,0.339892282584845,0.228951255539143,0.409801061621999,0.783858320898222
"1290","AFSC_GOA",0.34,0.227777777777778,2,0.333257785596146,0.227959697732997,0.561679800246082,0.78319410186241
"1291","DFO_NewfoundlandFall",0.34,0.227777777777778,2,0.337915454880247,0.228017883755589,0.744456742725964,0.822180196064365
"1292","DFO_ScotianShelf",0.34,0.227777777777778,2,0.339912296785561,0.22979797979798,0.689910643598399,0.921288345276824
"1293","DFO_SoGulf",0.34,0.227777777777778,2,0.333928602727229,0.231182795698925,0.577346616192502,0.69638740017452
"1294","NEFSC_NEUSSpring",0.34,0.227777777777778,2,0.339346581499597,0.228260869565217,0.775847465896586,0.887146643853315
"1295","NWFSC_WCAnn",0.34,0.227777777777778,2,0.334672326759837,0.231441048034935,0.711747692962208,0.836836214646827
"1296","SEFSC_GOMex",0.34,0.227777777777778,2,0.339773825842485,0.228571428571429,0.784292369429285,0.867878746669675
"1297","AFSC_Aleutians",0.45,0.227777777777778,2,0.448080280919953,0.229437229437229,0.464224217080075,0.714705667496946
"1298","AFSC_EBS",0.45,0.227777777777778,2,0.446410326092301,0.228951255539143,0.452114299757998,0.795099528976861
"1299","AFSC_GOA",0.45,0.227777777777778,2,0.437039152602641,0.227959697732997,0.565621926661403,0.806779982697933
"1300","DFO_NewfoundlandFall",0.45,0.227777777777778,2,0.448050541888515,0.228017883755589,0.785348616295159,0.917165479598287
"1301","DFO_ScotianShelf",0.45,0.227777777777778,2,0.445718363773109,0.22979797979798,0.656803445181721,0.909561350684156
"1302","DFO_SoGulf",0.45,0.227777777777778,2,0.409066698230454,0.231182795698925,0.550135440013215,0.725397050929722
"1303","NEFSC_NEUSSpring",0.45,0.227777777777778,2,0.448983179586776,0.228260869565217,0.763965012622187,0.90369137716688
"1304","NWFSC_WCAnn",0.45,0.227777777777778,2,0.449691584433679,0.231441048034935,0.707227208384724,0.843441936969711
"1305","SEFSC_GOMex",0.45,0.227777777777778,2,0.438668163255254,0.228571428571429,0.807194916487831,0.897831081518708
"1306","AFSC_Aleutians",0.56,0.227777777777778,2,0.54314088462325,0.229437229437229,0.45554691689353,0.742440491972587
"1307","AFSC_EBS",0.56,0.227777777777778,2,0.553029697538261,0.228951255539143,0.429994098620739,0.824097710663247
"1308","AFSC_GOA",0.56,0.227777777777778,2,0.54948572101205,0.227959697732997,0.567555958722715,0.82346851365113
"1309","DFO_NewfoundlandFall",0.56,0.227777777777778,2,0.557690370005224,0.228017883755589,0.77850268722328,0.928440630312896
"1310","DFO_ScotianShelf",0.56,0.227777777777778,2,0.548926326593887,0.22979797979798,0.643129127496921,0.859509590291157
"1311","DFO_SoGulf",0.56,0.227777777777778,2,0.542329576678868,0.231182795698925,0.531862683798763,0.745119553276654
"1312","NEFSC_NEUSSpring",0.56,0.227777777777778,2,0.553412767497052,0.228260869565217,0.766836211576484,0.891921953835951
"1313","NWFSC_WCAnn",0.56,0.227777777777778,2,0.553389938061947,0.231441048034935,0.663596403244468,0.852207027775302
"1314","SEFSC_GOMex",0.56,0.227777777777778,2,0.558136859634066,0.228571428571429,0.799641731204214,0.899121482178402
"1315","AFSC_Aleutians",0.67,0.227777777777778,2,0.665482274691466,0.229437229437229,0.449267331662464,0.754443924378961
"1316","AFSC_EBS",0.67,0.227777777777778,2,0.66460436683578,0.228951255539143,0.434007359098161,0.828848850114376
"1317","AFSC_GOA",0.67,0.227777777777778,2,0.662227980149477,0.227959697732997,0.570047364895305,0.831039545594395
"1318","DFO_NewfoundlandFall",0.67,0.227777777777778,2,0.668115080585104,0.228017883755589,0.771200853016468,0.966449414501159
"1319","DFO_ScotianShelf",0.67,0.227777777777778,2,0.669957284226944,0.22979797979798,0.640965234924326,0.910850069032807
"1320","DFO_SoGulf",0.67,0.227777777777778,2,0.651541366913897,0.231182795698925,0.548354674206873,0.781061981588707
"1321","NEFSC_NEUSSpring",0.67,0.227777777777778,2,0.636410480867448,0.228260869565217,0.781844033238491,0.894933409243101
"1322","NWFSC_WCAnn",0.67,0.227777777777778,2,0.636915408887188,0.231441048034935,0.72568211275518,0.884131166411856
"1323","SEFSC_GOMex",0.67,0.227777777777778,2,0.666506891189678,0.228571428571429,0.809748084314842,0.904008858559267
"1324","AFSC_Aleutians",0.78,0.227777777777778,2,0.731991225687121,0.229437229437229,0.490039978414536,0.814068883554946
"1325","AFSC_EBS",0.78,0.227777777777778,2,0.758286800742333,0.228951255539143,0.443052343108901,0.826100814079593
"1326","AFSC_GOA",0.78,0.227777777777778,2,0.741934967162928,0.227959697732997,0.586574199907981,0.824966755079667
"1327","DFO_NewfoundlandFall",0.78,0.227777777777778,2,0.775403839521642,0.228017883755589,0.772399541657196,0.96638192345139
"1328","DFO_ScotianShelf",0.78,0.227777777777778,2,0.778538771566531,0.22979797979798,0.700548752263342,0.960979270557264
"1329","DFO_SoGulf",0.78,0.227777777777778,2,0.705650980374305,0.231182795698925,0.55918505449723,0.765373448858754
"1330","NEFSC_NEUSSpring",0.78,0.227777777777778,2,0.74839159207656,0.228260869565217,0.763088433582224,0.855953983536459
"1331","NWFSC_WCAnn",0.78,0.227777777777778,2,0.776231583310651,0.231441048034935,0.692854449965646,0.915326122717109
"1332","SEFSC_GOMex",0.78,0.227777777777778,2,0.767590104953383,0.228571428571429,0.794781772763554,0.903391467742878
"1333","AFSC_Aleutians",0.89,0.227777777777778,2,0.773042059319303,0.229437229437229,0.463667698180074,0.813436145239813
"1334","AFSC_EBS",0.89,0.227777777777778,2,0.85719493298566,0.228951255539143,0.447587105750448,0.875449048480337
"1335","AFSC_GOA",0.89,0.227777777777778,2,0.876519066908786,0.227959697732997,0.602296177380527,0.803931192812825
"1336","DFO_NewfoundlandFall",0.89,0.227777777777778,2,0.828288201060447,0.228017883755589,0.775167015782435,0.971725505351253
"1337","DFO_ScotianShelf",0.89,0.227777777777778,2,0.879416127333201,0.22979797979798,0.678848559634195,0.956346640034453
"1338","DFO_SoGulf",0.89,0.227777777777778,2,0.720660975314934,0.231182795698925,0.570854507979525,0.721006614973715
"1339","NEFSC_NEUSSpring",0.89,0.227777777777778,2,0.888969991940899,0.228260869565217,0.781406856847971,0.945012420676433
"1340","NWFSC_WCAnn",0.89,0.227777777777778,2,0.783432242603813,0.231441048034935,0.702804448019544,0.91223005706313
"1341","SEFSC_GOMex",0.89,0.227777777777778,2,0.81085566465696,0.228571428571429,0.817979506375864,0.915076706832083
"1342","AFSC_Aleutians",1,0.227777777777778,2,0.923462638536689,0.229437229437229,0.475219783664971,0.804159455280439
"1343","AFSC_EBS",1,0.227777777777778,2,1,0.228951255539143,0.455061705836651,0.888621246745854
"1344","AFSC_GOA",1,0.227777777777778,2,0.863986244590411,0.227959697732997,0.581681460602604,0.801994206002826
"1345","DFO_NewfoundlandFall",1,0.227777777777778,2,1,0.228017883755589,0.773982406350847,0.971209510149114
"1346","DFO_ScotianShelf",1,0.227777777777778,2,0.958985100820352,0.22979797979798,0.693806554936451,0.963608072448155
"1347","DFO_SoGulf",1,0.227777777777778,2,0.71851965921256,0.231182795698925,0.547560820225906,0.715698173260535
"1348","NEFSC_NEUSSpring",1,0.227777777777778,2,0.937399532316403,0.228260869565217,0.771166536313402,0.952532262016481
"1349","NWFSC_WCAnn",1,0.227777777777778,2,0.901071702933006,0.231441048034935,0.691428307172287,0.901241585710693
"1350","SEFSC_GOMex",1,0.227777777777778,2,0.812735269634246,0.228571428571429,0.806659076836213,0.917648290703984
"1351","AFSC_Aleutians",0.01,0.282222222222222,2,0.37191493589449,0.0562770562770563,0.448000392302143,0.590516168712175
"1352","AFSC_EBS",0.01,0.282222222222222,2,0.531600654315322,0.0354505169867061,0.482488467753871,0.753278035972948
"1353","AFSC_GOA",0.01,0.282222222222222,2,0.0535621903438716,0.0856423173803526,0.518158897128153,0.682828461380776
"1354","DFO_NewfoundlandFall",0.01,0.282222222222222,2,0.461842529357748,0.033532041728763,0.75338643881356,0.813878268094044
"1355","DFO_ScotianShelf",0.01,0.282222222222222,2,0.381287642018508,0.0580808080808081,0.711976991317481,0.916454957127218
"1356","DFO_SoGulf",0.01,0.282222222222222,2,0.583133100550392,0.0483870967741935,0.546378927005183,0.639875756489711
"1357","NEFSC_NEUSSpring",0.01,0.282222222222222,2,0.475697393008409,0.0289855072463768,0.796213594293027,0.87327135137656
"1358","NWFSC_WCAnn",0.01,0.282222222222222,2,0.471166504130708,0.0349344978165939,0.655428170323458,0.813262576536493
"1359","SEFSC_GOMex",0.01,0.282222222222222,2,0.236793322145552,0.0448979591836735,0.79912246326719,0.91233387624687
"1360","AFSC_Aleutians",0.12,0.282222222222222,2,0.117349130408709,0.285714285714286,0.449883520197945,0.718462653156872
"1361","AFSC_EBS",0.12,0.282222222222222,2,0.119828300420379,0.283604135893648,0.428196726838871,0.741928789392499
"1362","AFSC_GOA",0.12,0.282222222222222,2,0.454006732462559,0.283375314861461,0.529556757874225,0.797316673736154
"1363","DFO_NewfoundlandFall",0.12,0.282222222222222,2,0.525963919786996,0.282414307004471,0.758650711599703,0.913385724761728
"1364","DFO_ScotianShelf",0.12,0.282222222222222,2,0.68179259355533,0.282828282828283,0.703615332515577,0.944430777664157
"1365","DFO_SoGulf",0.12,0.282222222222222,2,0.38484297790943,0.10752688172043,0.502181835113981,0.714280299243388
"1366","NEFSC_NEUSSpring",0.12,0.282222222222222,2,0.11889623055926,0.282608695652174,0.78617672537804,0.878395257368492
"1367","NWFSC_WCAnn",0.12,0.282222222222222,2,0.486560186101573,0.275109170305677,0.720033974482856,0.871692182305299
"1368","SEFSC_GOMex",0.12,0.282222222222222,2,0.116435349375001,0.155102040816327,0.813986530921747,0.888479180963671
"1369","AFSC_Aleutians",0.23,0.282222222222222,2,0.42379624264065,0.285714285714286,0.442387751849461,0.751454180332455
"1370","AFSC_EBS",0.23,0.282222222222222,2,0.22857017429228,0.283604135893648,0.494705910270848,0.7548889013572
"1371","AFSC_GOA",0.23,0.282222222222222,2,0.227823769224337,0.283375314861461,0.523822892876518,0.773589609959898
"1372","DFO_NewfoundlandFall",0.23,0.282222222222222,2,0.229455819959418,0.282414307004471,0.75939357151886,0.853019539154462
"1373","DFO_ScotianShelf",0.23,0.282222222222222,2,0.498829289387184,0.282828282828283,0.643813485181588,0.917043366591884
"1374","DFO_SoGulf",0.23,0.282222222222222,2,0.226206025967876,0.28494623655914,0.554545685355295,0.686314097556358
"1375","NEFSC_NEUSSpring",0.23,0.282222222222222,2,0.229998694058881,0.282608695652174,0.776550596224689,0.869283064711639
"1376","NWFSC_WCAnn",0.23,0.282222222222222,2,0.270541794943858,0.283842794759825,0.694231731080929,0.774064892721805
"1377","SEFSC_GOMex",0.23,0.282222222222222,2,0.229905818958007,0.285714285714286,0.803599781441179,0.894629092631475
"1378","AFSC_Aleutians",0.34,0.282222222222222,2,0.681203313411557,0.285714285714286,0.494836624787819,0.767107549078384
"1379","AFSC_EBS",0.34,0.282222222222222,2,0.339792539041827,0.283604135893648,0.471683429380506,0.784995677810691
"1380","AFSC_GOA",0.34,0.282222222222222,2,0.334618420304625,0.283375314861461,0.551029124786386,0.78084700690348
"1381","DFO_NewfoundlandFall",0.34,0.282222222222222,2,0.338989167818787,0.282414307004471,0.788677548305649,0.959872075535488
"1382","DFO_ScotianShelf",0.34,0.282222222222222,2,0.334218622377147,0.282828282828283,0.729099611321848,0.951564291956743
"1383","DFO_SoGulf",0.34,0.282222222222222,2,0.636607236817689,0.193548387096774,0.534202846912055,0.972827520217273
"1384","NEFSC_NEUSSpring",0.34,0.282222222222222,2,0.33988590148785,0.282608695652174,0.789910244690809,0.884672977769162
"1385","NWFSC_WCAnn",0.34,0.282222222222222,2,0.33740343661593,0.283842794759825,0.665624620762355,0.844094669910624
"1386","SEFSC_GOMex",0.34,0.282222222222222,2,0.338923468240872,0.285714285714286,0.782968569740085,0.86432509706303
"1387","AFSC_Aleutians",0.45,0.282222222222222,2,0.445170921331596,0.285714285714286,0.451294819328796,0.776173651961914
"1388","AFSC_EBS",0.45,0.282222222222222,2,0.449674723455199,0.283604135893648,0.443083176999823,0.810431988173793
"1389","AFSC_GOA",0.45,0.282222222222222,2,0.449517436959366,0.283375314861461,0.566479880821981,0.789280963259041
"1390","DFO_NewfoundlandFall",0.45,0.282222222222222,2,0.449474748559361,0.282414307004471,0.749688112817438,0.872013460391497
"1391","DFO_ScotianShelf",0.45,0.282222222222222,2,0.449180338695832,0.282828282828283,0.7139051871409,0.948531523001708
"1392","DFO_SoGulf",0.45,0.282222222222222,2,0.444061354122991,0.28494623655914,0.544589824209168,0.672503589448543
"1393","NEFSC_NEUSSpring",0.45,0.282222222222222,2,0.448882285895631,0.282608695652174,0.771359046446312,0.892272132131028
"1394","NWFSC_WCAnn",0.45,0.282222222222222,2,0.449844971557958,0.283842794759825,0.667301519054177,0.846457381777855
"1395","SEFSC_GOMex",0.45,0.282222222222222,2,0.439017839088011,0.285714285714286,0.807832238318297,0.912125343365435
"1396","AFSC_Aleutians",0.56,0.282222222222222,2,0.547548179714591,0.285714285714286,0.456364699971075,0.752485387410656
"1397","AFSC_EBS",0.56,0.282222222222222,2,0.5559003030065,0.283604135893648,0.432976573132467,0.811063549062757
"1398","AFSC_GOA",0.56,0.282222222222222,2,0.511373929220089,0.283375314861461,0.570442840721985,0.78618919889133
"1399","DFO_NewfoundlandFall",0.56,0.282222222222222,2,0.559498126408844,0.282414307004471,0.781542813171839,0.96381278394672
"1400","DFO_ScotianShelf",0.56,0.282222222222222,2,0.556201850692448,0.282828282828283,0.635004955841539,0.860876456142948
"1401","DFO_SoGulf",0.56,0.282222222222222,2,0.543981178825777,0.28494623655914,0.544237749446761,0.694621144269524
"1402","NEFSC_NEUSSpring",0.56,0.282222222222222,2,0.547787775188317,0.282608695652174,0.766766937639406,0.915410428545203
"1403","NWFSC_WCAnn",0.56,0.282222222222222,2,0.553155629183,0.283842794759825,0.716635523506792,0.872326464925612
"1404","SEFSC_GOMex",0.56,0.282222222222222,2,0.55807727963853,0.285714285714286,0.814741563506678,0.915043423223844
"1405","AFSC_Aleutians",0.67,0.282222222222222,2,0.665535440703067,0.285714285714286,0.443018240334679,0.738221798711652
"1406","AFSC_EBS",0.67,0.282222222222222,2,0.669384816735181,0.283604135893648,0.451304686335107,0.837466156487179
"1407","AFSC_GOA",0.67,0.282222222222222,2,0.625804728931662,0.283375314861461,0.567149561566062,0.826577972446392
"1408","DFO_NewfoundlandFall",0.67,0.282222222222222,2,0.664287834564551,0.282414307004471,0.772677614100358,0.965329981837761
"1409","DFO_ScotianShelf",0.67,0.282222222222222,2,0.66776926864823,0.282828282828283,0.660394077437689,0.93244496988011
"1410","DFO_SoGulf",0.67,0.282222222222222,2,0.650655327982661,0.28494623655914,0.545959039934006,0.764804454437806
"1411","NEFSC_NEUSSpring",0.67,0.282222222222222,2,0.639523076008587,0.282608695652174,0.763275025105217,0.908805271451158
"1412","NWFSC_WCAnn",0.67,0.282222222222222,2,0.657059710191527,0.283842794759825,0.677375158895981,0.875092864390501
"1413","SEFSC_GOMex",0.67,0.282222222222222,2,0.660365314406669,0.285714285714286,0.791051449371148,0.903713873867158
"1414","AFSC_Aleutians",0.78,0.282222222222222,2,0.761799458207237,0.285714285714286,0.457585815302609,0.743488607738317
"1415","AFSC_EBS",0.78,0.282222222222222,2,0.757106216812394,0.283604135893648,0.438214226813061,0.852800499459423
"1416","AFSC_GOA",0.78,0.282222222222222,2,0.778400814159998,0.283375314861461,0.653506415535281,0.761649305077463
"1417","DFO_NewfoundlandFall",0.78,0.282222222222222,2,0.757904927493138,0.282414307004471,0.77257856579149,0.974199100844998
"1418","DFO_ScotianShelf",0.78,0.282222222222222,2,0.766105400121659,0.282828282828283,0.675286831173479,0.942890536410319
"1419","DFO_SoGulf",0.78,0.282222222222222,2,0.702302183819614,0.28494623655914,0.537928128967664,0.686490067294275
"1420","NEFSC_NEUSSpring",0.78,0.282222222222222,2,0.778617757309631,0.282608695652174,0.774801057949625,0.788188688613899
"1421","NWFSC_WCAnn",0.78,0.282222222222222,2,0.778811244872298,0.283842794759825,0.705782521776807,0.901850307759991
"1422","SEFSC_GOMex",0.78,0.282222222222222,2,0.773613472263826,0.285714285714286,0.796184653132565,0.925107308695361
"1423","AFSC_Aleutians",0.89,0.282222222222222,2,0.861884700101006,0.285714285714286,0.458309978806754,0.80798644509489
"1424","AFSC_EBS",0.89,0.282222222222222,2,0.848763729357791,0.283604135893648,0.451286800215257,0.881749537189733
"1425","AFSC_GOA",0.89,0.282222222222222,2,0.759805336547273,0.283375314861461,0.577399722923173,0.812887379902538
"1426","DFO_NewfoundlandFall",0.89,0.282222222222222,2,0.876971667728624,0.282414307004471,0.775330936443326,0.973123320690943
"1427","DFO_ScotianShelf",0.89,0.282222222222222,2,0.875244883146604,0.282828282828283,0.692524314626039,0.955821112977435
"1428","DFO_SoGulf",0.89,0.282222222222222,2,0.796991588979158,0.28494623655914,0.554846009389978,0.836970001127493
"1429","NEFSC_NEUSSpring",0.89,0.282222222222222,2,0.798019314928021,0.282608695652174,0.771756278409456,0.805933049649885
"1430","NWFSC_WCAnn",0.89,0.282222222222222,2,0.841697473416379,0.283842794759825,0.709783155362095,0.908827717920397
"1431","SEFSC_GOMex",0.89,0.282222222222222,2,0.836848886203461,0.285714285714286,0.819023875607299,0.912020473166213
"1432","AFSC_Aleutians",1,0.282222222222222,2,0.959999956046385,0.285714285714286,0.462070418958619,0.764183572649845
"1433","AFSC_EBS",1,0.282222222222222,2,0.980712660693115,0.283604135893648,0.445877808306657,0.910914835136043
"1434","AFSC_GOA",1,0.282222222222222,2,0.991699404507104,0.283375314861461,0.579587413799652,0.822751246512773
"1435","DFO_NewfoundlandFall",1,0.282222222222222,2,0.825013408022037,0.282414307004471,0.779033289270474,0.930986473363626
"1436","DFO_ScotianShelf",1,0.282222222222222,2,0.903727884790219,0.282828282828283,0.688016264666241,0.959002298087142
"1437","DFO_SoGulf",1,0.282222222222222,2,0.785524057525002,0.28494623655914,0.512607213425026,0.790624779334469
"1438","NEFSC_NEUSSpring",1,0.282222222222222,2,0.929661892189604,0.282608695652174,0.770280701552992,0.958159450796912
"1439","NWFSC_WCAnn",1,0.282222222222222,2,0.936652008440152,0.283842794759825,0.687298333106759,0.908158916817174
"1440","SEFSC_GOMex",1,0.282222222222222,2,0.81277189823615,0.285714285714286,0.806363645038706,0.909299454940095
"1441","AFSC_Aleutians",0.01,0.336666666666667,2,0.106042395037408,0.0822510822510823,0.461922574391631,0.568728911178637
"1442","AFSC_EBS",0.01,0.336666666666667,2,0.37717532207465,0.0398818316100443,0.459832111520312,0.730429540924053
"1443","AFSC_GOA",0.01,0.336666666666667,2,0.0513019048774869,0.0541561712846348,0.468204062087763,0.668378273817046
"1444","DFO_NewfoundlandFall",0.01,0.336666666666667,2,0.350551680380125,0.0402384500745156,0.789279885290957,0.880113116784802
"1445","DFO_ScotianShelf",0.01,0.336666666666667,2,0.195759058607031,0.0580808080808081,0.73567381814019,0.912932587009354
"1446","DFO_SoGulf",0.01,0.336666666666667,2,0.467265941242972,0.0752688172043011,0.526388138935516,0.632800470902345
"1447","NEFSC_NEUSSpring",0.01,0.336666666666667,2,0.748542479389629,0.0416666666666667,0.813437404162495,0.959137902434134
"1448","NWFSC_WCAnn",0.01,0.336666666666667,2,0.490919590168408,0.0393013100436681,0.733410864690411,0.841847511827243
"1449","SEFSC_GOMex",0.01,0.336666666666667,2,0.474326913855066,0.0408163265306122,0.773773139597009,0.922784884458451
"1450","AFSC_Aleutians",0.12,0.336666666666667,2,0.408968190169537,0.324675324675325,0.439884478043586,0.775085847673753
"1451","AFSC_EBS",0.12,0.336666666666667,2,0.135277498800813,0.336779911373708,0.451906770536016,0.74811378378236
"1452","AFSC_GOA",0.12,0.336666666666667,2,0.486654518602337,0.337531486146096,0.485497265935883,0.801958613083035
"1453","DFO_NewfoundlandFall",0.12,0.336666666666667,2,0.298892808100623,0.31371087928465,0.745283967329909,0.812893802415278
"1454","DFO_ScotianShelf",0.12,0.336666666666667,2,0.273976993608965,0.338383838383838,0.704234351086309,0.930169022214858
