"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","netwrkturn"
"901","AFSC_Aleutians",0.01,0.01,2,0.00879444942211325,0.012987012987013,0.530033710881714,0.560503325503509
"902","AFSC_EBS",0.01,0.01,2,0.00982952431729141,0.0103397341211226,0.535689987570305,0.571243759844971
"903","AFSC_GOA",0.01,0.01,2,0.0091293676291586,0.0100755667506297,0.711651397174736,0.80303342390673
"904","DFO_NewfoundlandFall",0.01,0.01,2,0.00964353912023109,0.0104321907600596,0.7696720998542,0.778623888213454
"905","DFO_ScotianShelf",0.01,0.01,2,0.00705692892963924,0.0101010101010101,0.678691752908858,0.873584026306227
"906","DFO_SoGulf",0.01,0.01,2,0.000753627422216797,0.010752688172043,0.553119172541948,0.572602339952998
"907","NEFSC_NEUSSpring",0.01,0.01,2,0.00922374868936003,0.0108695652173913,0.75289306746871,0.792281907871496
"908","NWFSC_WCAnn",0.01,0.01,2,0.00804739410156712,0.0131004366812227,0.698237660495046,0.753300428666551
"909","SEFSC_GOMex",0.01,0.01,2,0.00787637789136865,0.0122448979591837,0.856734191037548,0.886929390954776
"910","AFSC_Aleutians",0.12,0.01,2,0.0726108243647959,0.012987012987013,0.492440043744925,0.524757603223767
"911","AFSC_EBS",0.12,0.01,2,0.114625085470976,0.0103397341211226,0.453687929956965,0.584247611559228
"912","AFSC_GOA",0.12,0.01,2,0.115443520326564,0.0100755667506297,0.65116378154966,0.812467632835153
"913","DFO_NewfoundlandFall",0.12,0.01,2,0.116424987261091,0.0104321907600596,0.773344970450022,0.795587683160283
"914","DFO_ScotianShelf",0.12,0.01,2,0.119307275470609,0.0101010101010101,0.626168419999971,0.641054993500893
"915","DFO_SoGulf",0.12,0.01,2,0.116355162627508,0.010752688172043,0.52620606289978,0.560543943025818
"916","NEFSC_NEUSSpring",0.12,0.01,2,0.11912161073358,0.0108695652173913,0.793190187916496,0.848624742183532
"917","NWFSC_WCAnn",0.12,0.01,2,0.111608647535217,0.0131004366812227,0.717671085685956,0.726347682691905
"918","SEFSC_GOMex",0.12,0.01,2,0.0828186154766009,0.0122448979591837,0.844190482502386,0.89143494939654
"919","AFSC_Aleutians",0.23,0.01,2,0.124709536506527,0.012987012987013,0.448955776278992,0.521548905352609
"920","AFSC_EBS",0.23,0.01,2,0.171784526642065,0.0103397341211226,0.402673357325709,0.570569574950058
"921","AFSC_GOA",0.23,0.01,2,0.188363192099691,0.0100755667506297,0.497651518457415,0.552998249643331
"922","DFO_NewfoundlandFall",0.23,0.01,2,0.21403098079739,0.0104321907600596,0.768428928645415,0.865641430598353
"923","DFO_ScotianShelf",0.23,0.01,2,0.111487387910863,0.0101010101010101,0.709650429759015,0.841600185598337
"924","DFO_SoGulf",0.23,0.01,2,0.0873975639296864,0.010752688172043,0.65750970840479,0.714977942480282
"925","NEFSC_NEUSSpring",0.23,0.01,2,0.169751820453631,0.0108695652173913,0.817164727337907,0.862482894850481
"926","NWFSC_WCAnn",0.23,0.01,2,0.129829303749556,0.0131004366812227,0.532198229772199,0.596264397228619
"927","SEFSC_GOMex",0.23,0.01,2,0.0899388002216172,0.0122448979591837,0.803043954005084,0.864341964058932
"928","AFSC_Aleutians",0.34,0.01,2,0.228356526465188,0.012987012987013,0.397334591875333,0.490954028918761
"929","AFSC_EBS",0.34,0.01,2,0.278673008298085,0.0103397341211226,0.427579486269618,0.578339090672024
"930","AFSC_GOA",0.34,0.01,2,0.225402712907914,0.0100755667506297,0.584909395405678,0.635082437808596
"931","DFO_NewfoundlandFall",0.34,0.01,2,0.267267504677577,0.0104321907600596,0.802300755111008,0.862351192327442
"932","DFO_ScotianShelf",0.34,0.01,2,0.304383751979738,0.0101010101010101,0.648475914570527,0.813727418170118
"933","DFO_SoGulf",0.34,0.01,2,0.248823351146068,0.010752688172043,0.56684040345479,0.593640182729404
"934","NEFSC_NEUSSpring",0.34,0.01,2,0.304315513719243,0.0108695652173913,0.782189989062169,0.867895921326069
"935","NWFSC_WCAnn",0.34,0.01,2,0.13373502628499,0.0131004366812227,0.747493570888245,0.778904809181621
"936","SEFSC_GOMex",0.34,0.01,2,0.196807704965488,0.0122448979591837,0.840430034876569,0.897331503431956
"937","AFSC_Aleutians",0.45,0.01,2,0.393078260283445,0.012987012987013,0.503691547053167,0.541477692306933
"938","AFSC_EBS",0.45,0.01,2,0.225288168997179,0.0103397341211226,0.507669428136572,0.670774341681161
"939","AFSC_GOA",0.45,0.01,2,0.298859762122789,0.0100755667506297,0.608081002986505,0.694818697949286
"940","DFO_NewfoundlandFall",0.45,0.01,2,0.435310301209582,0.0104321907600596,0.794045745629621,0.870055042615355
"941","DFO_ScotianShelf",0.45,0.01,2,0.153759469022919,0.0101010101010101,0.720751662466958,0.88701702808458
"942","DFO_SoGulf",0.45,0.01,2,0.442681044095051,0.010752688172043,0.558784635808216,0.827592053848342
"943","NEFSC_NEUSSpring",0.45,0.01,2,0.0994218712616432,0.0108695652173913,0.69719619990142,0.802800893916644
"944","NWFSC_WCAnn",0.45,0.01,2,0.382654015455,0.0131004366812227,0.628697556261071,0.799223932639112
"945","SEFSC_GOMex",0.45,0.01,2,0.324967037888521,0.0122448979591837,0.83393635657644,0.886373195227929
"946","AFSC_Aleutians",0.56,0.01,2,0.217223441513094,0.012987012987013,0.481487062090244,0.509899599270963
"947","AFSC_EBS",0.56,0.01,2,0.462972662182017,0.0103397341211226,0.487516207019562,0.676191578552427
"948","AFSC_GOA",0.56,0.01,2,0.346388242288378,0.0100755667506297,0.611529746694749,0.641291459718481
"949","DFO_NewfoundlandFall",0.56,0.01,2,0.532797671710746,0.0104321907600596,0.768862766105798,0.862943617460839
"950","DFO_ScotianShelf",0.56,0.01,2,0.456686887160282,0.0101010101010101,0.66082447971607,0.72327333462994
"951","DFO_SoGulf",0.56,0.01,2,0.112073225939593,0.010752688172043,0.616245910554171,0.607941363573948
"952","NEFSC_NEUSSpring",0.56,0.01,2,0.465078641067408,0.0108695652173913,0.81356186485453,0.871729818083875
"953","NWFSC_WCAnn",0.56,0.01,2,0.32981356057104,0.0131004366812227,0.736446967420746,0.78787027967552
"954","SEFSC_GOMex",0.56,0.01,2,0.0922071447686996,0.0122448979591837,0.736981399446647,0.827160320438829
"955","AFSC_Aleutians",0.67,0.01,2,0.355666404908306,0.012987012987013,0.476478347375693,0.573002509065846
"956","AFSC_EBS",0.67,0.01,2,0.373343476899854,0.0103397341211226,0.438719289645685,0.644732244842781
"957","AFSC_GOA",0.67,0.01,2,0.284816595496458,0.0100755667506297,0.57957595076084,0.855762641352179
"958","DFO_NewfoundlandFall",0.67,0.01,2,0.529978308855261,0.0104321907600596,0.795586145594229,0.870523926251605
"959","DFO_ScotianShelf",0.67,0.01,2,0.524428579101993,0.0101010101010101,0.712904309705086,0.832833176311778
"960","DFO_SoGulf",0.67,0.01,2,0.154822815202624,0.010752688172043,0.480512979824956,0.578833283203403
"961","NEFSC_NEUSSpring",0.67,0.01,2,0.324009619730592,0.0108695652173913,0.831437699613406,0.902473023890608
"962","NWFSC_WCAnn",0.67,0.01,2,0.490460024608483,0.0131004366812227,0.673710930781255,0.78449865539383
"963","SEFSC_GOMex",0.67,0.01,2,0.360752976299485,0.0122448979591837,0.811082940134816,0.908223456551529
"964","AFSC_Aleutians",0.78,0.01,2,0.420260991977995,0.012987012987013,0.612138224681107,0.720238995569772
"965","AFSC_EBS",0.78,0.01,2,0.489214144996005,0.0103397341211226,0.461590015782754,0.605399630934467
"966","AFSC_GOA",0.78,0.01,2,0.315050074558399,0.0100755667506297,0.412583648657197,0.586657635937785
"967","DFO_NewfoundlandFall",0.78,0.01,2,0.565951181751578,0.0104321907600596,0.732518821430797,0.858936949927847
"968","DFO_ScotianShelf",0.78,0.01,2,0.590979153284979,0.0101010101010101,0.6002911307665,0.756763760559318
"969","DFO_SoGulf",0.78,0.01,2,0.212840708034212,0.010752688172043,0.654396036537254,0.708801777910683
"970","NEFSC_NEUSSpring",0.78,0.01,2,0.118087669536375,0.0108695652173913,0.798534526816213,0.841568219323055
"971","NWFSC_WCAnn",0.78,0.01,2,0.434021362163845,0.0131004366812227,0.65265235500962,0.755601420521406
"972","SEFSC_GOMex",0.78,0.01,2,0.0913451543946351,0.0122448979591837,0.786344549664304,0.855151779444432
"973","AFSC_Aleutians",0.89,0.01,2,0.326240510255488,0.012987012987013,0.600011260338139,0.679368948956483
"974","AFSC_EBS",0.89,0.01,2,0.333303543768884,0.0103397341211226,0.449179549245363,0.583516056258078
"975","AFSC_GOA",0.89,0.01,2,0.466733270582778,0.0100755667506297,0.617418258765605,0.704036618941271
"976","DFO_NewfoundlandFall",0.89,0.01,2,0.56561212416281,0.0104321907600596,0.79141176678219,0.890518759487501
"977","DFO_ScotianShelf",0.89,0.01,2,0.519535390824294,0.0101010101010101,0.647432635478162,0.836935966918425
"978","DFO_SoGulf",0.89,0.01,2,0.385699904827248,0.010752688172043,0.496688242530959,0.523113416378378
"979","NEFSC_NEUSSpring",0.89,0.01,2,0.105449842465634,0.0108695652173913,0.781692670257001,0.827418533633455
"980","NWFSC_WCAnn",0.89,0.01,2,0.577012593099567,0.0131004366812227,0.759381429668777,0.817284204507214
"981","SEFSC_GOMex",0.89,0.01,2,0.646491392857767,0.0122448979591837,0.771629223434809,0.887953513864157
"982","AFSC_Aleutians",1,0.01,2,0.416473867980406,0.012987012987013,0.569280654379818,0.688867822616038
"983","AFSC_EBS",1,0.01,2,0.33667451294531,0.0103397341211226,0.480227882407076,0.694121979331015
"984","AFSC_GOA",1,0.01,2,0.625167889799822,0.0100755667506297,0.558075488238261,0.744219679124587
"985","DFO_NewfoundlandFall",1,0.01,2,0.433537634853232,0.0104321907600596,0.759349069112225,0.863446011402722
"986","DFO_ScotianShelf",1,0.01,2,0.80908084541261,0.0101010101010101,0.713290509674231,0.89374555653624
"987","DFO_SoGulf",1,0.01,2,0.170237018059238,0.010752688172043,0.51577947797352,0.553615342720324
"988","NEFSC_NEUSSpring",1,0.01,2,0.790680176505537,0.0108695652173913,0.763497848751307,0.821427129211091
"989","NWFSC_WCAnn",1,0.01,2,0.163865739412116,0.0131004366812227,0.684360741643986,0.760836242549658
"990","SEFSC_GOMex",1,0.01,2,0.323943317559179,0.0122448979591837,0.853073009655832,0.903055599080203
"991","AFSC_Aleutians",0.01,0.0644444444444444,2,0.384354959769016,0.0476190476190476,0.41877736235697,0.593235369716321
"992","AFSC_EBS",0.01,0.0644444444444444,2,0.413234919924478,0.0649926144756278,0.412941011829566,0.698846957456006
"993","AFSC_GOA",0.01,0.0644444444444444,2,0.138122047072168,0.0654911838790932,0.537784807966181,0.740529409732027
"994","DFO_NewfoundlandFall",0.01,0.0644444444444444,2,0.027359421011558,0.0484351713859911,0.811653922520357,0.883517324044225
"995","DFO_ScotianShelf",0.01,0.0644444444444444,2,0.258284944867183,0.0505050505050505,0.643497133255531,0.844951005061328
"996","DFO_SoGulf",0.01,0.0644444444444444,2,0.545195941538486,0.0376344086021505,0.473880473308013,0.638909260876972
"997","NEFSC_NEUSSpring",0.01,0.0644444444444444,2,0.0400438876843945,0.0652173913043478,0.770942967098697,0.842708111835775
"998","NWFSC_WCAnn",0.01,0.0644444444444444,2,0.816630192599046,0.0393013100436681,0.689449890982475,0.837825103605119
"999","SEFSC_GOMex",0.01,0.0644444444444444,2,0.221926384094203,0.0571428571428571,0.803475737376017,0.884617710412044
"1000","AFSC_Aleutians",0.12,0.0644444444444444,2,0.116938746782018,0.0649350649350649,0.437383129736787,0.651716596136215
"1001","AFSC_EBS",0.12,0.0644444444444444,2,0.119769423324159,0.0649926144756278,0.440546851830859,0.700529218405762
"1002","AFSC_GOA",0.12,0.0644444444444444,2,0.119592274316981,0.0654911838790932,0.518005239038413,0.7279047034129
"1003","DFO_NewfoundlandFall",0.12,0.0644444444444444,2,0.118560647030471,0.0648286140089419,0.732067154845591,0.753831869799144
"1004","DFO_ScotianShelf",0.12,0.0644444444444444,2,0.119839804351608,0.0656565656565657,0.624022190010284,0.791633837132986
"1005","DFO_SoGulf",0.12,0.0644444444444444,2,0.102832069816052,0.0645161290322581,0.58200515108271,0.641912104984239
"1006","NEFSC_NEUSSpring",0.12,0.0644444444444444,2,0.117580769374581,0.0652173913043478,0.797343832842943,0.86239976857998
"1007","NWFSC_WCAnn",0.12,0.0644444444444444,2,0.116769179715277,0.0655021834061135,0.668813418884159,0.767880883560416
"1008","SEFSC_GOMex",0.12,0.0644444444444444,2,0.117746122698515,0.0653061224489796,0.822477444717724,0.900361633863538
"1009","AFSC_Aleutians",0.23,0.0644444444444444,2,0.220660344774025,0.0649350649350649,0.444918591905308,0.662310356348152
"1010","AFSC_EBS",0.23,0.0644444444444444,2,0.228524632618542,0.0649926144756278,0.466723840172045,0.753689707342555
"1011","AFSC_GOA",0.23,0.0644444444444444,2,0.22307656984372,0.0654911838790932,0.556554104935684,0.7247792449088
"1012","DFO_NewfoundlandFall",0.23,0.0644444444444444,2,0.229931219859278,0.0648286140089419,0.746540758535683,0.790179304427489
"1013","DFO_ScotianShelf",0.23,0.0644444444444444,2,0.225195359024339,0.0656565656565657,0.703197326655848,0.897911792819528
"1014","DFO_SoGulf",0.23,0.0644444444444444,2,0.205371250050256,0.0645161290322581,0.558393373800972,0.656588377195592
"1015","NEFSC_NEUSSpring",0.23,0.0644444444444444,2,0.224210375971439,0.0652173913043478,0.772595956628352,0.858553266911992
"1016","NWFSC_WCAnn",0.23,0.0644444444444444,2,0.226046869108116,0.0655021834061135,0.676246763995888,0.827745419384905
"1017","SEFSC_GOMex",0.23,0.0644444444444444,2,0.201853729149596,0.0653061224489796,0.792104998559159,0.86933259699527
"1018","AFSC_Aleutians",0.34,0.0644444444444444,2,0.323264988590213,0.0649350649350649,0.45225053671353,0.592808089307837
"1019","AFSC_EBS",0.34,0.0644444444444444,2,0.334967710826969,0.0649926144756278,0.496681065686456,0.737301835146147
"1020","AFSC_GOA",0.34,0.0644444444444444,2,0.33991312329067,0.0654911838790932,0.685082690605033,0.838309240984924
"1021","DFO_NewfoundlandFall",0.34,0.0644444444444444,2,0.339416430656381,0.0648286140089419,0.801695040973405,0.894087812395715
"1022","DFO_ScotianShelf",0.34,0.0644444444444444,2,0.306209098550091,0.0656565656565657,0.72776030998326,0.937978095432222
"1023","DFO_SoGulf",0.34,0.0644444444444444,2,0.325023376930815,0.0645161290322581,0.505472293760864,0.658120766629469
"1024","NEFSC_NEUSSpring",0.34,0.0644444444444444,2,0.312674852746764,0.0652173913043478,0.789495179784598,0.852622654423713
"1025","NWFSC_WCAnn",0.34,0.0644444444444444,2,0.339136776160715,0.0655021834061135,0.638972467361223,0.820073130691729
"1026","SEFSC_GOMex",0.34,0.0644444444444444,2,0.328078264184079,0.0653061224489796,0.826104114877129,0.927975013327055
"1027","AFSC_Aleutians",0.45,0.0644444444444444,2,0.424604105777334,0.0649350649350649,0.44180192147976,0.69556768202703
"1028","AFSC_EBS",0.45,0.0644444444444444,2,0.415773964083942,0.0649926144756278,0.470218812619101,0.744032406494233
"1029","AFSC_GOA",0.45,0.0644444444444444,2,0.425676271632379,0.0654911838790932,0.605712229004513,0.725887144283719
"1030","DFO_NewfoundlandFall",0.45,0.0644444444444444,2,0.448105171224131,0.0648286140089419,0.776596395340112,0.903980523341784
"1031","DFO_ScotianShelf",0.45,0.0644444444444444,2,0.43086938788583,0.0656565656565657,0.640687732762234,0.81659402971272
"1032","DFO_SoGulf",0.45,0.0644444444444444,2,0.444958609007553,0.0645161290322581,0.55376157824962,0.625543393039517
"1033","NEFSC_NEUSSpring",0.45,0.0644444444444444,2,0.418076712687283,0.0652173913043478,0.765855044284592,0.862333331067551
"1034","NWFSC_WCAnn",0.45,0.0644444444444444,2,0.408002894065154,0.0655021834061135,0.766884710474164,0.856153369625137
"1035","SEFSC_GOMex",0.45,0.0644444444444444,2,0.442955595097478,0.0653061224489796,0.802883174466289,0.92158653515591
"1036","AFSC_Aleutians",0.56,0.0644444444444444,2,0.529904694125822,0.0649350649350649,0.450957162390972,0.644222221194042
"1037","AFSC_EBS",0.56,0.0644444444444444,2,0.556369353062411,0.0649926144756278,0.468721307736392,0.78820558680823
"1038","AFSC_GOA",0.56,0.0644444444444444,2,0.531697096140621,0.0654911838790932,0.550947751904963,0.734266524799629
"1039","DFO_NewfoundlandFall",0.56,0.0644444444444444,2,0.556958439054272,0.0648286140089419,0.78195400683744,0.957548771311508
"1040","DFO_ScotianShelf",0.56,0.0644444444444444,2,0.549381438818673,0.0656565656565657,0.673295300808691,0.930516842392145
"1041","DFO_SoGulf",0.56,0.0644444444444444,2,0.355411127311463,0.0645161290322581,0.549802047787971,0.646884131296611
"1042","NEFSC_NEUSSpring",0.56,0.0644444444444444,2,0.539181352593558,0.0652173913043478,0.769434706482671,0.878463739803475
"1043","NWFSC_WCAnn",0.56,0.0644444444444444,2,0.480998987856902,0.0655021834061135,0.702194990896658,0.870902080739547
"1044","SEFSC_GOMex",0.56,0.0644444444444444,2,0.555511926097328,0.0653061224489796,0.778492840868706,0.916699564389763
"1045","AFSC_Aleutians",0.67,0.0644444444444444,2,0.538674418907844,0.0649350649350649,0.431603300086118,0.604224847781416
"1046","AFSC_EBS",0.67,0.0644444444444444,2,0.645347440759365,0.0649926144756278,0.45214877906681,0.797398458347369
"1047","AFSC_GOA",0.67,0.0644444444444444,2,0.659271023097555,0.0654911838790932,0.573791578379679,0.721697426175156
"1048","DFO_NewfoundlandFall",0.67,0.0644444444444444,2,0.666995870759014,0.0648286140089419,0.778800355448835,0.923156353917428
"1049","DFO_ScotianShelf",0.67,0.0644444444444444,2,0.645449397677451,0.0656565656565657,0.682694397396273,0.916069088805012
"1050","DFO_SoGulf",0.67,0.0644444444444444,2,0.604971778706064,0.0645161290322581,0.58015291813191,0.65251621686904
"1051","NEFSC_NEUSSpring",0.67,0.0644444444444444,2,0.631755975293113,0.0652173913043478,0.798852954775136,0.872362130022356
"1052","NWFSC_WCAnn",0.67,0.0644444444444444,2,0.668757218907415,0.0655021834061135,0.689370839213382,0.860470516786624
"1053","SEFSC_GOMex",0.67,0.0644444444444444,2,0.489387426868639,0.0653061224489796,0.817343463612006,0.904504905183969
"1054","AFSC_Aleutians",0.78,0.0644444444444444,2,0.659386137149742,0.0649350649350649,0.46216845338627,0.666188482199044
"1055","AFSC_EBS",0.78,0.0644444444444444,2,0.759070901204193,0.0649926144756278,0.43471993388615,0.768671718411788
"1056","AFSC_GOA",0.78,0.0644444444444444,2,0.630220146912422,0.0654911838790932,0.56669609847749,0.778191725605745
"1057","DFO_NewfoundlandFall",0.78,0.0644444444444444,2,0.671636229477957,0.0648286140089419,0.769223791500649,0.906041723150525
"1058","DFO_ScotianShelf",0.78,0.0644444444444444,2,0.746229355310726,0.0656565656565657,0.678132390106586,0.888738696743421
"1059","DFO_SoGulf",0.78,0.0644444444444444,2,0.653780143038588,0.0645161290322581,0.559633849673717,0.710661418661077
"1060","NEFSC_NEUSSpring",0.78,0.0644444444444444,2,0.513875730213973,0.0652173913043478,0.774608904225751,0.88205510226342
"1061","NWFSC_WCAnn",0.78,0.0644444444444444,2,0.723923698108509,0.0655021834061135,0.705369883242556,0.844663112359463
"1062","SEFSC_GOMex",0.78,0.0644444444444444,2,0.710381520457028,0.0653061224489796,0.803800031518968,0.91556508935774
"1063","AFSC_Aleutians",0.89,0.0644444444444444,2,0.6538732625393,0.0649350649350649,0.481479051957021,0.668378515783864
"1064","AFSC_EBS",0.89,0.0644444444444444,2,0.72510396244032,0.0649926144756278,0.445194247598898,0.798073206264015
"1065","AFSC_GOA",0.89,0.0644444444444444,2,0.750804590077131,0.0654911838790932,0.567585290063413,0.74906843738881
"1066","DFO_NewfoundlandFall",0.89,0.0644444444444444,2,0.831987915231829,0.0648286140089419,0.767193754921945,0.9105679889773
"1067","DFO_ScotianShelf",0.89,0.0644444444444444,2,0.811004682452979,0.0656565656565657,0.672744063617932,0.934325132904355
"1068","DFO_SoGulf",0.89,0.0644444444444444,2,0.651541366913897,0.0645161290322581,0.595365180465801,0.727331984180438
"1069","NEFSC_NEUSSpring",0.89,0.0644444444444444,2,0.842085290826144,0.0652173913043478,0.73003714684951,0.833058739504874
"1070","NWFSC_WCAnn",0.89,0.0644444444444444,2,0.831361574809847,0.0655021834061135,0.687159398957198,0.878436292037228
"1071","SEFSC_GOMex",0.89,0.0644444444444444,2,0.588170694037618,0.0653061224489796,0.820817804939066,0.92237274968136
"1072","AFSC_Aleutians",1,0.0644444444444444,2,0.834424620288942,0.0649350649350649,0.447870168662978,0.71444514467395
"1073","AFSC_EBS",1,0.0644444444444444,2,0.9183624042751,0.0649926144756278,0.4521992479902,0.856125450112432
"1074","AFSC_GOA",1,0.0644444444444444,2,0.721436220807642,0.0654911838790932,0.586863675359724,0.774382874600061
"1075","DFO_NewfoundlandFall",1,0.0644444444444444,2,0.869990491030768,0.0648286140089419,0.785646279720687,0.915988362648883
"1076","DFO_ScotianShelf",1,0.0644444444444444,2,0.961479900293021,0.0656565656565657,0.678401505762158,0.934364713349451
"1077","DFO_SoGulf",1,0.0644444444444444,2,0.347709607629849,0.0645161290322581,0.517413569875899,0.62076430451789
"1078","NEFSC_NEUSSpring",1,0.0644444444444444,2,0.518339516884564,0.0652173913043478,0.784734729515582,0.885389178075649
"1079","NWFSC_WCAnn",1,0.0644444444444444,2,0.776339089773285,0.0655021834061135,0.715958363836976,0.885686026150756
"1080","SEFSC_GOMex",1,0.0644444444444444,2,0.670121164619569,0.0653061224489796,0.78521285156787,0.92054216396244
"1081","AFSC_Aleutians",0.01,0.118888888888889,2,0.168435825041569,0.0865800865800866,0.457260729266636,0.552837337537295
"1082","AFSC_EBS",0.01,0.118888888888889,2,0.162638025345963,0.0531757754800591,0.431484635900463,0.682362154009888
"1083","AFSC_GOA",0.01,0.118888888888889,2,0.086187763391722,0.0566750629722922,0.472912091586224,0.65728136489473
"1084","DFO_NewfoundlandFall",0.01,0.118888888888889,2,0.0821700071984061,0.0514157973174367,0.803506508987494,0.941015580712767
"1085","DFO_ScotianShelf",0.01,0.118888888888889,2,0.005947259584676,0.0101010101010101,0.823106778043334,0.915877261503358
"1086","DFO_SoGulf",0.01,0.118888888888889,2,0.419331832684694,0.102150537634409,0.53209545230176,0.610717988047698
"1087","NEFSC_NEUSSpring",0.01,0.118888888888889,2,0.38411678828348,0.0489130434782609,0.768544174675875,0.851191064899986
"1088","NWFSC_WCAnn",0.01,0.118888888888889,2,0.372228111363548,0.0218340611353712,0.679885779993581,0.814398443102124
"1089","SEFSC_GOMex",0.01,0.118888888888889,2,0.0768482179381612,0.0489795918367347,0.755975143331081,0.845927651300223
"1090","AFSC_Aleutians",0.12,0.118888888888889,2,0.119787127454049,0.121212121212121,0.484702902103889,0.597526318531594
"1091","AFSC_EBS",0.12,0.118888888888889,2,0.114514400709327,0.119645494830133,0.368516568818208,0.647667806579686
"1092","AFSC_GOA",0.12,0.118888888888889,2,0.11976978203955,0.119647355163728,0.493017839073418,0.705860578428682
"1093","DFO_NewfoundlandFall",0.12,0.118888888888889,2,0.119589449044668,0.119225037257824,0.793147586691517,0.910032918275573
"1094","DFO_ScotianShelf",0.12,0.118888888888889,2,0.119944980995955,0.121212121212121,0.642767477674771,0.823193001945548
"1095","DFO_SoGulf",0.12,0.118888888888889,2,0.117279641475043,0.123655913978495,0.56752796279626,0.666051042140188
"1096","NEFSC_NEUSSpring",0.12,0.118888888888889,2,0.300749709604981,0.119565217391304,0.787228482660216,0.862495165077025
"1097","NWFSC_WCAnn",0.12,0.118888888888889,2,0.119959865411014,0.122270742358079,0.634532703195124,0.784621239675345
"1098","SEFSC_GOMex",0.12,0.118888888888889,2,0.118942970265955,0.122448979591837,0.823739395176128,0.885523610729959
"1099","AFSC_Aleutians",0.23,0.118888888888889,2,0.213399194152114,0.121212121212121,0.429981906608499,0.637437642870209
"1100","AFSC_EBS",0.23,0.118888888888889,2,0.228512994372376,0.119645494830133,0.372785722398458,0.70288749480184
"1101","AFSC_GOA",0.23,0.118888888888889,2,0.22936887749288,0.119647355163728,0.550063558823214,0.730336089196056
"1102","DFO_NewfoundlandFall",0.23,0.118888888888889,2,0.229546421040284,0.119225037257824,0.786638296138925,0.957245479728088
"1103","DFO_ScotianShelf",0.23,0.118888888888889,2,0.214207551580335,0.121212121212121,0.703042428247452,0.935467110375387
"1104","DFO_SoGulf",0.23,0.118888888888889,2,0.226314807620092,0.123655913978495,0.529703907154493,0.626473849764105
"1105","NEFSC_NEUSSpring",0.23,0.118888888888889,2,0.229628433700551,0.119565217391304,0.764456029812679,0.875281002593063
"1106","NWFSC_WCAnn",0.23,0.118888888888889,2,0.229258726721941,0.122270742358079,0.64525314302471,0.807034937150189
"1107","SEFSC_GOMex",0.23,0.118888888888889,2,0.215283732788934,0.122448979591837,0.796678626506992,0.867071916026134
"1108","AFSC_Aleutians",0.34,0.118888888888889,2,0.337885761530935,0.121212121212121,0.443868092062542,0.691556587035308
"1109","AFSC_EBS",0.34,0.118888888888889,2,0.333222843483292,0.119645494830133,0.440084268663496,0.767969689634512
"1110","AFSC_GOA",0.34,0.118888888888889,2,0.321329117106312,0.119647355163728,0.535446385143368,0.740536965629626
"1111","DFO_NewfoundlandFall",0.34,0.118888888888889,2,0.336031599107019,0.119225037257824,0.787795568543988,0.897656564567304
"1112","DFO_ScotianShelf",0.34,0.118888888888889,2,0.338159279651945,0.121212121212121,0.681205037361488,0.876278587706212
"1113","DFO_SoGulf",0.34,0.118888888888889,2,0.256009942593359,0.123655913978495,0.570597508908809,0.64677745903975
"1114","NEFSC_NEUSSpring",0.34,0.118888888888889,2,0.338963891707133,0.119565217391304,0.801339198638822,0.874661404324507
"1115","NWFSC_WCAnn",0.34,0.118888888888889,2,0.339380500002756,0.122270742358079,0.699325828363414,0.815352659801663
"1116","SEFSC_GOMex",0.34,0.118888888888889,2,0.339879657334827,0.122448979591837,0.815359033739552,0.915891313486018
"1117","AFSC_Aleutians",0.45,0.118888888888889,2,0.445849666279953,0.121212121212121,0.441503683800694,0.720258485069905
"1118","AFSC_EBS",0.45,0.118888888888889,2,0.446859285133044,0.119645494830133,0.423220120015807,0.762828823319886
"1119","AFSC_GOA",0.45,0.118888888888889,2,0.448689260219533,0.119647355163728,0.575925486526558,0.755313368851731
"1120","DFO_NewfoundlandFall",0.45,0.118888888888889,2,0.449551863871011,0.119225037257824,0.785971578702082,0.900059093784846
"1121","DFO_ScotianShelf",0.45,0.118888888888889,2,0.443109099345025,0.121212121212121,0.696454606894803,0.931734854235129
"1122","DFO_SoGulf",0.45,0.118888888888889,2,0.449627619976139,0.123655913978495,0.561043363165667,0.72248905283129
"1123","NEFSC_NEUSSpring",0.45,0.118888888888889,2,0.441728537094057,0.119565217391304,0.760531485260966,0.889589773207908
"1124","NWFSC_WCAnn",0.45,0.118888888888889,2,0.438581569689027,0.122270742358079,0.676696584977374,0.82976596519063
"1125","SEFSC_GOMex",0.45,0.118888888888889,2,0.447128606818463,0.122448979591837,0.811599749537716,0.912743523379828
"1126","AFSC_Aleutians",0.56,0.118888888888889,2,0.512988198198779,0.121212121212121,0.461387906456822,0.694656564797607
"1127","AFSC_EBS",0.56,0.118888888888889,2,0.544570331530573,0.119645494830133,0.448179435689794,0.801835508618613
"1128","AFSC_GOA",0.56,0.118888888888889,2,0.542551680256561,0.119647355163728,0.558798267522409,0.770751410809675
"1129","DFO_NewfoundlandFall",0.56,0.118888888888889,2,0.558115579128472,0.119225037257824,0.774600647921402,0.901694376069717
"1130","DFO_ScotianShelf",0.56,0.118888888888889,2,0.550366917669068,0.121212121212121,0.687457129929611,0.93273520065723
"1131","DFO_SoGulf",0.56,0.118888888888889,2,0.489884467877446,0.123655913978495,0.569362252232466,0.673928722985464
