"","lat","lon","wave_npv"
"296",27.875,265.875,-407007.751704545
"362",28.125,265.875,-389735.773125
"462",28.375,265.875,-373090.655133929
"573",28.625,265.875,-351377.56712963
"688",28.875,265.875,-343864.607142857
"798",29.125,265.875,-352609.256696429
"903",29.375,265.875,-361159.462053571
"987",29.625,265.875,-364783.6875
"297",27.875,266.125,-429060.518292683
"364",28.125,266.125,-415652.4609375
"464",28.375,266.125,-393665.57421875
"574",28.625,266.125,-375349.953977273
"691",28.875,266.125,-372805.590959821
"800",29.125,266.125,-374337.593191964
"905",29.375,266.125,-360336.976004464
"990",29.625,266.125,-357785.100694444
"300",27.875,266.375,-442926.721590909
"367",28.125,266.375,-441120.673549107
"465",28.375,266.375,-418757.314236111
"576",28.625,266.375,-399409.199754902
"693",28.875,266.375,-385827.373842593
"802",29.125,266.375,-371760.166852679
"907",29.375,266.375,-355213.537388393
"992",29.625,266.375,-354447.56640625
"301",27.875,266.625,-470440.90625
"369",28.125,266.625,-450496.785714286
"468",28.375,266.625,-424856.83125
"578",28.625,266.625,-396989.797433036
"695",28.875,266.625,-375022.889740566
"804",29.125,266.625,-356865.195913462
"909",29.375,266.625,-342593.614386792
"994",29.625,266.625,-342866.467329545
"1042",29.875,266.625,-326858.375
"302",27.875,266.875,-486456.34375
"370",28.125,266.875,-453001.917119565
"470",28.375,266.875,-428512.621022727
"580",28.625,266.875,-400561.146763393
"697",28.875,266.875,-380102.085379464
"806",29.125,266.875,-359680.280681818
"910",29.375,266.875,-345254.496675532
"996",29.625,266.875,-343780.154605263
"1043",29.875,266.875,-339080.053571429
"372",28.125,267.125,-455020.628676471
"472",28.375,267.125,-439222.744977679
"582",28.625,267.125,-412077.1328125
"698",28.875,267.125,-393781.379464286
"807",29.125,267.125,-378389.606721698
"912",29.375,267.125,-361764.175223214
"997",29.625,267.125,-353692.03125
"304",27.875,267.375,-498751.92578125
"374",28.125,267.375,-466030.932904412
"473",28.375,267.375,-451003.540441176
"585",28.625,267.375,-425856.44212963
"701",28.875,267.375,-409283.231584821
"810",29.125,267.375,-396218.068865741
"914",29.375,267.375,-392162.088010204
"999",29.625,267.375,-341117
"376",28.125,267.625,-460473.158928571
"475",28.375,267.625,-444434.940848214
"587",28.625,267.625,-417159.515909091
"702",28.875,267.625,-396688.666466346
"811",29.125,267.625,-385324.28125
"917",29.375,267.625,-387155.991666667
"379",28.125,267.875,-455718.310483871
"477",28.375,267.875,-439633.106584821
"589",28.625,267.875,-413912.381696429
"704",28.875,267.875,-392788.545138889
"813",29.125,267.875,-384239.027199074
"918",29.375,267.875,-381785.357142857
"380",28.125,268.125,-451093.22983871
"480",28.375,268.125,-440705.321759259
"591",28.625,268.125,-416919.963169643
"706",28.875,268.125,-399057.868181818
"815",29.125,268.125,-393691.951704545
"920",29.375,268.125,-389543.875
"382",28.125,268.375,-431173.78422619
"482",28.375,268.375,-419212.8
"592",28.625,268.375,-411803.324652778
"709",28.875,268.375,-410464.56625
"818",29.125,268.375,-405301.492708333
"385",28.125,268.625,-409108.541424419
"484",28.375,268.625,-393091.904575893
"594",28.625,268.625,-388285
"710",28.875,268.625,-406620.146022727
"819",29.125,268.625,-416108.9609375
"387",28.125,268.875,-392949.96752451
"485",28.375,268.875,-373233.384837963
"596",28.625,268.875,-370287.566477273
"713",28.875,268.875,-381204.19140625
"821",29.125,268.875,-360016.22
"388",28.125,269.125,-381660.676339286
"488",28.375,269.125,-356215.997209821
"599",28.625,269.125,-357304.134014423
"715",28.875,269.125,-350438.909143519
"824",29.125,269.125,-332195.010690789
"390",28.125,269.375,-375129.825231481
"490",28.375,269.375,-348746.059151786
"601",28.625,269.375,-338931.365909091
"717",28.875,269.375,-326900.938058036
"825",29.125,269.375,-324609.672256098
"392",28.125,269.625,-377025.247159091
"492",28.375,269.625,-348770.476273148
"603",28.625,269.625,-330173.276442308
"719",28.875,269.625,-322710.258522727
"828",29.125,269.625,-320100.153125
"395",28.125,269.875,-387387.228794643
"493",28.375,269.875,-357641.625
"605",28.625,269.875,-334006.74609375
"720",28.875,269.875,-328711.385795455
"830",29.125,269.875,-328940.546428571
"607",28.625,270.125,-353085.813089623
"722",28.875,270.125,-344716.123325893
"831",29.125,270.125,-343875.376689189
"928",29.375,270.125,-333107.5625
"609",28.625,270.375,-379267.373295455
"724",28.875,270.375,-373817.548938679
"834",29.125,270.375,-373850.572368421
"929",29.375,270.375,-406625.75
"726",28.875,270.625,-421242.876136364
"835",29.125,270.625,-449115.412063953
"729",28.875,270.875,-443066.211674528
"837",29.125,270.875,-459763.517939815
"933",29.375,270.875,-417670.28125
"731",28.875,271.125,-455274.181361607
"840",29.125,271.125,-428886.6375
"935",29.375,271.125,-404968.385795455
"1002",29.625,271.125,-415870.65625
"841",29.125,271.375,-421734.903846154
"936",29.375,271.375,-392235.697337963
"1004",29.625,271.375,-382626.570153061
"843",29.125,271.625,-434393.104545455
"939",29.375,271.625,-400787.473214286
"1005",29.625,271.625,-381448.0625
"941",29.375,271.875,-418068.095138889
"1006",29.625,271.875,-411333.15625
"942",29.375,272.125,-421224.000762195
"1007",29.625,272.125,-411333.15625
"945",29.375,272.375,-406342.729464286
"1008",29.625,272.375,-376891.160282258
"1009",29.625,272.625,-375743.09375
"1789",33.875,283.125,-204915.971306818
"1853",34.125,283.125,-211879.388822115
"1922",34.375,283.125,-241135.8671875
"1987",34.625,283.125,-309316.317708333
"1727",33.625,283.375,-189968.922743056
"1791",33.875,283.375,-193898.096992925
"1855",34.125,283.375,-208855.703414352
"1926",34.375,283.375,-249402.244212963
"1990",34.625,283.375,-343222.236438679
"1729",33.625,283.625,-194614.810185185
"1793",33.875,283.625,-186126.959201389
"1861",34.125,283.625,-208539.532752404
"1930",34.375,283.625,-247469.407986111
"1992",34.625,283.625,-328225.934551887
"2053",34.875,283.625,-387559.264093137
"1863",34.125,283.875,-198722.761284722
"1934",34.375,283.875,-235239.250294811
"1996",34.625,283.875,-286266.985877404
"2057",34.875,283.875,-350345.069575472
"2113",35.125,283.875,-402134.4375
"2459",36.875,283.875,-268254.095643939
"2514",37.125,283.875,-294368.420454545
"1867",34.125,284.125,-207862.286358173
"1936",34.375,284.125,-222383.406828704
"2002",34.625,284.125,-269084.505681818
"2063",34.875,284.125,-318765.074292453
"2117",35.125,284.125,-391343.417279412
"2357",36.375,284.125,-301407.931640625
"2406",36.625,284.125,-276898.976862981
"2463",36.875,284.125,-261986.7796875
"2518",37.125,284.125,-305078.53125
"2815",38.375,284.125,-326774.4375
"1941",34.375,284.375,-245481.66067217
"2006",34.625,284.375,-249680.403846154
"2067",34.875,284.375,-273060.697523585
"2121",35.125,284.375,-331964.269230769
"2168",35.375,284.375,-369142.801081731
"2262",35.875,284.375,-250911.63375
"2309",36.125,284.375,-208361.429834906
"2361",36.375,284.375,-229881.865196078
"2410",36.625,284.375,-238852.574142157
"2465",36.875,284.375,-236043.970853365
"2524",37.125,284.375,-279543.967830882
"2577",37.375,284.375,-338193.370625
"2634",37.625,284.375,-405064.5625
"2693",37.875,284.375,-440986.909482759
"2069",34.875,284.625,-209768.239386792
"2123",35.125,284.625,-239319.032451923
"2170",35.375,284.625,-262910.881009615
"2220",35.625,284.625,-243073.003832547
"2264",35.875,284.625,-165962.351709906
"2313",36.125,284.625,-157575.615808824
"2365",36.375,284.625,-190579.363664216
"2414",36.625,284.625,-224118.679086538
"2469",36.875,284.625,-223694.911658654
"2526",37.125,284.625,-247665.614182692
"2581",37.375,284.625,-296956.040441176
"2640",37.625,284.625,-363353.902423469
"2699",37.875,284.625,-440278.006127451
"2129",35.125,284.875,-168697.364681604
"2176",35.375,284.875,-159289.653545673
"2224",35.625,284.875,-143129.083284198
"2268",35.875,284.875,-135180.034466912
"2315",36.125,284.875,-146914.661261792
"2367",36.375,284.875,-181506.704599057
"2418",36.625,284.875,-212380.196384804
"2475",36.875,284.875,-219283.585036058
"2530",37.125,284.875,-237183.038125
"2587",37.375,284.875,-277704.703425481
"2644",37.625,284.875,-330961.640625
"2703",37.875,284.875,-393300.529375
"2761",38.125,284.875,-409251.015
"2819",38.375,284.875,-378252.551020408
"2883",38.625,284.875,-352219.586397059
"2950",38.875,284.875,-334711.999320652
"2180",35.375,285.125,-136463.6171875
"2226",35.625,285.125,-123653.498647837
"2272",35.875,285.125,-121235.499557783
"2321",36.125,285.125,-134250.336243873
"2373",36.375,285.125,-163654.659313725
"2422",36.625,285.125,-204878.018028846
"2477",36.875,285.125,-219508.221813725
"2536",37.125,285.125,-236996.711674528
"2591",37.375,285.125,-269909.429846939
"2648",37.625,285.125,-317037.629807692
"2705",37.875,285.125,-358279.191176471
"2763",38.125,285.125,-347893.985625
"2825",38.375,285.125,-334569.572916667
"2889",38.625,285.125,-318781.324375
"2954",38.875,285.125,-321101.348125
"3033",39.125,285.125,-308637.591666667
"2276",35.875,285.375,-146263.37160967
"2323",36.125,285.375,-152321.577824519
"2375",36.375,285.375,-177063.895432692
"2426",36.625,285.375,-203771.298713235
"2481",36.875,285.375,-222430.8515625
"2540",37.125,285.375,-237881.178308824
"2595",37.375,285.375,-268211.0546875
"2652",37.625,285.375,-307131.496875
"2709",37.875,285.375,-337050.80125
"2767",38.125,285.375,-319399.894375
"2829",38.375,285.375,-299281.120098039
"2893",38.625,285.375,-281921.630821078
"2958",38.875,285.375,-274502.417729592
"3037",39.125,285.375,-277877.125625
"3121",39.375,285.375,-262908.613185976
"2544",37.125,285.625,-268560.140931373
"2599",37.375,285.625,-282149.200980392
"2654",37.625,285.625,-310149.338125
"2713",37.875,285.625,-321816.342548077
"2773",38.125,285.625,-295495.072303922
"2833",38.375,285.625,-268511.1928125
"2895",38.625,285.625,-240052.7315625
"2964",38.875,285.625,-221329.264705882
"3039",39.125,285.625,-211501.297512755
"3127",39.375,285.625,-233684.907781863
"2658",37.625,285.875,-327449.959375
"2717",37.875,285.875,-305225.75245098
"2775",38.125,285.875,-274007.18627451
"2837",38.375,285.875,-245668.6515625
"2899",38.625,285.875,-218420.2975
"2968",38.875,285.875,-195444.8253125
"3043",39.125,285.875,-185969.394451531
"3131",39.375,285.875,-203937.723533163
"3222",39.625,285.875,-269156.15625
"3316",39.875,285.875,-323206.825625
"3432",40.125,285.875,-309705.916223404
"3556",40.375,285.875,-296800.114889706
"2723",37.875,286.125,-302072.645220588
"2781",38.125,286.125,-262368.813125
"2839",38.375,286.125,-235434.245
"2903",38.625,286.125,-213151.025625
"2972",38.875,286.125,-191075.195
"3047",39.125,286.125,-183125.737132353
"3133",39.375,286.125,-196918.381875
"3224",39.625,286.125,-236375.842155612
"3318",39.875,286.125,-284119.913903061
"3436",40.125,286.125,-281661.50375
"3557",40.375,286.125,-281313.430625
"3688",40.625,286.125,-287242.69847973
"2785",38.125,286.375,-267309.911151961
"2843",38.375,286.375,-230391.166973039
"2907",38.625,286.375,-208955.4634375
"2974",38.875,286.375,-194366.900510204
"3053",39.125,286.375,-190587.922851562
"3137",39.375,286.375,-204422.713541667
"3228",39.625,286.375,-236712.486213235
"3324",39.875,286.375,-268781.283125
"3440",40.125,286.375,-261758.466517857
"3561",40.375,286.375,-264285.555484694
"3690",40.625,286.375,-295895.742984694
"2847",38.375,286.625,-238486.2703125
"2911",38.625,286.625,-210951.841875
"2978",38.875,286.625,-200107.862745098
"3057",39.125,286.625,-199452.575061275
"3141",39.375,286.625,-214836.964192708
"3232",39.625,286.625,-243302.114908854
"3328",39.875,286.625,-267221.03125
"3444",40.125,286.625,-259926.680484694
"3565",40.375,286.625,-260933.511393229
"3694",40.625,286.625,-311996.089192708
"2917",38.625,286.875,-221689.592218137
"2984",38.875,286.875,-209225.60625
"3059",39.125,286.875,-210674.709375
"3147",39.375,286.875,-225281.929227941
"3238",39.625,286.875,-253968.184436275
"3332",39.875,286.875,-272333.658125
"3448",40.125,286.875,-262588.797831633
"3569",40.375,286.875,-260068.770089286
"3698",40.625,286.875,-295558.03125
"2986",38.875,287.125,-225116.949754902
"3065",39.125,287.125,-224845.216911765
"3151",39.375,287.125,-237891.973307292
"3240",39.625,287.125,-262199.086914062
"3334",39.875,287.125,-277134.269132653
"3452",40.125,287.125,-267824.349375
"3575",40.375,287.125,-255797.8134375
"3702",40.625,287.125,-276598.933035714
"3822",40.875,287.125,-324104.172238372
"3069",39.125,287.375,-243750.758138021
"3153",39.375,287.375,-254229.636642157
"3244",39.625,287.375,-277075.484987745
"3340",39.875,287.375,-282658.28252551
"3458",40.125,287.375,-267011.378580729
"3579",40.375,287.375,-250141.069196429
"3706",40.625,287.375,-252919.0171875
"3826",40.875,287.375,-309135.625651042
"3073",39.125,287.625,-265973.428002451
"3159",39.375,287.625,-272860.548125
"3250",39.625,287.625,-291891.728954082
"3344",39.875,287.625,-282335.794642857
"3462",40.125,287.625,-263411.49625
"3583",40.375,287.625,-246322.677614796
"3712",40.625,287.625,-236111.250651042
"3832",40.875,287.625,-292809.0128125
"3163",39.375,287.875,-298547.2265625
"3252",39.625,287.875,-295808.822303922
"3348",39.875,287.875,-271775.301020408
"3466",40.125,287.875,-247941.816007653
"3585",40.375,287.875,-227762.743303571
"3716",40.625,287.875,-212607.405931122
"3836",40.875,287.875,-231454.2934375
"3258",39.625,288.125,-288657.514322917
"3350",39.875,288.125,-258023.7171875
"3470",40.125,288.125,-234894.003826531
"3591",40.375,288.125,-214089.823125
"3720",40.625,288.125,-199041.0859375
"3840",40.875,288.125,-202654.003580729
"3949",41.125,288.125,-269574.886479592
"3354",39.875,288.375,-249466.28375
"3474",40.125,288.375,-225694.724375
"3595",40.375,288.375,-208262.091796875
"3722",40.625,288.375,-195540.8721875
"3844",40.875,288.375,-191225.524739583
"3951",41.125,288.375,-238796.296875
"4055",41.375,288.375,-267615.49744898
"3360",39.875,288.625,-246937.62875
"3478",40.125,288.625,-223168.342773438
"3597",40.375,288.625,-206501.39625
"3728",40.625,288.625,-191817.490433673
"3846",40.875,288.625,-180571.490752551
"3957",41.125,288.625,-193250.595344388
"4059",41.375,288.625,-226770.426339286
"3364",39.875,288.875,-245274.114257812
"3482",40.125,288.875,-217354.695465686
"3601",40.375,288.875,-197946.564827128
"3730",40.625,288.875,-184557.567708333
"3850",40.875,288.875,-175353.9521875
"3961",41.125,288.875,-182733.956054688
"4065",41.375,288.875,-228927.243489583
"3366",39.875,289.125,-238582.4278125
"3486",40.125,289.125,-210098.256835938
"3605",40.375,289.125,-193452.3396875
"3734",40.625,289.125,-182298.766875
"3854",40.875,289.125,-179879.939127604
"3963",41.125,289.125,-193432.70703125
"4069",41.375,289.125,-250353.336415816
"4520",42.375,289.125,-258540.364182692
"4661",42.625,289.125,-275603.392903646
"4809",42.875,289.125,-307996.8625
"3370",39.875,289.375,-233185.347981771
"3488",40.125,289.375,-207274.4015625
"3609",40.375,289.375,-193418.095982143
"3738",40.625,289.375,-185588.916772959
"3858",40.875,289.375,-183071.431966146
"3967",41.125,289.375,-198512.134566327
"4071",41.375,289.375,-268694.510204082
"4277",41.875,289.375,-325103.7734375
"4398",42.125,289.375,-302634.138671875
"4522",42.375,289.375,-256040.997672872
"4664",42.625,289.375,-262302.026692708
"4813",42.875,289.375,-289225.845744681
"3376",39.875,289.625,-234653.047181373
"3492",40.125,289.625,-209905.525065104
"3615",40.375,289.625,-193743.854166667
"3744",40.625,289.625,-185548.006058673
"3864",40.875,289.625,-186814.270089286
"3973",41.125,289.625,-216487.540039062
"4075",41.375,289.625,-321230.058354592
"4281",41.875,289.625,-328275.545454545
"4402",42.125,289.625,-306710.035714286
"4526",42.375,289.625,-259892.347981771
"4666",42.625,289.625,-250632.374335106
"4817",42.875,289.625,-274911.584441489
"4978",43.125,289.625,-286063.066731771
"5145",43.375,289.625,-267378.278257979
"3380",39.875,289.875,-237622.7321875
"3498",40.125,289.875,-207348.32684949
"3617",40.375,289.875,-191019.884566327
"3748",40.625,289.875,-185683.4921875
"3866",40.875,289.875,-200315.1415625
"3975",41.125,289.875,-246003.743815104
"4287",41.875,289.875,-349392.917410714
"4406",42.125,289.875,-312508.543619792
"4530",42.375,289.875,-264645.256316489
"4670",42.625,289.875,-260282.51953125
"4819",42.875,289.875,-282642.102393617
"4984",43.125,289.875,-269011.101888021
"5146",43.375,289.875,-237365.735039894
"5315",43.625,289.875,-248393.508976064
"3384",39.875,290.125,-233930.8575
"3500",40.125,290.125,-207401.711096939
"3623",40.375,290.125,-190898.156887755
"3750",40.625,290.125,-185664.761160714
"3872",40.875,290.125,-208961.782912234
"3979",41.125,290.125,-248246.598214286
"4080",41.375,290.125,-327466.700892857
"4177",41.625,290.125,-341333.733723958
"4289",41.875,290.125,-317360.549479167
"4410",42.125,290.125,-285897.264668367
"4536",42.375,290.125,-266670.986702128
"4674",42.625,290.125,-272200.339192708
"4823",42.875,290.125,-287918.969401042
"4986",43.125,290.125,-263301.107047872
"5150",43.375,290.125,-236536.550611413
"5317",43.625,290.125,-248621.985704787
"3386",39.875,290.375,-235518.713329082
"3504",40.125,290.375,-210793.2671875
"3627",40.375,290.375,-195314.930803571
"3756",40.625,290.375,-187518.97130102
"3874",40.875,290.375,-199771.761479592
"3981",41.125,290.375,-233124.575520833
"4081",41.375,290.375,-267184.118622449
"4183",41.625,290.375,-267794.104817708
"4295",41.875,290.375,-271977.144770408
"4412",42.125,290.375,-278281.324468085
"4538",42.375,290.375,-275129.930338542
"4680",42.625,290.375,-285600.979591837
"4829",42.875,290.375,-289793.078125
"4990",43.125,290.375,-265572.524739583
"5154",43.375,290.375,-247645.188802083
"5321",43.625,290.375,-246132.652925532
"3390",39.875,290.625,-230991.097020349
"3508",40.125,290.625,-215978.155931122
"3631",40.375,290.625,-203525.814453125
"3758",40.625,290.625,-196619.560905612
"3880",40.875,290.625,-201991.428890306
"3985",41.125,290.625,-219435.126913265
"4085",41.375,290.625,-236391.301432292
"4185",41.625,290.625,-249179.655293367
"4299",41.875,290.625,-269409.885638298
"4416",42.125,290.625,-281779.982421875
"4544",42.375,290.625,-285247.135416667
"4682",42.625,290.625,-298093.96875
"4833",42.875,290.625,-291258.302734375
"4994",43.125,290.625,-273103.059840426
"5160",43.375,290.625,-261578.254986702
"5327",43.625,290.625,-250278.722406915
"5489",43.875,290.625,-275619.560505319
"3394",39.875,290.875,-226902.073242188
"3514",40.125,290.875,-224353.615752551
"3635",40.375,290.875,-213306.486607143
"3764",40.625,290.875,-205515.797193878
"3884",40.875,290.875,-203607.20703125
"3989",41.125,290.875,-210715.745442708
"4091",41.375,290.875,-227085.828125
"4189",41.625,290.875,-250165.630651596
"4303",41.875,290.875,-274540.311848958
"4422",42.125,290.875,-288473.781887755
"4546",42.375,290.875,-295532.364583333
"4688",42.625,290.875,-306512.49609375
"4837",42.875,290.875,-295198.001953125
"4998",43.125,290.875,-282551.243206522
"5164",43.375,290.875,-271367.054361979
"5331",43.625,290.875,-262344.771809896
"5495",43.875,290.875,-311213.582880435
"3518",40.125,291.125,-230842.888257576
"3637",40.375,291.125,-227197.35875
"3766",40.625,291.125,-219721.14190051
"3888",40.875,291.125,-216801.593098958
"3993",41.125,291.125,-221841.176875
"4095",41.375,291.125,-236165.565755208
"4193",41.625,291.125,-257296.324869792
"4305",41.875,291.125,-282886.389030612
"4424",42.125,291.125,-297830.948138298
"4552",42.375,291.125,-307075.341145833
"4692",42.625,291.125,-313784.43359375
"4839",42.875,291.125,-301866.725543478
"5004",43.125,291.125,-292078.334635417
"5166",43.375,291.125,-278828.828457447
"5333",43.625,291.125,-272841.648777174
"5497",43.875,291.125,-326062.650390625
"3520",40.125,291.375,-236792.379464286
"3641",40.375,291.375,-240179.583444149
"3772",40.625,291.375,-238137.86375
"3892",40.875,291.375,-238430.968431122
"3997",41.125,291.375,-242350.357047872
"4097",41.375,291.375,-252500.5184375
"4197",41.625,291.375,-272953.289540816
"4309",41.875,291.375,-295978.872340426
"4428",42.125,291.375,-309402.423177083
"4556",42.375,291.375,-319946.568359375
"4696",42.625,291.375,-321263.134973404
"4845",42.875,291.375,-312417.655598958
"5008",43.125,291.375,-301109.09375
"5172",43.375,291.375,-284380.673177083
"5339",43.625,291.375,-266546.500332447
"5501",43.875,291.375,-269287.483045213
"3524",40.125,291.625,-286315.403432377
"3647",40.375,291.625,-245078.919642857
"3776",40.625,291.625,-246567.76953125
"3896",40.875,291.625,-252577.838404605
"4003",41.125,291.625,-262585.169596354
"4103",41.375,291.625,-270948.718424479
"4201",41.625,291.625,-288705.391276042
"4313",41.875,291.625,-307039.917151163
"4432",42.125,291.625,-316664.896551724
"4561",42.375,291.625,-333022.44701087
"4700",42.625,291.625,-327758.899234694
"4849",42.875,291.625,-313931.009308511
"5010",43.125,291.625,-290737.265625
"5174",43.375,291.625,-265511.803856383
"5343",43.625,291.625,-243923.566489362
"5505",43.875,291.625,-225714.946808511
"5665",44.125,291.625,-262800.619015957
"3649",40.375,291.875,-275402.784067623
"3778",40.625,291.875,-276192.407327586
"3898",40.875,291.875,-287663.658368644
"4005",41.125,291.875,-289853.552436441
"4107",41.375,291.875,-273191.03125
"4207",41.625,291.875,-289026.015625
"4317",41.875,291.875,-350410.641163793
"4438",42.125,291.875,-347975.842133621
"4567",42.375,291.875,-337868.153846154
"4702",42.625,291.875,-321144.571331522
"4851",42.875,291.875,-296296.731770833
"5014",43.125,291.875,-271110.417885638
"5178",43.375,291.875,-247584.717420213
"5347",43.625,291.875,-225586.108045213
"5511",43.875,291.875,-206279.244565217
"5671",44.125,291.875,-206415.216422872
"3651",40.375,292.125,-277120.40625
"3780",40.625,292.125,-277909.96772541
"3900",40.875,292.125,-289161.21875
"4007",41.125,292.125,-291388.869612069
"4109",41.375,292.125,-321462.15625
"4209",41.625,292.125,-324078.204202586
"4320",41.875,292.125,-351808.3125
"4440",42.125,292.125,-349675.137182203
"4572",42.375,292.125,-316584.203125
"4706",42.625,292.125,-302696.163888889
"4855",42.875,292.125,-280761.633290816
"5018",43.125,292.125,-258900.954483696
"5182",43.375,292.125,-236754.145507812
"5349",43.625,292.125,-216270.894946809
"5513",43.875,292.125,-198364.213994565
"5673",44.125,292.125,-186344.064453125
"5829",44.375,292.125,-229113.393402778
"3653",40.375,292.375,-313169.7890625
"3782",40.625,292.375,-314006.879766949
"3902",40.875,292.375,-323646.71875
"4009",41.125,292.375,-325125.678790984
"4111",41.375,292.375,-354658.804956897
"4212",41.625,292.375,-350666.240301724
"4323",41.875,292.375,-301284.003177966
"4443",42.125,292.375,-297303.54002193
"4574",42.375,292.375,-257513.20815678
"4710",42.625,292.375,-267632.697544643
"4862",42.875,292.375,-253053.630555556
"5025",43.125,292.375,-245625.3790625
"5189",43.375,292.375,-232749.110733696
"5353",43.625,292.375,-217013.069293478
"5517",43.875,292.375,-204628.729272959
"5680",44.125,292.375,-198752.889914773
"5833",44.375,292.375,-233317.560586735
"3655",40.375,292.625,-315067.125
"3784",40.625,292.625,-315732.292372881
"3904",40.875,292.625,-324878.34375
"4011",41.125,292.625,-327057.046336207
"4113",41.375,292.625,-356469.53125
"4215",41.625,292.625,-352544.637182203
"4326",41.875,292.625,-298577.34375
"4446",42.125,292.625,-295489.951508621
"4576",42.375,292.625,-253810.15625
"4719",42.625,292.625,-236366.378472222
"4868",42.875,292.625,-218027.217447917
"5028",43.125,292.625,-210052.282269022
"5192",43.375,292.625,-212276.953762755
"5359",43.625,292.625,-218240.497007979
"5523",43.875,292.625,-218731.876358696
"5683",44.125,292.625,-220940.295898438
"5838",44.375,292.625,-245184.843410326
"5985",44.625,292.625,-336496.374320652
"3657",40.375,292.875,-367451.002118644
"3786",40.625,292.875,-365601.461864407
"3906",40.875,292.875,-342373.288541667
"4013",41.125,292.875,-338772.352224576
"4115",41.375,292.875,-297687.179555085
"4218",41.625,292.875,-293878.443426724
"4329",41.875,292.875,-241577.737817797
"4449",42.125,292.875,-239133.793642241
"4579",42.375,292.875,-194639.743534483
"4722",42.625,292.875,-189968.290570175
"4874",42.875,292.875,-181475.290178571
"5037",43.125,292.875,-173547.819633152
"5201",43.375,292.875,-176278.821808511
"5365",43.625,292.875,-187358.909646739
"5529",43.875,292.875,-212779.750976562
"5692",44.125,292.875,-240649.411684783
"5844",44.375,292.875,-264280.71263587
"5987",44.625,292.875,-304408.041888298
"3788",40.625,293.125,-368021.156762295
"3908",40.875,293.125,-342976.5625
"4015",41.125,293.125,-339692.600635593
"4117",41.375,293.125,-294538.125
"4221",41.625,293.125,-289709.337284483
"4332",41.875,293.125,-238524.1875
"4452",42.125,293.125,-234433.726694915
"4582",42.375,293.125,-190256.75
"4725",42.625,293.125,-187781.767241379
"4877",42.875,293.125,-149739.777853261
"5040",43.125,293.125,-138078.302933673
"5204",43.375,293.125,-141617.026429521
"5371",43.625,293.125,-152532.89317602
"5538",43.875,293.125,-181124.16015625
"5698",44.125,293.125,-224420.1484375
"5847",44.375,293.125,-273125.177430556
"5991",44.625,293.125,-308851.227040816
"6132",44.875,293.125,-310820.21875
"6254",45.125,293.125,-288781.1875
"3910",40.875,293.375,-311092.778601695
"4017",41.125,293.375,-306461.049342105
"4119",41.375,293.375,-256014.017241379
"4224",41.625,293.375,-252756.422669492
"4335",41.875,293.375,-199145.324013158
"4455",42.125,293.375,-194639.950431034
"4585",42.375,293.375,-144993.103813559
"4728",42.625,293.375,-142079.365466102
"4886",42.875,293.375,-129204.203125
"5046",43.125,293.375,-111103.483816964
"5210",43.375,293.375,-111160.928328804
"5380",43.625,293.375,-124821.978091033
"5541",43.875,293.375,-154146.314127604
"5701",44.125,293.375,-201639.32684949
"5853",44.375,293.375,-255387.664228723
"5993",44.625,293.375,-316115.247093023
"6133",44.875,293.375,-279798.693080357
"6255",45.125,293.375,-279617.523706897
"3912",40.875,293.625,-309384.71875
"4019",41.125,293.625,-305673.087394068
"4121",41.375,293.625,-254638.15625
"4227",41.625,293.625,-250727.610699153
"4338",41.875,293.625,-196957.609375
"4458",42.125,293.625,-193072.65625
"4588",42.375,293.625,-142568.265625
"4731",42.625,293.625,-139498.434151786
"4889",42.875,293.625,-99590.625
"5052",43.125,293.625,-96340.497265625
"5216",43.375,293.625,-100237.213763298
"5383",43.625,293.625,-112503.29953125
"5550",43.875,293.625,-142453.976909722
"5710",44.125,293.625,-212445.485054348
"5859",44.375,293.625,-274883.682986111
"5999",44.625,293.625,-271623.841856061
"6135",44.875,293.625,-279290.25
"6256",45.125,293.625,-279290.25
"4021",41.125,293.875,-316823.071504237
"4123",41.375,293.875,-229187.921080508
"4230",41.625,293.875,-224948.83512931
"4341",41.875,293.875,-173952.732256356
"4461",42.125,293.875,-170273.340836864
"4591",42.375,293.875,-119675.69253178
"4734",42.625,293.875,-116184.654661017
"4892",42.875,293.875,-78455.724137931
"5057",43.125,293.875,-95960.375
"5222",43.375,293.875,-113204.434895833
"5867",44.375,293.875,-292732.829861111
"6008",44.625,293.875,-269197.956730769
"6138",44.875,293.875,-279290.25
"6257",45.125,293.875,-279290.25
"4126",41.375,294.125,-227824.515625
"4233",41.625,294.125,-224088.638506356
"4344",41.875,294.125,-172720.328125
"4464",42.125,294.125,-169040.936705508
"4594",42.375,294.125,-118449.3046875
"4737",42.625,294.125,-115639.0703125
"4895",42.875,294.125,-77700.90625
"5058",43.125,294.125,-84237.8308189655
"6011",44.625,294.125,-279290.25
"6139",44.875,294.125,-279290.25
"6258",45.125,294.125,-279290.25
"7540",47.875,294.125,-397378.875
"7666",48.125,294.125,-397378.875
"4347",41.875,294.375,-158217.440413136
"4467",42.125,294.375,-153219.102909483
"4597",42.375,294.375,-90108.5811705509
"4740",42.625,294.375,-87267.9588448661
"4898",42.875,294.375,-49291.0318777902
"5060",43.125,294.375,-50925.7213541667
"6140",44.875,294.375,-279290.25
"6259",45.125,294.375,-279290.25
"6374",45.375,294.375,-279290.25
"7541",47.875,294.375,-397378.875
