area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
USA (West Coast),eez,1989,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Discards,Unreported,782.1710397818,2021912.13783601
USA (West Coast),eez,1989,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,4883.6000000000,12624106
USA (West Coast),eez,1989,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,0.0709608276,183.433739333274
USA (West Coast),eez,1989,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,3.8880600000,10050.6351
USA (West Coast),eez,1989,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,1209.7659935026,4914069.46560762
USA (West Coast),eez,1989,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Landings,Reported,0.4000000000,1624.8
USA (West Coast),eez,1989,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Discards,Unreported,121.3611010764,492968.792572321
USA (West Coast),eez,1989,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,2048.7000000000,8321819.4
USA (West Coast),eez,1989,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,6.9353155814,28171.2518914875
USA (West Coast),eez,1989,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,194.6463515832,790653.480130958
USA (West Coast),eez,1989,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,0.1338000000,48.837
USA (West Coast),eez,1989,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,4571.5399118136,1440035.07222127
USA (West Coast),eez,1989,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,3533.6000000000,1113084
USA (West Coast),eez,1989,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Discards,Unreported,142.8013635815,44982.4295281598
USA (West Coast),eez,1989,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,1.4000000000,441
USA (West Coast),eez,1989,"Atheresthes evermanni","Kamchatka flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,0.0188635585,5.94202093659849
USA (West Coast),eez,1989,"Hippoglossoides elassodon","Flathead sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,3.3000000000,4336.2
USA (West Coast),eez,1989,"Hippoglossoides elassodon","Flathead sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,1.8527700000,2434.53978
USA (West Coast),eez,1989,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,255.3000000000,504983.4
USA (West Coast),eez,1989,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,3.8618690470,7638.77697494991
USA (West Coast),eez,1989,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,47.0122300000,92990.19094
USA (West Coast),eez,1989,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,6.1000000000,9180.5
USA (West Coast),eez,1989,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,62.5038988466,94068.3677641156
USA (West Coast),eez,1989,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,62.3864000000,93891.532
USA (West Coast),eez,1989,"Sardinops sagax","Pacific sardine","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,836.7000000000,301212
USA (West Coast),eez,1989,"Sardinops sagax","Pacific sardine","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Recreational,Landings,Unreported,0.1112700000,40.0572
USA (West Coast),eez,1989,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,10213.9000000000,7221227.3
USA (West Coast),eez,1989,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Reported,0.3000000000,212.1
USA (West Coast),eez,1989,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Recreational,Landings,Unreported,38.7067500000,27365.67225
USA (West Coast),eez,1989,"Alosa sapidissima","American shad","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,0.4000000000,508.8
USA (West Coast),eez,1989,"Alosa sapidissima","American shad","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Reported,103.5000000000,131652
USA (West Coast),eez,1989,"Alosa sapidissima","American shad","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Recreational,Discards,Unreported,0.0014336158,1.82355924845236
USA (West Coast),eez,1989,"Alosa sapidissima","American shad","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Recreational,Landings,Unreported,0.0405000000,51.516
USA (West Coast),eez,1989,"Engraulis mordax","Californian anchovy","Small pelagics (<30 cm)","Anchovies","USA",Industrial,Landings,Reported,2511.1000000000,1566926.4
USA (West Coast),eez,1989,"Engraulis mordax","Californian anchovy","Small pelagics (<30 cm)","Anchovies","USA",Recreational,Discards,Unreported,0.0993268859,61.9799767960857
USA (West Coast),eez,1989,"Engraulis mordax","Californian anchovy","Small pelagics (<30 cm)","Anchovies","USA",Recreational,Landings,Unreported,8.5248000000,5319.4752
USA (West Coast),eez,1989,"Mola mola","Ocean sunfish","Large pelagics (>=90 cm)","Other fishes & inverts","USA",Recreational,Discards,Unreported,0.8675568551,1296.12994148132
USA (West Coast),eez,1989,"Microgadus proximus","Pacific tomcod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Recreational,Discards,Unreported,0.0232486006,30.7114014351098
USA (West Coast),eez,1989,"Microgadus proximus","Pacific tomcod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Recreational,Landings,Unreported,1.2247900000,1617.94759
USA (West Coast),eez,1989,"Notorynchus cepedianus","Broadnose sevengill shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,16.5969844000,17758.7733080218
USA (West Coast),eez,1989,"Notorynchus cepedianus","Broadnose sevengill shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,36.4815300000,39035.2371
USA (West Coast),eez,1989,"Alopias superciliosus","Bigeye thresher","Large sharks (>=90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,16.8000000000,22461.6
USA (West Coast),eez,1989,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","USA",Industrial,Landings,Reported,6.8000000000,11954.4
USA (West Coast),eez,1989,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,494.6000000000,869506.8
USA (West Coast),eez,1989,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,8.0472840394,14147.1253412136
USA (West Coast),eez,1989,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,25.7976600000,45352.28628
USA (West Coast),eez,1989,"Mustelus henlei","Brown smooth-hound","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,1.9539384557,1520.16411855463
USA (West Coast),eez,1989,"Mustelus henlei","Brown smooth-hound","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,45.3263800000,35263.92364
USA (West Coast),eez,1989,"Hydrolagus colliei","Spotted ratfish","Large rays (>=90 cm)","Sharks & rays","USA",Industrial,Discards,Unreported,1352.1215811601,685525.641648188
USA (West Coast),eez,1989,"Hydrolagus colliei","Spotted ratfish","Large rays (>=90 cm)","Sharks & rays","USA",Artisanal,Discards,Unreported,2.0657178947,1047.31897263158
USA (West Coast),eez,1989,"Hydrolagus colliei","Spotted ratfish","Large rays (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,1.7557780125,890.179452323629
USA (West Coast),eez,1989,"Hydrolagus colliei","Spotted ratfish","Large rays (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,3.6208000000,1835.7456
USA (West Coast),eez,1989,"Stereolepis gigas","Giant seabass","Large demersals (>=90 cm)","Perch-likes","USA",Artisanal,Landings,Reported,3.9000000000,33680.4
USA (West Coast),eez,1989,"Stereolepis gigas","Giant seabass","Large demersals (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,0.3411357272,2946.04813978676
USA (West Coast),eez,1989,"Caulolatilus princeps","Ocean whitefish","Large reef assoc. fish (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,0.3530305092,1756.67981363571
USA (West Coast),eez,1989,"Caulolatilus princeps","Ocean whitefish","Large reef assoc. fish (>=90 cm)","Perch-likes","USA",Recreational,Landings,Unreported,22.8232400000,113568.44224
USA (West Coast),eez,1989,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Industrial,Landings,Reported,0.4000000000,3000.8
USA (West Coast),eez,1989,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Artisanal,Landings,Reported,52.2000000000,391604.4
USA (West Coast),eez,1989,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Recreational,Discards,Unreported,4.7316773408,35497.0434110192
USA (West Coast),eez,1989,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Recreational,Landings,Unreported,3.6308500000,27238.6367
USA (West Coast),eez,1989,"Sebastes goodei","Chilipepper rockfish","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,7.3000000000,9088.5
USA (West Coast),eez,1989,"Sebastes goodei","Chilipepper rockfish","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,8.8000000000,10956
USA (West Coast),eez,1989,"Sebastes goodei","Chilipepper rockfish","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,0.0164956560,20.537091697651
USA (West Coast),eez,1989,"Sebastes goodei","Chilipepper rockfish","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,279.1676000000,347563.662
USA (West Coast),eez,1989,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,1.3000000000,3690.7
USA (West Coast),eez,1989,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,103.0000000000,292417
USA (West Coast),eez,1989,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,2.6238582977,7449.13370717391
USA (West Coast),eez,1989,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,721.9067500000,2049493.26325
USA (West Coast),eez,1989,"Sebastes paucispinis","Bocaccio rockfish","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,4.7418458468,8819.83327504732
USA (West Coast),eez,1989,"Sebastes paucispinis","Bocaccio rockfish","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,261.5625400000,486506.3244
USA (West Coast),eez,1989,"Sebastes pinniger","Canary rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,3.2000000000,4067.2
USA (West Coast),eez,1989,"Sebastes pinniger","Canary rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,0.9679966156,1230.32369844453
USA (West Coast),eez,1989,"Sebastes pinniger","Canary rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,147.1971400000,187087.56494
USA (West Coast),eez,1989,"Sebastolobus alascanus","Shortspine thornyhead","Medium bathydemersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,129.1000000000,374777.3
USA (West Coast),eez,1989,"Sebastolobus alascanus","Shortspine thornyhead","Medium bathydemersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,26.0000000000,75478
USA (West Coast),eez,1989,"Sebastolobus alascanus","Shortspine thornyhead","Medium bathydemersals (30 - 89 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,3.6662000000,10642.9786
USA (West Coast),eez,1989,"Scorpaenichthys marmoratus","Cabezon","Large demersals (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,3.9000000000,36215.4
USA (West Coast),eez,1989,"Scorpaenichthys marmoratus","Cabezon","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,14.2000000000,131861.2
USA (West Coast),eez,1989,"Scorpaenichthys marmoratus","Cabezon","Large demersals (>=90 cm)","Scorpionfishes","USA",Recreational,Discards,Unreported,1.9791418142,18378.310886488
USA (West Coast),eez,1989,"Scorpaenichthys marmoratus","Cabezon","Large demersals (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,160.3834900000,1489321.08814
USA (West Coast),eez,1989,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,243.5684242557,222377.971345421
USA (West Coast),eez,1989,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,658.2000000000,600936.6
USA (West Coast),eez,1989,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,71.0000000000,64823
USA (West Coast),eez,1989,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,0.8006223351,730.968191991034
USA (West Coast),eez,1989,"Citharichthys sordidus","Pacific sanddab","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,61.4548100000,56108.24153
USA (West Coast),eez,1989,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,23.7535993325,165633.848145867
USA (West Coast),eez,1989,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Industrial,Landings,Reported,137.3000000000,957392.9
USA (West Coast),eez,1989,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,416.4000000000,2903557.2
USA (West Coast),eez,1989,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,165.2895788396,1152564.23324823
USA (West Coast),eez,1989,"Paralichthys californicus","California flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,351.4489700000,2450653.66781
USA (West Coast),eez,1989,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,105.0080729029,245508.874446935
USA (West Coast),eez,1989,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,2116.2000000000,4947675.6
USA (West Coast),eez,1989,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,30.2000000000,70607.6
USA (West Coast),eez,1989,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,4.2779700000,10001.89386
USA (West Coast),eez,1989,"Glyptocephalus zachirus","Rex sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,1574.6377705645,1280180.50746891
USA (West Coast),eez,1989,"Glyptocephalus zachirus","Rex sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,1130.3000000000,918933.9
USA (West Coast),eez,1989,"Glyptocephalus zachirus","Rex sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,4.6000000000,3739.8
USA (West Coast),eez,1989,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,1355.2845283840,1078806.48459364
USA (West Coast),eez,1989,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,18762.8000000000,14935188.8
USA (West Coast),eez,1989,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Discards,Unreported,7.6492939495,6088.83798379121
USA (West Coast),eez,1989,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,28.5000000000,22686
USA (West Coast),eez,1989,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,0.1156500000,92.0574
USA (West Coast),eez,1989,"Parophrys vetulus","English sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,443.4483177783,357419.344129344
USA (West Coast),eez,1989,"Parophrys vetulus","English sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,2667.9000000000,2150327.4
USA (West Coast),eez,1989,"Parophrys vetulus","English sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,32.1000000000,25872.6
USA (West Coast),eez,1989,"Parophrys vetulus","English sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,1.8353100000,1479.25986
USA (West Coast),eez,1989,"Platichthys stellatus","Starry flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,0.2679464406,259.908047419997
USA (West Coast),eez,1989,"Platichthys stellatus","Starry flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,33.9602400000,32941.4328
USA (West Coast),eez,1989,"Pleuronichthys decurrens","Curlfin sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,2.4000000000,1970.4
USA (West Coast),eez,1989,"Psettichthys melanostictus","Pacific sand sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,425.6000000000,772464
USA (West Coast),eez,1989,"Psettichthys melanostictus","Pacific sand sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,2.9000000000,5263.5
USA (West Coast),eez,1989,"Psettichthys melanostictus","Pacific sand sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,0.1800235472,326.7427382278
USA (West Coast),eez,1989,"Psettichthys melanostictus","Pacific sand sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,3.3899400000,6152.7411
USA (West Coast),eez,1989,"Galeorhinus galeus","Tope shark","Large sharks (>=90 cm)","Sharks & rays","USA",Industrial,Landings,Reported,7.7000000000,10333.4
USA (West Coast),eez,1989,"Galeorhinus galeus","Tope shark","Large sharks (>=90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,70.2000000000,94208.4
USA (West Coast),eez,1989,"Galeorhinus galeus","Tope shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Discards,Unreported,2.8049923733,3764.29976494248
USA (West Coast),eez,1989,"Galeorhinus galeus","Tope shark","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,4.8092500000,6454.0135
USA (West Coast),eez,1989,"Sarda chiliensis lineolata","Pacific bonito","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,1089.4000000000,838838
USA (West Coast),eez,1989,"Sarda chiliensis lineolata","Pacific bonito","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Artisanal,Landings,Reported,2.3000000000,1771
USA (West Coast),eez,1989,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,18.7771167467,87013.1590042938
USA (West Coast),eez,1989,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Artisanal,Landings,Reported,8.8000000000,40779.2
USA (West Coast),eez,1989,"Lepidopsetta bilineata","Rock sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Recreational,Discards,Unreported,0.9972579040,477.686536027974
USA (West Coast),eez,1989,"Mytilus edulis","Blue mussel","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,107.9200000000,168571.04
USA (West Coast),eez,1989,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,11.3400000000,45337.32
USA (West Coast),eez,1989,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,380.5564966274,1521464.87351639
USA (West Coast),eez,1989,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Industrial,Discards,Unreported,684.6771361871,2692835.17662395
USA (West Coast),eez,1989,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Discards,Unreported,6.8233347086,26836.1754087878
USA (West Coast),eez,1989,"Crassostrea gigas","Pacific cupped oyster","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,34703.3800000000,213321676.86
USA (West Coast),eez,1989,"Crassostrea gigas","Pacific cupped oyster","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,72.8537328386,447831.895758567
USA (West Coast),eez,1989,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Industrial,Landings,Reported,1468.2000000000,12018685.2
USA (West Coast),eez,1989,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,1.1722490497,9596.03072098574
USA (West Coast),eez,1989,"Siliqua patula","Pacific razor clam","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,24.3800000000,144622.16
USA (West Coast),eez,1989,"Siliqua patula","Pacific razor clam","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,389.6194736842,2311222.71789474
USA (West Coast),eez,1989,"Cancer productus","Pacific rock crab","Lobsters, crabs","Crustaceans","USA",Industrial,Landings,Reported,0.2000000000,409
USA (West Coast),eez,1989,"Cancer productus","Pacific rock crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,597.8000000000,1222501
USA (West Coast),eez,1989,"Cancer productus","Pacific rock crab","Lobsters, crabs","Crustaceans","USA",Recreational,Landings,Unreported,50.0437882403,102339.546951353
USA (West Coast),eez,1989,"Mya arenaria","Sand gaper","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,2.0700000000,10252.71
USA (West Coast),eez,1989,"Mya arenaria","Sand gaper","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,12.8201093943,63498.0018301044
USA (West Coast),eez,1989,"Sicyonia ingentis","Ridgeback rock shrimp","Shrimps","Crustaceans","USA",Industrial,Landings,Reported,70.4000000000,269139.2
USA (West Coast),eez,1989,"Sicyonia ingentis","Ridgeback rock shrimp","Shrimps","Crustaceans","USA",Artisanal,Landings,Reported,4.6000000000,17585.8
USA (West Coast),eez,1989,"Clinocardium nuttallii","Nuttall cockle","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,24.0000000000,53400
USA (West Coast),eez,1989,"Clinocardium nuttallii","Nuttall cockle","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,179.9187621198,400319.245716559
USA (West Coast),eez,1989,"Loligo opalescens","California market squid","Cephalopods","Other fishes & inverts","USA",Industrial,Landings,Reported,126.8000000000,56172.4
USA (West Coast),eez,1989,"Loligo opalescens","California market squid","Cephalopods","Other fishes & inverts","USA",Artisanal,Landings,Reported,40846.3000000000,18094910.9
USA (West Coast),eez,1989,"Pandalus jordani","Ocean shrimp","Shrimps","Crustaceans","USA",Industrial,Discards,Unreported,439.8556665286,401588.223540614
USA (West Coast),eez,1989,"Pandalus jordani","Ocean shrimp","Shrimps","Crustaceans","USA",Industrial,Landings,Reported,35556.5000000000,32463084.5
USA (West Coast),eez,1989,"Pandalus jordani","Ocean shrimp","Shrimps","Crustaceans","USA",Artisanal,Landings,Reported,0.5000000000,456.5
USA (West Coast),eez,1989,"Upogebia pugettensis","Blue mud shrimp","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,18.6000000000,55465.2
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Lithuania",Industrial,Landings,Reported,7.5424726652,3069.78637471966
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,16.1070757027,38302.6260209388
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,2136.0507361762,747617.757661686
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,113.1000000000,39585
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Artisanal,Discards,Unreported,283.4112804627,99193.9481619305
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Artisanal,Landings,Reported,11165.7500000000,3908012.5
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,69.4008475316,24290.2966360646
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Recreational,Discards,Unreported,214.5021257819,75075.7440236531
USA (West Coast),eez,1990,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Recreational,Landings,Unreported,2086.5968772996,730308.907054866
USA (West Coast),eez,1990,"Miscellaneous marine crustaceans","Marine crustaceans","Lobsters, crabs","Crustaceans","USA",Industrial,Discards,Unreported,19.5830551493,58396.6704552437
USA (West Coast),eez,1990,"Miscellaneous marine crustaceans","Marine crustaceans","Lobsters, crabs","Crustaceans","USA",Industrial,Landings,Reported,69.0000000000,205758
USA (West Coast),eez,1990,"Miscellaneous marine crustaceans","Marine crustaceans","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,753.6000000000,2247235.2
USA (West Coast),eez,1990,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","USA",Industrial,Discards,Unreported,4.0514393189,17514.3721754538
