area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
East Bering Sea,lme,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,6805.5658824517,12168351.7978237
East Bering Sea,lme,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,18.5818385632,33224.3273509334
East Bering Sea,lme,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,3098.3685805364,5539883.02199911
East Bering Sea,lme,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,10.8797576147,19453.0066151264
East Bering Sea,lme,1957,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,9717.5093715862,12263496.8269417
East Bering Sea,lme,1957,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,356.2509105088,449588.64906205
East Bering Sea,lme,1957,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,5832.3178894513,7360385.17648747
East Bering Sea,lme,1957,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,2.3312614577,2942.05195963009
East Bering Sea,lme,1957,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,8465.2122063118,23617942.05561
East Bering Sea,lme,1957,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,219.0746714291,611218.333287295
East Bering Sea,lme,1957,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,5385.4522974039,15025411.9097568
East Bering Sea,lme,1957,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,2.6089716682,7279.03095424139
East Bering Sea,lme,1957,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,1447.2111541311,6208535.85122258
East Bering Sea,lme,1957,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,507.8251714645,2178569.98558261
East Bering Sea,lme,1957,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,894.7149881296,3838327.29907615
East Bering Sea,lme,1957,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,42.6661960541,183037.981072123
East Bering Sea,lme,1957,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,2228.6614223836,6108760.9587534
East Bering Sea,lme,1957,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,113.0266872550,309806.149765935
East Bering Sea,lme,1957,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,1343.3348351949,3682080.78326917
East Bering Sea,lme,1957,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,37.7306251947,103419.643658803
East Bering Sea,lme,1957,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","Russian Federation",Industrial,Discards,Unreported,43.0238998435,17381.655536775
East Bering Sea,lme,1957,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","Russian Federation",Industrial,Landings,Reported,5.1576886941,2083.70623242999
East Bering Sea,lme,1957,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","Russian Federation",Industrial,Landings,Unreported,0.5157688694,208.370623243
East Bering Sea,lme,1957,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.4477794672,904.962303199195
East Bering Sea,lme,1957,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.5097004184,1771.84849540866
East Bering Sea,lme,1957,"Thaleichthys pacificus","Eulachon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,1.1565884116,816.551418593836
East Bering Sea,lme,1957,"Cololabis saira","Pacific saury","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,4.8368463605,2041.14916412174
East Bering Sea,lme,1957,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Japan",Industrial,Discards,Unreported,0.1548454581,57.2928194932762
East Bering Sea,lme,1957,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Japan",Industrial,Landings,Unreported,2.6971654958,997.951233432707
East Bering Sea,lme,1957,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Russian Federation",Industrial,Discards,Unreported,0.5169094595,253.802544622097
East Bering Sea,lme,1957,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Russian Federation",Industrial,Landings,Reported,8.4641407441,4155.89310537602
East Bering Sea,lme,1957,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Russian Federation",Industrial,Landings,Unreported,0.8464140744,415.589310537602
East Bering Sea,lme,1957,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,3.9713031883,2966.56348168987
East Bering Sea,lme,1957,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Artisanal,Landings,Reported,0.2800374778,209.187995909599
East Bering Sea,lme,1957,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Russian Federation",Industrial,Discards,Unreported,0.3280285125,85.6154417733248
East Bering Sea,lme,1957,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Russian Federation",Industrial,Landings,Reported,6.5605702508,1712.3088354665
East Bering Sea,lme,1957,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Russian Federation",Industrial,Landings,Unreported,0.6560570251,171.23088354665
East Bering Sea,lme,1957,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.5248644617,800.418304112926
East Bering Sea,lme,1957,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Japan",Industrial,Discards,Unreported,14.5939012354,15104.6877786058
East Bering Sea,lme,1957,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Japan",Industrial,Landings,Unreported,16.3536304613,16926.0075274035
East Bering Sea,lme,1957,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,278.5799506088,363268.255593929
East Bering Sea,lme,1957,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Russian Federation",Industrial,Discards,Unreported,866.5331093089,1189749.95908115
East Bering Sea,lme,1957,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","Russian Federation",Industrial,Landings,Reported,42.0408231394,57722.0501703922
East Bering Sea,lme,1957,"Theragra chalcogramma","Alaska pollock","Large benthopelagics (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.0780630412,31.3813425471673
East Bering Sea,lme,1957,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,1.9634432074,1694.45148796081
East Bering Sea,lme,1957,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,2.8137342098,2428.25262305179
East Bering Sea,lme,1957,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.9464788766,1070.46760948865
East Bering Sea,lme,1957,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,696.1489167612,787344.424856866
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Japan",Industrial,Discards,Unreported,0.0159494178,74.0690960620022
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Japan",Industrial,Landings,Unreported,0.3189883551,1481.38192124004
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Discards,Unreported,1.6152912608,2203.25727978685
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,29.3689320153,40059.2232688519
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Unreported,2.9368932015,4005.92232688519
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,51.3906160979,90344.7031000479
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,3633.2392598322,6387234.61878492
East Bering Sea,lme,1957,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,4.5398632088,7981.07952104591
East Bering Sea,lme,1957,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Discards,Unreported,0.0079089400,2.23032107393245
East Bering Sea,lme,1957,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,0.1437989087,40.5512922533173
East Bering Sea,lme,1957,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Unreported,0.0143798909,4.05512922533173
East Bering Sea,lme,1957,"Atheresthes evermanni","Kamchatka flounder","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Discards,Unreported,0.3607617008,967.20211982443
East Bering Sea,lme,1957,"Atheresthes evermanni","Kamchatka flounder","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,6.5593036508,17585.4930877169
East Bering Sea,lme,1957,"Atheresthes evermanni","Kamchatka flounder","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Unreported,0.6559303651,1758.54930877169
East Bering Sea,lme,1957,"Hippoglossoides elassodon","Flathead sole","Small to medium flatfishes (<90 cm)","Flatfishes","Japan",Industrial,Discards,Unreported,0.0331899720,11.1850205733223
East Bering Sea,lme,1957,"Hippoglossoides elassodon","Flathead sole","Small to medium flatfishes (<90 cm)","Flatfishes","Japan",Industrial,Landings,Unreported,0.6637994406,223.700411466445
East Bering Sea,lme,1957,"Limanda aspera","Yellowfin sole","Small to medium flatfishes (<90 cm)","Flatfishes","Japan",Industrial,Discards,Unreported,0.0118404694,42.9098612236227
East Bering Sea,lme,1957,"Limanda aspera","Yellowfin sole","Small to medium flatfishes (<90 cm)","Flatfishes","Japan",Industrial,Landings,Unreported,0.2368093887,858.197224472454
East Bering Sea,lme,1957,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Japan",Industrial,Discards,Unreported,0.1720618765,59.1892855268824
East Bering Sea,lme,1957,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Russian Federation",Industrial,Discards,Unreported,130.6516632336,59577.1584345155
East Bering Sea,lme,1957,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Russian Federation",Industrial,Landings,Reported,736.8322721556,335995.516102941
East Bering Sea,lme,1957,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Russian Federation",Industrial,Landings,Unreported,73.6832272156,33599.5516102941
East Bering Sea,lme,1957,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,20660.3156305687,9483084.87443102
East Bering Sea,lme,1957,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Subsistence,Landings,Unreported,81.9989895992,37637.5362260533
East Bering Sea,lme,1957,"Microgadus proximus","Pacific tomcod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.9713876901,1283.20313866532
East Bering Sea,lme,1957,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.4990251634,1660.2567187707
East Bering Sea,lme,1957,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,0.0000121937,0.016315155466369
East Bering Sea,lme,1957,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Russian Federation",Recreational,Landings,Unreported,0.0000682847,0.0913648706116665
East Bering Sea,lme,1957,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,4.9524399863,16476.7678345619
East Bering Sea,lme,1957,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,12.8032362424,42596.3669784416
East Bering Sea,lme,1957,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,4.9622893060,16509.5365209578
East Bering Sea,lme,1957,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,3.7965001070,10778.2638039044
East Bering Sea,lme,1957,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","Japan",Industrial,Discards,Unreported,0.5717308409,391.635625997683
East Bering Sea,lme,1957,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","Russian Federation",Industrial,Discards,Unreported,16.3662214594,7233.86988506616
East Bering Sea,lme,1957,"Platichthys stellatus","Starry flounder","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,0.2903441146,281.633791170683
East Bering Sea,lme,1957,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.2687502120,894.131955226279
East Bering Sea,lme,1957,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,39.3335786168,157255.64730979
East Bering Sea,lme,1957,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,10.8266815523,13684.9254821331
East Bering Sea,lme,1957,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,89.6368980157,113301.039091896
East Bering Sea,lme,1957,"Todarodes pacificus","Japanese flying squid","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,0.6179590456,103.199160609011
East Bering Sea,lme,1957,"Todarodes pacificus","Japanese flying squid","Cephalopods","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,0.2054109677,34.3036315990979
East Bering Sea,lme,1957,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.5679567831,4649.29422630521
East Bering Sea,lme,1957,"Siliqua patula","Pacific razor clam","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,385.8854802438,2279811.41728059
East Bering Sea,lme,1957,"Siliqua patula","Pacific razor clam","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,20.7527572602,122607.289893275
East Bering Sea,lme,1957,"Erimacrus isenbeckii","Hair Crab","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.0480012932,181.828898759044
East Bering Sea,lme,1957,"Paralithodes camtschaticus","Red king crab","Lobsters, crabs","Crustaceans","Japan",Industrial,Landings,Reported,1332.0998843076,6123663.16816182
East Bering Sea,lme,1957,"Paralithodes camtschaticus","Red king crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,881.1406132649,8517105.16781846
East Bering Sea,lme,1957,"Clinocardium nuttallii","Nuttall cockle","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,0.1286942335,286.344669434408
East Bering Sea,lme,1958,"Clupeoids","Herrings/sardines/anchovies","Small pelagics (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,44.6453314354,25269.2575924415
East Bering Sea,lme,1958,"Clupeoids","Herrings/sardines/anchovies","Small pelagics (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,14.8402079352,8399.55769134552
East Bering Sea,lme,1958,"Sharks or rays and chimaeras","Sharks/rays/skates/chimaeras","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,115.7894587448,162221.031701517
East Bering Sea,lme,1958,"Sharks or rays and chimaeras","Sharks/rays/skates/chimaeras","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Unreported,38.4886748342,53922.6334427039
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Canada",Industrial,Discards,Unreported,40.8733157838,37276.4639948421
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","China",Industrial,Discards,Unreported,24.9592253732,61224.9798404736
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","China",Industrial,Landings,Reported,195.0725547675,478512.976844699
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,14.6629696448,23607.381128185
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,129.7570309780,208908.819874603
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,43.1315270570,69441.7585616966
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Hong Kong",Industrial,Discards,Unreported,109.9832929567,269789.017622765
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Hong Kong",Industrial,Landings,Reported,255.8718597745,627653.67202687
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,365.7798889488,897258.067591375
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,2912.4104867842,8405216.66485916
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,775.1000723930,2236938.8089263
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,22.6513456020,65371.7834073348
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,60.9466751555,182779.078791437
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Russian Federation",Industrial,Discards,Unreported,249.7359262470,386840.949756572
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,36.3587375414,56319.6844517005
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Unreported,3.6358737541,5631.96844517005
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Russian Federation",Subsistence,Landings,Unreported,0.0004607844,0.71375503966313
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","Russian Federation",Recreational,Landings,Unreported,0.0010087008,1.56247749435404
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,0.0276430526,9.67506841092816
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,16.2275832777,5679.65414718299
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Artisanal,Landings,Reported,80.6784295334,28237.4503366757
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,0.8338816368,291.858572890882
East Bering Sea,lme,1958,"Marine fishes not identified","Marine fishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Recreational,Landings,Unreported,4.8638306891,1702.34074119642
East Bering Sea,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","Taiwan",Industrial,Discards,Unreported,0.8842212217,1863.0541141549
East Bering Sea,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","Taiwan",Industrial,Landings,Reported,17.4147947213,36692.9724778486
East Bering Sea,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","Taiwan",Industrial,Landings,Unreported,5.7887166811,12196.8260471108
East Bering Sea,lme,1958,"Shrimps and prawns","Shrimps and prawns","Shrimps","Crustaceans","USA",Subsistence,Landings,Unreported,14.2619962101,42657.6306643417
East Bering Sea,lme,1958,"Miscellaneous marine crustaceans","Marine crustaceans","Lobsters, crabs","Crustaceans","China",Industrial,Landings,Reported,38.5845169948,86930.9167892634
East Bering Sea,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","China",Industrial,Landings,Reported,27.9071340375,159070.66401377
East Bering Sea,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","Taiwan",Industrial,Landings,Reported,6.9004254073,28609.1637385405
East Bering Sea,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","Taiwan",Industrial,Landings,Unreported,2.2937168253,9509.7499577867
East Bering Sea,lme,1958,"Miscellaneous marine molluscs","Marine molluscs","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,6.6059930422,27124.2074311492
East Bering Sea,lme,1958,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.2324979113,538.000166717754
East Bering Sea,lme,1958,"Marine fishes not identified","Groundfishes","Small demersals (<30 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.4971136378,728.768593021526
East Bering Sea,lme,1958,"Shrimps and prawns","Natantian decapods","Shrimps","Crustaceans","Hong Kong",Industrial,Landings,Reported,30.0089943334,29168.7424920669
East Bering Sea,lme,1958,"Shrimps and prawns","Natantian decapods","Shrimps","Crustaceans","Hong Kong",Industrial,Landings,Unreported,42.8991551647,41697.9788200491
East Bering Sea,lme,1958,"Sharks rays and chimaeras","Various sharks","Small to medium rays (<90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.0114544401,16.7922091588324
East Bering Sea,lme,1958,"Elasmobranchii","Sharks and rays","Small to medium rays (<90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,2.4054047068,3526.32330018261
East Bering Sea,lme,1958,"Elasmobranchii","Sharks and rays","Small to medium rays (<90 cm)","Sharks & rays","Russian Federation",Industrial,Discards,Unreported,54.2240077849,44897.4784458889
East Bering Sea,lme,1958,"Cephalopoda","Cephalopods","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Reported,4.9369013171,11458.547957079
East Bering Sea,lme,1958,"Cephalopoda","Cephalopods","Cephalopods","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,7.0575139334,16380.4898395172
East Bering Sea,lme,1958,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,1.2037674454,8516.65467627457
East Bering Sea,lme,1958,"Gastropoda","Gastropods","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.7570983761,4823.47375416443
East Bering Sea,lme,1958,"Echinoidea","Sea urchins","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.9338558919,930.120468284404
East Bering Sea,lme,1958,"Holothuroidea","Sea cucumbers","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,3.7986358068,4835.6633820861
East Bering Sea,lme,1958,"Crustacea","Crustaceans","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.0065797117,14.8240904299232
East Bering Sea,lme,1958,"Rajiformes","Skates and rays","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,12.0080991264,16823.3468761249
East Bering Sea,lme,1958,"Rajiformes","Skates and rays","Small to medium rays (<90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Unreported,3.9915189834,5592.11809569731
East Bering Sea,lme,1958,"Scorpaeniformes","Scorpionfishes/flatheads","Small demersals (<30 cm)","Scorpionfishes","Japan",Industrial,Landings,Unreported,1.3927759612,2434.57238023087
East Bering Sea,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Taiwan",Industrial,Landings,Reported,0.9066252505,1053.49854106093
East Bering Sea,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Taiwan",Industrial,Landings,Unreported,0.3013642592,350.185269235472
East Bering Sea,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Japan",Industrial,Discards,Unreported,0.0678920659,54.4494368878489
East Bering Sea,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Discards,Unreported,15.0072733940,16928.2043884225
East Bering Sea,lme,1958,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,1154.1234973485,1301851.30500909
