"ID","TYPE","LATI","LONG"
1183,"GRID",32.7343482971191,-80.2417602539062
1184,"GRID",33.2000389099121,-117.242538452148
1185,"GRID",32.717960357666,-80.2389831542969
1186,"GRID",32.6551780700683,-79.9403686523438
1187,"GRID",33.1580963134765,-117.3505859375
1188,"GRID",32.8504486083984,-81.0792617797852
1189,"GRID",33.143367767334,-117.166152954102
1190,"GRID",32.6082420349121,-80.0848159790039
1191,"GRID",33.119213104248,-117.08642578125
1192,"GRID",32.5771217346191,-80.1706466674805
1193,"GRID",33.0369834899903,-117.291976928711
1194,"GRID",32.7548866271973,-81.2420425415039
1195,"GRID",32.9911575317383,-117.271148681641
1196,"GRID",32.9594841003418,-117.265312194824
1197,"GRID",32.9628257751465,-117.035865783691
1198,"GRID",32.4326629638672,-80.6707077026367
1199,"GRID",32.4807472229004,-80.9803924560547
1200,"GRID",32.83837890625,-116.973922729492
1201,"GRID",32.3790855407715,-80.6926116943359
1202,"GRID",32.7947692871094,-116.962532043457
1203,"GRID",32.7678298950195,-117.023078918457
1204,"GRID",32.7425537109375,-117.031425476074
1205,"GRID",32.7153282165527,-117.157257080078
1206,"GRID",32.6858825683594,-117.183090209961
1207,"GRID",32.6781120300293,-117.099189758301
1208,"GRID",32.3724098205566,-81.3115005493164
1209,"GRID",32.6400527954101,-117.084190368652
1210,"GRID",32.2871398925781,-81.0806655883789
1211,"GRID",32.2163162231445,-80.7526092529297
1212,"GRID",32.2371406555176,-80.8603897094727
1213,"GRID",32.2960243225098,-81.2353897094727
1214,"GRID",32.5839462280274,-117.113082885742
1215,"GRID",32.1490936279297,-81.1631622314453
1216,"GRID",32.1143760681153,-81.1539993286133
1217,"GRID",32.1324234008789,-81.2990036010742
1218,"GRID",32.1154823303223,-81.2470550537109
1219,"GRID",32.0835342407226,-81.0998306274414
1220,"GRID",32.0002136230469,-80.8456649780273
1221,"GRID",32.0335388183594,-81.0498352050781
1222,"GRID",32.1360282897949,-81.6220550537109
1223,"GRID",31.9382705688476,-81.3034439086914
1224,"GRID",31.8468799591064,-81.5959396362305
1225,"GRID",31.805772781372,-81.4306640625
1226,"GRID",31.7741012573242,-81.6326141357422
1227,"GRID",31.7079944610595,-81.7423324584961
1228,"GRID",31.6074333190918,-81.8853988647461
1229,"GRID",31.370225906372,-81.4339981079102
1230,"GRID",31.1499500274658,-81.4914932250977
1231,"GRID",30.799955368042,-81.689826965332
1232,"GRID",30.8305130004883,-82.0098419189453
1233,"GRID",30.7305164337158,-81.5464859008789
1234,"GRID",30.6696758270264,-81.4626007080078
1235,"GRID",30.6910648345947,-81.9173355102539
1236,"GRID",30.3344097137451,-81.3986968994141
1237,"GRID",30.3119106292725,-81.3964767456055
1238,"GRID",30.2946815490723,-81.3931427001953
1239,"GRID",30.3321781158448,-81.655647277832
1240,"GRID",30.1660709381103,-81.7064895629883
1241,"GRID",30.9732437133789,-87.2638702392578
1242,"GRID",31.0907382965088,-88.2280654907226
1243,"GRID",30.4954776763916,-84.454345703125
1244,"GRID",29.9919128417968,-81.6781463623047
1245,"GRID",30.7210197448731,-86.1152191162109
1246,"GRID",30.4382610321045,-84.2807312011719
1247,"GRID",30.7621288299561,-86.5705108642578
1248,"GRID",29.8946857452393,-81.3145141601562
1249,"GRID",30.8829650878907,-87.7730560302734
1250,"GRID",29.8505287170411,-81.2653503417969
1251,"GRID",30.8918552398682,-88.0397186279297
1252,"GRID",30.8532447814941,-88.0561065673828
1253,"GRID",30.8207473754883,-88.070556640625
1254,"GRID",30.1174335479736,-83.5818099975586
1255,"GRID",30.7637996673584,-88.0747222900391
1256,"GRID",30.6324119567871,-87.0396881103516
1257,"GRID",30.4982566833496,-86.1360473632812
1258,"GRID",30.7387981414795,-88.0788879394531
1259,"GRID",30.51686668396,-86.4821701049805
1260,"GRID",30.5085277557373,-86.5027236938477
1261,"GRID",30.6943607330322,-88.0430603027344
1262,"GRID",30.6749114990234,-87.9152755737305
1263,"GRID",30.6182518005371,-87.7530517578125
1264,"GRID",29.6485767364502,-81.637580871582
1265,"GRID",30.6035232543945,-87.9036026000977
1266,"GRID",30.553804397583,-87.7119216918945
1267,"GRID",30.3935298919678,-86.4957733154297
1268,"GRID",30.4076747894287,-86.6183471679688
1269,"GRID",30.4118576049805,-86.6627197265625
1270,"GRID",30.2454795837402,-85.6482620239258
1271,"GRID",29.4749736785889,-81.1269989013672
1272,"GRID",30.5229740142822,-87.9033203125
1273,"GRID",29.4660835266113,-81.2578430175781
1274,"GRID",30.4213085174561,-87.216911315918
1275,"GRID",30.112699508667,-85.2004776000977
1276,"GRID",30.1710319519043,-85.6252059936523
1277,"GRID",30.152982711792,-85.5699234008789
1278,"GRID",30.153263092041,-85.6113128662109
1279,"GRID",30.1588115692138,-85.6602096557617
1280,"GRID",30.1765918731689,-85.8054885864258
1281,"GRID",30.3571395874024,-87.1638565063477
1282,"GRID",30.132080078125,-85.60302734375
1283,"GRID",30.406587600708,-87.68359375
1284,"GRID",29.4302520751953,-81.510627746582
1285,"GRID",30.4168682098389,-88.2249984741211
1286,"GRID",29.2858180999756,-81.0558853149414
1287,"GRID",29.6132984161377,-82.8176193237305
1288,"GRID",30.6354694366455,-90.5009231567383
1289,"GRID",29.5299663543701,-82.5190048217773
1290,"GRID",29.2435874938965,-81.0375595092773
1291,"GRID",30.4115886688232,-88.5344543457031
1292,"GRID",30.2943725585938,-87.5735931396484
1293,"GRID",30.5254707336426,-89.6795043945312
1294,"GRID",30.4263076782227,-88.8908615112305
1295,"GRID",29.8532695770264,-84.6643371582031
1296,"GRID",29.2108192443848,-81.0228424072266
1297,"GRID",30.4113082885742,-88.8278121948242
1298,"GRID",30.3857593536377,-88.611686706543
1299,"GRID",30.3657608032227,-88.5561218261719
1300,"GRID",29.9479866027832,-85.4179840087891
1301,"GRID",30.3960285186768,-88.8853073120117
1302,"GRID",29.1760902404785,-80.9828414916992
1303,"GRID",30.2460327148437,-87.700813293457
1304,"GRID",29.1658191680909,-81.0045013427734
1305,"GRID",29.2394256591797,-81.4656219482422
1306,"GRID",29.1383209228515,-80.99560546875
1307,"GRID",30.4785232543945,-90.0375747680664
1308,"GRID",30.2554836273193,-88.1097183227539
1309,"GRID",30.4754734039306,-90.1009063720703
1310,"GRID",29.4749603271485,-82.8598403930664
1311,"GRID",30.3674182891846,-89.0928192138672
1312,"GRID",30.5043601989746,-90.4612045288086
1313,"GRID",29.3874683380127,-82.4467620849609
1314,"GRID",29.0963706970215,-80.9369964599609
1315,"GRID",30.3504772186279,-89.1528167724609
1316,"GRID",30.5021305084229,-90.7478790283203
1317,"GRID",29.8118801116944,-85.302978515625
1318,"GRID",30.3760223388672,-89.7483901977539
1319,"GRID",30.3157558441162,-89.2475433349609
1320,"GRID",30.4388027191163,-90.4414749145508
1321,"GRID",30.3088073730468,-89.3300476074219
1322,"GRID",29.0258235931396,-80.927001953125
1323,"GRID",29.7257709503174,-84.9832382202148
1324,"GRID",30.2868671417237,-89.3761520385742
1325,"GRID",30.3582553863526,-90.0656356811523
1326,"GRID",28.9881687164307,-80.9038848876953
1327,"GRID",29.0283241271972,-81.3031158447266
1328,"GRID",30.3588047027588,-90.5862045288086
1329,"GRID",30.2751941680908,-89.7811737060547
1330,"GRID",28.9808235168457,-81.2333984375
1331,"GRID",28.8644371032714,-80.8544998168945
1332,"GRID",28.9488754272461,-81.2986755371094
1333,"GRID",28.9005470275879,-81.2636795043945
1334,"GRID",28.8830471038819,-81.3086776733398
1335,"GRID",30.2385272979737,-90.9200973510742
1336,"GRID",29.0491428375244,-82.4609375
1337,"GRID",28.8005504608154,-81.2731170654297
1338,"GRID",29.030252456665,-82.6687164306641
1339,"GRID",30.2357616424561,-92.0945587158203
1340,"GRID",30.2240905761719,-92.0198440551758
1341,"GRID",28.758882522583,-81.3178482055664
1342,"GRID",28.6122150421143,-80.8075561523438
1343,"GRID",28.6988849639893,-81.3081130981445
1344,"GRID",28.7030544281006,-81.3383941650391
1345,"GRID",28.6699943542481,-81.2081146240234
1346,"GRID",29.9940948486328,-90.2417449951172
1347,"GRID",30.1471424102783,-91.9612350463867
1348,"GRID",30.1252002716064,-91.8334426879883
1349,"GRID",28.6777744293212,-81.3278427124023
1350,"GRID",30.2365951538086,-93.3773727416992
1351,"GRID",29.9546432495117,-90.075065612793
1352,"GRID",28.9024772644043,-82.5926055908203
1353,"GRID",30.2657699584961,-94.1996231079102
1354,"GRID",28.8358211517334,-82.3303756713867
1355,"GRID",29.9404850006103,-90.2031326293945
1356,"GRID",30.0996417999267,-91.990119934082
1357,"GRID",29.914644241333,-90.053955078125
1358,"GRID",30.190767288208,-93.5812683105469
1359,"GRID",29.9060363769531,-90.1422958374023
1360,"GRID",28.5999984741211,-81.3392333984375
1361,"GRID",30.0035343170166,-91.8187255859375
1362,"GRID",28.404483795166,-80.6050338745117
1363,"GRID",30.1502113342285,-94.2696228027344
1364,"GRID",30.1316013336181,-94.0154571533203
1365,"GRID",30.0260372161866,-92.5084686279297
1366,"GRID",30.1071491241455,-93.7746047973633
1367,"GRID",28.6649913787842,-82.1128692626953
1368,"GRID",29.9979858398437,-92.2848510742188
1369,"GRID",30.1402111053467,-94.411018371582
1370,"GRID",30.0929889678955,-93.7365570068359
1371,"GRID",29.9746456146241,-92.1342926025391
1372,"GRID",28.3861122131348,-80.7419967651367
1373,"GRID",29.9582653045654,-92.0359497070312
1374,"GRID",30.0821495056152,-93.7582244873047
1375,"GRID",29.9482650756836,-91.9887313842773
1376,"GRID",29.9110336303711,-91.663444519043
1377,"GRID",30.0860424041748,-94.1018524169922
1378,"GRID",30.1132736206055,-94.6429748535156
1379,"GRID",28.3508434295654,-80.725341796875
1380,"GRID",28.3200035095215,-80.607551574707
1381,"GRID",29.7360401153564,-90.1267471313477
1382,"GRID",30.0207710266113,-93.8457260131836
1383,"GRID",30.0479927062988,-94.3357543945312
1384,"GRID",29.8379859924316,-91.5442810058594
1385,"GRID",30.0579948425293,-94.7954788208008
1386,"GRID",30.0538253784179,-94.7435302734375
1387,"GRID",30.0466060638428,-94.8852081298828
1388,"GRID",29.9913234710694,-93.9585037231445
1389,"GRID",29.7960357666015,-91.5015029907227
1390,"GRID",29.9743843078613,-93.9923934936523
1391,"GRID",28.5552730560303,-82.3878784179688
1392,"GRID",29.9482727050781,-93.917106628418
1393,"GRID",29.9988288879395,-95.2621536254883
1394,"GRID",28.1761207580567,-80.5900497436523
1395,"GRID",29.6946487426758,-91.218994140625
1396,"GRID",29.8988246917725,-93.9287796020508
1397,"GRID",28.1489009857178,-80.58837890625
1398,"GRID",29.6932678222657,-91.3020477294922
1399,"GRID",28.0894641876221,-80.5655975341797
1400,"GRID",28.0836238861084,-80.6081085205078
1401,"GRID",28.0683536529541,-80.5603332519531
1402,"GRID",29.8682804107665,-94.8326950073242
1403,"GRID",28.071683883667,-80.6533889770508
1404,"GRID",28.3647212982178,-82.1959228515625
1405,"GRID",29.8477210998535,-94.8907623291016
1406,"GRID",28.034465789795,-80.5886688232422
1407,"GRID",28.003625869751,-80.5656051635742
1408,"GRID",29.7730026245117,-94.6827011108398
1409,"GRID",29.7896671295166,-95.503547668457
1410,"GRID",29.7674465179444,-95.2338256835938
1411,"GRID",29.7774486541748,-95.5171585083008
1412,"GRID",29.7705097198487,-95.4954986572266
1413,"GRID",29.7632884979248,-95.3632736206055
1414,"GRID",29.7674484252929,-95.5299377441406
1415,"GRID",28.2336158752441,-82.1811981201172
1416,"GRID",29.7355060577393,-94.977424621582
1417,"GRID",29.7599487304687,-95.5171585083008
1418,"GRID",29.7335586547852,-95.2302169799805
1419,"GRID",29.705228805542,-95.1238174438477
1420,"GRID",29.7180080413818,-95.4338302612305
1421,"GRID",29.7060604095459,-95.4368896484375
1422,"GRID",29.7057914733887,-95.4588317871094
1423,"GRID",29.6910591125488,-95.2091064453125
1424,"GRID",28.2716770172119,-82.7195434570312
1425,"GRID",29.6621665954589,-94.8899154663086
1426,"GRID",29.6657886505126,-95.0193786621094
1427,"GRID",27.8164138793945,-80.4706039428711
1428,"GRID",29.6630115509033,-95.2354965209961
1429,"GRID",28.2441787719727,-82.7192611694336
1430,"GRID",29.6202297210694,-95.0099258422852
1431,"GRID",29.6185626983643,-95.5377197265625
1432,"GRID",29.6160640716552,-95.5577239990234
1433,"GRID",28.0394687652588,-81.9497985839844
1434,"GRID",27.7678050994873,-80.601448059082
1435,"GRID",27.7176361083985,-80.380615234375
1436,"GRID",29.5869026184082,-95.3252105712891
1437,"GRID",29.5641193389893,-95.0254898071289
1438,"GRID",29.5635604858398,-95.0452041625977
1439,"GRID",29.5635623931885,-95.2860412597656
1440,"GRID",28.1461219787598,-82.7567672729492
1441,"GRID",29.5474510192871,-95.0321426391602
1442,"GRID",29.5427284240723,-95.0204849243164
1443,"GRID",29.5446701049805,-95.0910339355469
1444,"GRID",28.0186290740967,-82.1128692626953
1445,"GRID",29.5377311706543,-95.1182632446289
1446,"GRID",29.5294017791748,-95.201042175293
1447,"GRID",28.0352954864502,-82.3892593383789
1448,"GRID",29.5074501037598,-95.0949249267578
1449,"GRID",27.6386413574219,-80.3972702026367
1450,"GRID",29.4960670471191,-95.4657821655273
1451,"GRID",29.4607925415039,-95.0513153076172
1452,"GRID",28.0341854095459,-82.6651077270508
1453,"GRID",29.4627361297608,-95.3579940795898
1454,"GRID",27.8953037261963,-81.9734191894531
1455,"GRID",28.0197353363037,-82.7717666625976
1456,"GRID",29.4238471984864,-95.2441024780273
1457,"GRID",27.9908580780029,-82.6931533813477
1458,"GRID",27.9475193023681,-82.4584274291992
1459,"GRID",29.3838443756104,-94.9026947021484
1460,"GRID",29.3780155181884,-95.1057662963867
1461,"GRID",29.3685646057129,-94.9713134765625
1462,"GRID",27.9658584594727,-82.8001022338867
1463,"GRID",29.348295211792,-95.0160369873047
1464,"GRID",27.9358596801758,-82.8062133789062
1465,"GRID",29.3263473510742,-94.9385299682617
1466,"GRID",27.4467067718506,-80.3255996704102
1467,"GRID",27.9214096069336,-82.8170471191406
1468,"GRID",29.3013458251953,-94.7976989746094
1469,"GRID",27.9230785369873,-82.8431549072266
1470,"GRID",27.9094696044922,-82.7873229980469
1471,"GRID",29.2969074249268,-94.9177017211914
1472,"GRID",27.875301361084,-82.8512115478516
1473,"GRID",27.8428039550781,-82.6995468139648
1474,"GRID",27.8628005981445,-82.8484344482422
1475,"GRID",27.8397407531738,-82.7912139892578
1476,"GRID",27.8155841827393,-82.7201080322266
1477,"GRID",27.8261337280274,-82.8289947509766
1478,"GRID",29.2283000946045,-95.3449325561523
1479,"GRID",27.8161334991455,-82.8206558227539
1480,"GRID",27.8086338043213,-82.8112182617188
1481,"GRID",27.7980823516846,-82.7973251342773
1482,"GRID",29.1896800994873,-94.9796371459961
1483,"GRID",27.7708644866943,-82.6792678833008
1484,"GRID",29.2096843719483,-95.5168914794922
1485,"GRID",27.7691955566406,-82.7689971923828
1486,"GRID",27.7560634613037,-82.7373352050781
1487,"GRID",27.7483654022217,-82.7034378051758
1488,"GRID",27.2939319610596,-80.3503341674805
1489,"GRID",29.1694145202637,-95.4318923950195
1490,"GRID",27.7253074645996,-82.7412109375
1491,"GRID",29.1438579559326,-95.6452178955078
1492,"GRID",27.1994953155518,-80.2022705078125
1493,"GRID",27.1964588165283,-80.2523727416992
1494,"GRID",29.0560760498047,-95.4099426269531
1495,"GRID",29.0444183349609,-95.5691146850586
1496,"GRID",27.2439346313476,-80.8297882080078
1497,"GRID",29.0338554382324,-95.4343948364258
1498,"GRID",29.038860321045,-95.6985626220703
1499,"GRID",29.0246868133545,-95.3988342285156
1500,"GRID",29.0030269622802,-95.3318862915039
1501,"GRID",29.0405387878418,-96.5135803222656
1502,"GRID",27.521427154541,-82.5723190307617
1503,"GRID",28.9685783386231,-95.4552230834961
1504,"GRID",27.5311450958252,-82.7334365844727
1505,"GRID",27.4989261627197,-82.5748138427734
1506,"GRID",28.9827556610107,-95.9694061279297
1507,"GRID",28.954137802124,-95.3596572875977
1508,"GRID",27.4953155517578,-82.7109375
1509,"GRID",28.9785919189453,-96.6460800170898
1510,"GRID",26.9630527496338,-80.1114044189453
1511,"GRID",27.4642658233642,-82.697395324707
1512,"GRID",26.9342250823975,-80.0942001342773
1513,"GRID",27.412540435791,-82.6589965820312
1514,"GRID",26.8797779083252,-80.0533752441406
1515,"GRID",27.2158870697021,-81.8584136962891
1516,"GRID",27.3364334106445,-82.530647277832
1517,"GRID",26.8175601959229,-80.0819854736328
1518,"GRID",26.8233985900879,-80.1386566162109
1519,"GRID",26.8003387451172,-80.0664367675781
1520,"GRID",28.8052673339844,-97.0035934448242
1521,"GRID",26.7781219482422,-80.0355911254883
1522,"GRID",26.7753410339355,-80.0580902099609
1523,"GRID",26.7603416442871,-80.0736541748047
1524,"GRID",28.7080497741699,-96.2174606323242
1525,"GRID",26.7153434753418,-80.0533752441406
1526,"GRID",26.705623626709,-80.0364303588867
1527,"GRID",26.6911735534668,-80.1200408935547
1528,"GRID",26.6453456878662,-80.0758743286133
1529,"GRID",27.0997734069824,-82.4542541503906
1530,"GRID",26.6359043121338,-80.0961532592773
1531,"GRID",26.6159057617188,-80.0569839477539
1532,"GRID",27.044225692749,-82.2359237670898
1533,"GRID",28.6149940490723,-96.626091003418
1534,"GRID",26.5867366790772,-80.0519866943359
1535,"GRID",26.5909080505371,-80.1008758544922
1536,"GRID",26.566457748413,-80.0533752441406
1537,"GRID",26.9297790527344,-82.0453720092773
1538,"GRID",26.5270195007324,-80.0483703613281
1539,"GRID",26.5253486633301,-80.0664367675781
1540,"GRID",26.761734008789,-81.4384078979492
1541,"GRID",26.4614601135254,-80.0728225708008
1542,"GRID",28.4152812957764,-96.7135925292969
1543,"GRID",26.3995227813721,-80.0655899047852
1544,"GRID",26.3586845397949,-80.0830917358398
1545,"GRID",26.318416595459,-80.0997619628906
1546,"GRID",26.2939662933349,-80.0789337158203
1547,"GRID",26.6406307220459,-81.8723068237305
1548,"GRID",28.3052845001221,-97.2752685546875
1549,"GRID",26.3100757598877,-80.2372741699219
1550,"GRID",26.2756385803223,-80.0872650146484
1551,"GRID",26.2711887359619,-80.2705993652344
1552,"GRID",26.2517490386963,-80.1789398193359
1553,"GRID",26.2378597259521,-80.1247634887695
1554,"GRID",26.2445297241211,-80.2064437866211
1555,"GRID",28.2383460998535,-97.3199844360352
1556,"GRID",26.2025814056396,-80.0939331054688
1557,"GRID",26.5628528594971,-81.9495315551758
1558,"GRID",26.1920299530029,-80.096435546875
1559,"GRID",26.2173004150391,-80.2258834838867
1560,"GRID",26.2128601074219,-80.249771118164
1561,"GRID",26.1723022460938,-80.1319808959961
1562,"GRID",26.1603622436523,-80.1389312744141
1563,"GRID",26.1664714813233,-80.208381652832
1564,"GRID",26.1339740753173,-80.1130905151367
1565,"GRID",26.1403636932373,-80.21337890625
1566,"GRID",26.1223049163818,-80.1433792114258
1567,"GRID",26.1275844573974,-80.2331008911133
1568,"GRID",26.4520282745361,-81.9481430053711
1569,"GRID",26.4508209228516,-82.0276870727539
1570,"GRID",28.0944595336914,-97.8280563354492
1571,"GRID",28.0614032745361,-97.0410995483398
1572,"GRID",26.1003665924072,-80.399772644043
1573,"GRID",26.0628662109375,-80.2331008911133
1574,"GRID",26.0573062896729,-80.2717132568359
1575,"GRID",28.0366840362549,-97.509162902832
1576,"GRID",26.0111980438233,-80.1494903564453
1577,"GRID",28.0205764770508,-97.0544357299805
1578,"GRID",26.0031490325928,-80.2239379882812
1579,"GRID",25.9878692626953,-80.1747741699219
1580,"GRID",25.9873104095459,-80.2322692871094
1581,"GRID",27.978904724121,-97.3985977172852
1582,"GRID",25.9564800262451,-80.1392135620117
1583,"GRID",25.9331512451172,-80.1625518798828
1584,"GRID",27.950574874878,-97.5822143554687
1585,"GRID",27.9566860198975,-97.9369430541992
1586,"GRID",27.9222393035889,-97.2899856567383
1587,"GRID",25.8917617797852,-80.1269912719727
1588,"GRID",27.9094715118408,-97.1499862670898
1589,"GRID",25.8875923156738,-80.1311645507812
1590,"GRID",25.8784332275391,-80.125602722168
1591,"GRID",25.8900928497314,-80.1867141723633
1592,"GRID",25.9023113250732,-80.2503280639648
1593,"GRID",25.8825931549073,-80.1806030273438
1594,"GRID",27.8778038024902,-97.2116546630859
1595,"GRID",27.8772411346435,-97.3238754272461
1596,"GRID",25.8631534576416,-80.1928329467773
1597,"GRID",25.8553733825684,-80.1930999755859
1598,"GRID",25.8462047576904,-80.153938293457
1599,"GRID",25.8575935363769,-80.2780990600586
1600,"GRID",25.8650932312011,-80.3244934082031
1601,"GRID",27.8339157104492,-97.0610961914062
1602,"GRID",26.1420383453369,-81.794807434082
1603,"GRID",25.8406562805176,-80.3264389038086
1604,"GRID",25.7906551361084,-80.1300506591797
1605,"GRID",25.8223152160645,-80.2894897460937
1606,"GRID",25.810375213623,-80.3022689819336
1607,"GRID",27.8005847930908,-97.3963775634766
1608,"GRID",25.7742671966552,-80.1936645507812
1609,"GRID",27.79030418396,-97.6688842773437
1610,"GRID",25.7634372711182,-80.2961578369141
1611,"GRID",25.7214889526367,-80.2683792114258
1612,"GRID",25.6937103271484,-80.1628341674805
1613,"GRID",25.7075996398926,-80.2933807373047
1614,"GRID",25.6670513153076,-80.3080978393555
1615,"GRID",27.5861415863037,-97.7991638183594
1616,"GRID",27.5158729553223,-97.8561019897461
1617,"GRID",25.4687194824219,-80.4775619506836
1618,"GRID",25.4478893280029,-80.4792175292969
1619,"GRID",27.360595703125,-98.1236114501953
1620,"GRID",27.2269897460937,-98.144172668457
1621,"GRID",26.4814548492431,-97.7830581665039
1622,"GRID",26.4122867584229,-97.7897109985352
1623,"GRID",26.2986793518066,-97.9286041259766
1624,"GRID",26.2567405700684,-97.8249969482422
1625,"GRID",26.2486801147461,-97.7338790893555
1626,"GRID",26.2353515625,-97.5819396972656
1627,"GRID",26.2259120941162,-97.758056640625
1628,"GRID",26.2017421722412,-97.7541656494141
1629,"GRID",26.1906337738037,-97.6960983276367
1630,"GRID",26.1589622497559,-97.8238830566406
1631,"GRID",26.1325721740723,-97.6310958862305
1632,"GRID",26.1037654876709,-97.1673889160156
1633,"GRID",26.1008415222168,-97.2935256958008
1634,"GRID",26.0734157562256,-97.2085800170898
1635,"GRID",26.0717449188232,-97.4763717651367
1636,"GRID",26.049243927002,-97.7449951171875
1637,"GRID",26.0395240783692,-97.5563735961914
1638,"GRID",25.9017486572265,-97.4974822998047
1639,"GRID",31.0019721984863,-87.2612152099609
1640,"GRID",71.2901382446288,-156.792083740234
1641,"GRID",66.8976669311523,-162.599472045898
1642,"GRID",61.5302925109864,-166.098999023437
1643,"GRID",30.9638423919678,-81.7226104736328
1644,"GRID",29.6344013214111,-83.1251373291015
1645,"GRID",30.1843681335449,-90.8592681884766
1646,"GRID",30.0474224090576,-90.689811706543
1647,"GRID",30.0404815673828,-90.6989822387695
1648,"GRID",29.795768737793,-90.822868347168
1649,"GRID",29.6460437774658,-90.5392532348633
1650,"GRID",29.6993770599365,-91.2067794799805
1651,"GRID",29.5957736968994,-90.7195281982422
1652,"GRID",29.3791122436524,-90.2600784301758
1653,"GRID",29.2366180419922,-89.9872894287109
1654,"GRID",26.708402633667,-80.230598449707
1655,"GRID",33.6835174560547,-117.25422668457
1656,"GRID",29.5762195587158,-95.0556335449219
1657,"GRID",39.8521308898926,-75.3553314208984
1658,"GRID",47.072236961608,-55.8248374169936
1659,"GRID",48.953263615188,-54.5933126111851
1660,"GRID",47.0973382814163,-55.7541476387645
1661,"GRID",48.9433878887452,-55.648062603247
1662,"GRID",47.6398048292585,-52.9484732626003
1663,"GRID",49.0136022457735,-57.6037749215005
1664,"GRID",53.3059973683286,-60.3311248580229
1665,"GRID",49.0043922863362,-58.1211484966808
1666,"GRID",48.9365229494026,-57.8935054427008
1667,"GRID",47.648524901083,-53.2125692611085
1668,"GRID",47.2476151607986,-53.9677996242476
1669,"GRID",49.2401797569611,-55.0651212515663
1670,"GRID",47.1610157279305,-55.1828185139256
1671,"GRID",49.5008075179047,-56.0835415751914
1672,"GRID",51.370120795661,-55.5847154084904
1673,"GRID",47.5509930711162,-52.8146033222443
1674,"GRID",48.5545266196474,-58.5829010003077
1675,"GRID",46.2510020503085,-63.1247966762942
1676,"GRID",46.4352273727173,-63.6398362809037
1677,"GRID",47.6024087357865,-53.2807736787694
1678,"GRID",49.010444826956,-55.4976166728124
1679,"GRID",48.6533002953295,-53.1093937883708
1680,"GRID",49.1434821801084,-55.3540679992066
1681,"GRID",47.6147772052288,-57.621937935669
1682,"GRID",47.71533725396,-53.2266422294613
1683,"GRID",47.5797624486802,-59.1541582956219
1684,"GRID",48.1700223181757,-53.9775998253957
1685,"GRID",48.9471231320745,-57.9598522276016
1686,"GRID",49.1777440441192,-57.4389235439201
1687,"GRID",43.8442124285424,-66.1084662891732
1688,"GRID",44.7363617068969,-63.3894674023137
1689,"GRID",45.0580344839218,-64.5919576436719
1690,"GRID",46.2394741466259,-60.0892465441285
1691,"GRID",45.6818826773029,-62.7167785191534
1692,"GRID",45.6182094207294,-61.3488090888018
1693,"GRID",45.6438997792622,-64.055737334825
1694,"GRID",44.6991021360092,-63.8323002336272
1695,"GRID",45.1299503913549,-64.5224290685135
1696,"GRID",44.9689314088558,-63.5029973713962
1697,"GRID",46.1671097552996,-62.6482682698555
1698,"GRID",46.4071784921922,-63.7878907419798
1699,"GRID",46.2297245033282,-63.2165564180961
1700,"GRID",45.8232950931688,-64.2052650865594
1701,"GRID",45.6232032685279,-61.9909741735056
1702,"GRID",45.0429648385178,-64.7368028884687
1703,"GRID",44.3822639765588,-64.525125054734
1704,"GRID",44.5455211635979,-64.2397897523986
1705,"GRID",44.6243571905759,-65.7613515968507
1706,"GRID",46.1958033959965,-59.9854752981755
1707,"GRID",44.7063721755339,-63.6140087535196
1708,"GRID",45.0686921394091,-64.1812720467114
1709,"GRID",46.2287890815632,-61.2985758774669
1710,"GRID",45.0753294696351,-64.4813485022692
1711,"GRID",44.9790626569559,-64.9455693905829
1712,"GRID",45.5773623443537,-62.6661250945504
1713,"GRID",43.7648661882051,-65.3202316512244
1714,"GRID",46.1274438974723,-60.1945661910212
1715,"GRID",46.2388880255401,-60.244744845992
1716,"GRID",45.3660638367597,-63.2619864437698
1717,"GRID",44.9856603299458,-64.142713468721
1718,"GRID",45.0894511168806,-64.3608079160801
1719,"GRID",44.0378280657693,-64.7192506170581
1720,"GRID",44.3797565795728,-64.3188814630005
1721,"GRID",44.9492879174987,-65.0662848284138
1722,"GRID",44.5541617974233,-63.7180317799274
1723,"GRID",44.7434770067215,-63.7862218163663
1724,"GRID",45.9339816127995,-60.6269577792147
1725,"GRID",47.0188053904042,-65.5153969653194
1726,"GRID",45.190037200559,-67.2853242871484
1727,"GRID",45.7216667736606,-65.4969199144676
1728,"GRID",45.4076793027259,-65.9780005471812
1729,"GRID",46.0277076074228,-65.0351872173549
1730,"GRID",46.2203189660127,-64.5265306425525
1731,"GRID",47.7432852095202,-64.7186953026044
1732,"GRID",45.0787307888865,-67.0515114092466
1733,"GRID",47.5166178089484,-64.91942974731
1734,"GRID",46.1455313957535,-64.7838089102975
1735,"GRID",46.5891469413284,-64.9931146433606
1736,"GRID",46.365630257153,-64.7509571991446
1737,"GRID",45.3820481546392,-65.9368061089744
1738,"GRID",46.675163302508,-71.7480911625261
1739,"GRID",45.0993628404036,-64.4168959184029
1740,"GRID",46.0603488075182,-60.2562208154311
1741,"GRID",47.676101033085,-65.6843716423827
1742,"GRID",46.4721035920989,-64.7183643766026
1743,"GRID",47.9961516862032,-66.7001664692842
1744,"GRID",47.7898620921687,-64.9389930113678
1745,"GRID",48.0627502602979,-66.3720994013324
1746,"GRID",46.0898398803156,-64.771478982958
