"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","sdturnIndiv","netwrkturn","sdnetwrkturn"
"1389","gmex",0.01,0.15,2,0.00625651876582868,0.00470957613814757,0.686374892943515,0.0860015963601996,0.497341896809514,0.184038289826181
"1390","goa",0.01,0.15,2,0.122364003037706,0.0647149460708783,0.353780991446265,0.150317403844434,0.122995075305047,0.0743751028775623
"1391","maritime",0.01,0.15,2,0.262498646977262,0.025293586269196,0.394758071789269,0.0837540819453177,0.193412894052834,0.162321009848207
"1392","neus",0.01,0.15,2,0.458109829881835,0.0432900432900433,0.427412863781717,0.0415085963379014,0.226592972900291,0.173858003996109
"1393","newf",0.01,0.15,2,0.212787221585678,0.046984572230014,0.410788395889963,0.077681390785255,0.104105713561598,0.0791842482490198
"1394","seus",0.01,0.15,2,0.540305974334956,0.0387596899224806,0.414467482843415,0.123657356176834,0.162694594741501,0.099041472811112
"1395","wc",0.01,0.15,2,0.257370674090901,0.0579710144927536,0.405552482963154,0.1476598000357,0.111047691209802,0.0764772528181072
"1396","bc",0.1,0.15,2,0.743771660644029,0.150442477876106,0.47939013915386,0.177342615489584,0.0884458106342334,0.0585403233736004
"1397","ebs",0.1,0.15,2,0.0996753548784205,0.15028901734104,0.433990442697048,0.0914732245556938,0.111674195379785,0.082239325748658
"1398","gmex",0.1,0.15,2,0.0982761847721927,0.150706436420722,0.338912646698245,0.115228320105623,0.0327277869570494,0.0236203284154689
"1399","goa",0.1,0.15,2,0.0999224270979044,0.151001540832049,0.319811994726658,0.109719397701789,0.106226278208374,0.068805949440347
"1400","maritime",0.1,0.15,2,0.0999893651624706,0.150858175248419,0.535395133185123,0.0981739232159433,0.175007007035472,0.13843658932645
"1401","neus",0.1,0.15,2,0.0996562209438776,0.151515151515152,0.462964387870844,0.0599602361556252,0.194343188502868,0.141645625945525
"1402","newf",0.1,0.15,2,0.0998664108915174,0.150070126227209,0.449098313816624,0.101562429528576,0.0792774297642322,0.0802304799606096
"1403","seus",0.1,0.15,2,0.112037674904592,0.0891472868217054,0.575215457395018,0.123877799006838,0.156126300760435,0.0794237420013772
"1404","wc",0.1,0.15,2,0.0983245495076552,0.154589371980676,0.354049956424321,0.082262410727767,0.0671103295706968,0.0515127864655353
"1405","bc",0.2,0.15,2,0.198700388350168,0.150442477876106,0.442596437538327,0.169365495360839,0.0977055868035769,0.0626312262131667
"1406","ebs",0.2,0.15,2,0.199357463850525,0.15028901734104,0.442064142596856,0.0674387428926772,0.12482204989085,0.0951136019670479
"1407","gmex",0.2,0.15,2,0.184019552956788,0.150706436420722,0.30793452732916,0.128582869997951,0.0321338349143938,0.024850606445693
"1408","goa",0.2,0.15,2,0.195256676972947,0.151001540832049,0.34392711200792,0.125835161528005,0.104623971596414,0.0661801374106372
"1409","maritime",0.2,0.15,2,0.199616333263343,0.150858175248419,0.471676382971764,0.145352719283995,0.192438166260813,0.14496480394817
"1410","neus",0.2,0.15,2,0.199802262280088,0.151515151515152,0.459000440894733,0.0775383140071582,0.191829365493782,0.1405571258614
"1411","newf",0.2,0.15,2,0.199974540585749,0.150070126227209,0.361634294133403,0.0860419097602752,0.104037940111957,0.0678345240372447
"1412","seus",0.2,0.15,2,0.19010404812719,0.151162790697674,0.386979965264729,0.100165084606577,0.109006805091957,0.0717748534987837
"1413","wc",0.2,0.15,2,0.1979837513607,0.154589371980676,0.556477912969604,0.184008514732307,0.0887026615234485,0.0686308668913836
"1414","bc",0.3,0.15,2,0.295390603932114,0.150442477876106,0.412124630626425,0.141470624144285,0.0821603440283723,0.0539547166226395
"1415","ebs",0.3,0.15,2,0.299580112466073,0.15028901734104,0.445562673644555,0.110658923450285,0.108870895176676,0.0818882831258194
"1416","gmex",0.3,0.15,2,0.299691384520439,0.150706436420722,0.319535579907525,0.122900940391996,0.03093434255263,0.0232607809721092
"1417","goa",0.3,0.15,2,0.298172270231831,0.151001540832049,0.32941316021313,0.103013185544922,0.101803804713918,0.0661412408376707
"1418","maritime",0.3,0.15,2,0.299448237672182,0.150858175248419,0.512300051828009,0.0852618584787524,0.159095299811592,0.13275242759436
"1419","neus",0.3,0.15,2,0.299187369479893,0.151515151515152,0.432158440432879,0.0596125898063659,0.182707025905318,0.138737670829025
"1420","newf",0.3,0.15,2,0.292842948556401,0.150070126227209,0.374854290316486,0.0968024998648288,0.0843381745939319,0.0599169585893246
"1421","seus",0.3,0.15,2,0.23697964000364,0.151162790697674,0.391247066951421,0.094943493074254,0.103735241491298,0.0669058952245312
"1422","wc",0.3,0.15,2,0.289529154898389,0.154589371980676,0.363961686865637,0.0973199326808803,0.0674693157590257,0.0535666827413708
"1423","bc",0.4,0.15,2,0.396865314593862,0.150442477876106,0.379097845579624,0.146656170837851,0.0797401316316608,0.0529167284973696
"1424","ebs",0.4,0.15,2,0.398343378514994,0.15028901734104,0.44074617310055,0.0953323589749763,0.104590350172168,0.0803744548822089
"1425","gmex",0.4,0.15,2,0.752315822186743,0.150706436420722,0.359157707114654,0.173580616660431,0.0391293295481695,0.0257932209592452
"1426","goa",0.4,0.15,2,0.399545927651885,0.151001540832049,0.334541859297171,0.126588552090545,0.107777710061903,0.0685634447248529
"1427","maritime",0.4,0.15,2,0.397612061137687,0.150858175248419,0.51358945547008,0.135417810362057,0.178593255565294,0.144623530100083
"1428","neus",0.4,0.15,2,0.398056113187688,0.151515151515152,0.442728229603142,0.0810516819353152,0.185051462372936,0.140595242397332
"1429","newf",0.4,0.15,2,0.841642945517881,0.150070126227209,0.489878389507535,0.150265628952197,0.113258675545292,0.106951955474066
"1430","seus",0.4,0.15,2,0.337993199981062,0.151162790697674,0.378662978183712,0.0688549006425964,0.103630982193882,0.0673494882246898
"1431","wc",0.4,0.15,2,0.364362960217946,0.154589371980676,0.379649373091858,0.17059265717307,0.0679317020047144,0.0531888620653999
"1432","bc",0.5,0.15,2,0.488251216456901,0.150442477876106,0.360064447843076,0.119235684046853,0.0758684484674745,0.0534447215863953
"1433","ebs",0.5,0.15,2,0.49736685606769,0.15028901734104,0.443052967126789,0.100286687307929,0.10690524519403,0.082522467027684
"1434","gmex",0.5,0.15,2,0.491271617087926,0.150706436420722,0.284404578029299,0.0844035982987661,0.0304209632221558,0.0228634617466362
"1435","goa",0.5,0.15,2,0.499014576038645,0.151001540832049,0.393987214802032,0.160350318657461,0.108790997737003,0.0684531195089243
"1436","maritime",0.5,0.15,2,0.496431169098429,0.150858175248419,0.491853484390435,0.121024656332524,0.181070722363338,0.146511621078438
"1437","neus",0.5,0.15,2,0.464113006285741,0.151515151515152,0.447144810910939,0.0722893647251731,0.187819752034153,0.142163967602468
"1438","newf",0.5,0.15,2,0.499428202899991,0.150070126227209,0.413195917402106,0.114803841091942,0.0650918373097676,0.0675412994682919
"1439","seus",0.5,0.15,2,0.473608560251771,0.151162790697674,0.391666319188545,0.0972703802379924,0.104308664902054,0.0673532392695793
"1440","wc",0.5,0.15,2,0.492532119644242,0.154589371980676,0.389132069920889,0.144457572577447,0.0701710809883446,0.0553821345000266
"1441","bc",0.6,0.15,2,0.595706469167409,0.150442477876106,0.37180062668246,0.109783250102354,0.0798389214394921,0.0536398713215209
"1442","ebs",0.6,0.15,2,0.599339646777153,0.15028901734104,0.434814031311757,0.116930325806177,0.097772518701185,0.0749051285444975
"1443","gmex",0.6,0.15,2,0.589006577935087,0.150706436420722,0.297165483909881,0.114534360858312,0.0306834643417673,0.0228756106388854
"1444","goa",0.6,0.15,2,0.573953275050109,0.151001540832049,0.357651434642539,0.139651907537689,0.10819882675283,0.0694908595260976
"1445","maritime",0.6,0.15,2,0.598920807841416,0.150858175248419,0.476372083895623,0.131796911370275,0.181457977950243,0.146544806755929
"1446","neus",0.6,0.15,2,0.595302861592506,0.151515151515152,0.457735796958712,0.0849335902840994,0.189973237501591,0.143304523733822
"1447","newf",0.6,0.15,2,0.545373770115672,0.150070126227209,0.411734410032313,0.118154026868472,0.0608911242657145,0.0630350845110372
"1448","seus",0.6,0.15,2,0.598745064750628,0.151162790697674,0.403274572170816,0.0744282107280658,0.105048502995764,0.0633468847457944
"1449","wc",0.6,0.15,2,0.59146900731138,0.154589371980676,0.392652456307713,0.169566801436047,0.0665796581829936,0.0549054937765616
"1450","bc",0.7,0.15,2,0.677264072790043,0.150442477876106,0.364118471537089,0.112413311565774,0.0713263789518573,0.0505998263759414
"1451","ebs",0.7,0.15,2,0.693402284470721,0.15028901734104,0.438203288613263,0.102269025190165,0.0973803915852808,0.0761494775264271
"1452","gmex",0.7,0.15,2,0.696144926592323,0.150706436420722,0.316111551895251,0.111710438548421,0.0330541397823223,0.023228739126777
"1453","goa",0.7,0.15,2,0.614541314136132,0.151001540832049,0.361091339586819,0.136169901312323,0.104987453506585,0.0673610208274571
"1454","maritime",0.7,0.15,2,0.692596802394828,0.150858175248419,0.500097082902848,0.129783465863193,0.159941708914682,0.137828042435483
"1455","neus",0.7,0.15,2,0.685149109674326,0.151515151515152,0.482312129755542,0.125340779456707,0.184109896787004,0.137520940539904
"1456","newf",0.7,0.15,2,0.697890035930105,0.150070126227209,0.404190217480607,0.117098589177343,0.0634089715645017,0.0661058026194402
"1457","seus",0.7,0.15,2,0.699540356013138,0.151162790697674,0.466904380589995,0.144904553553554,0.10732519273603,0.0633806223021857
"1458","wc",0.7,0.15,2,0.694482932656922,0.154589371980676,0.363554987986461,0.135319758256025,0.0652985158445869,0.0538960044982672
"1459","bc",0.8,0.15,2,0.701074197724409,0.150442477876106,0.384899709272378,0.12734656315046,0.0836278564162072,0.0563662582696867
"1460","ebs",0.8,0.15,2,0.792010164667724,0.15028901734104,0.441527926117391,0.103582597287503,0.0946615674333764,0.0741783155912563
"1461","gmex",0.8,0.15,2,0.75156385249902,0.150706436420722,0.299319695531419,0.107579997161385,0.0315965162131122,0.0231359410896615
"1462","goa",0.8,0.15,2,0.704166993678207,0.151001540832049,0.361880225532844,0.138833889087068,0.10222886629256,0.0661432710585181
"1463","maritime",0.8,0.15,2,0.798694889766051,0.150858175248419,0.471912734910655,0.116745761639139,0.162129423512333,0.137000580066478
"1464","neus",0.8,0.15,2,0.793909461910859,0.151515151515152,0.458950398268205,0.10030366580269,0.185625767393877,0.138581133290136
"1465","newf",0.8,0.15,2,0.780305618895651,0.150070126227209,0.409951257825269,0.107333384973093,0.0656837293318241,0.0691743411100524
"1466","seus",0.8,0.15,2,0.794668926668224,0.151162790697674,0.461472737289039,0.168024154131482,0.106599972797015,0.0659695007759682
"1467","wc",0.8,0.15,2,0.700508330539537,0.154589371980676,0.413304930957253,0.167193045413403,0.0714303854674293,0.0563844463226297
"1468","bc",0.9,0.15,2,0.841732160232268,0.150442477876106,0.391318256208727,0.156229931916445,0.0730835016753653,0.051688872565024
"1469","ebs",0.9,0.15,2,0.892583048126656,0.15028901734104,0.443944332652117,0.0980106133099763,0.0959036483311629,0.0757703805148506
"1470","gmex",0.9,0.15,2,0.885745254936041,0.150706436420722,0.307547206414879,0.12976366671736,0.0313576243343222,0.0229985705620544
"1471","goa",0.9,0.15,2,0.78618510787151,0.151001540832049,0.406769093695954,0.164075776260704,0.106605398974946,0.068021920316324
"1472","maritime",0.9,0.15,2,0.864141285335087,0.150858175248419,0.483346848766579,0.118094714182172,0.158399938064301,0.136965608633107
"1473","neus",0.9,0.15,2,0.796222799264059,0.151515151515152,0.460411325406539,0.0939462790659226,0.181172245504496,0.134525620555319
"1474","newf",0.9,0.15,2,0.892472873232163,0.150070126227209,0.429707541679907,0.1345590806183,0.06790636947901,0.0736786556616983
"1475","seus",0.9,0.15,2,0.865034765850837,0.151162790697674,0.464686695131169,0.151241281344208,0.1128250478783,0.0677933885148585
"1476","wc",0.9,0.15,2,0.734759448774621,0.154589371980676,0.364557476554854,0.132774411259473,0.0669122502300143,0.0546251639445637
"1477","bc",1,0.15,2,0.803678422998279,0.150442477876106,0.372623610559989,0.133422804500973,0.0731929467420338,0.0512218089107158
"1478","ebs",1,0.15,2,0.932952695355511,0.15028901734104,0.432305465712858,0.0888616184683186,0.0933430204630835,0.0739830261577929
"1479","gmex",1,0.15,2,0.959590472662541,0.150706436420722,0.347585103673463,0.164328006193455,0.0334840126640537,0.0248320382712911
"1480","goa",1,0.15,2,0.986198953165298,0.151001540832049,0.385800312555107,0.161098823755855,0.0985387946634424,0.064356939915397
"1481","maritime",1,0.15,2,0.910897278819599,0.150858175248419,0.47408523454138,0.115478227488954,0.159106660135348,0.137029758838836
"1482","neus",1,0.15,2,0.886629960153286,0.151515151515152,0.454776690251167,0.0959986714225264,0.180146313127348,0.13503337338796
"1483","newf",1,0.15,2,0.974719392740267,0.150070126227209,0.402201586357005,0.102609168647651,0.0690966735324681,0.073721377296949
"1484","seus",1,0.15,2,0.86107699488422,0.151162790697674,0.429428973697671,0.119323674944552,0.104332281821084,0.0656655694725695
"1485","wc",1,0.15,2,0.681998203620999,0.154589371980676,0.423352182791984,0.184516415191218,0.0692874537234217,0.0563616035061146
"1486","bc",0.01,0.2,2,0.458291670460992,0.0353982300884956,0.413812323866085,0.198363730282093,0.142445040763009,0.0953229952992143
"1487","ebs",0.01,0.2,2,0.163611063673159,0.0332369942196532,0.41638782325107,0.0781511755652183,0.168711557152891,0.117165995260099
"1488","gmex",0.01,0.2,2,0.0964048662023077,0.105180533751962,0.319506523784473,0.111475130623939,0.0376946596217189,0.0277516157134791
"1489","goa",0.01,0.2,2,0.132417096775053,0.0677966101694915,0.322136007159745,0.0921920517891481,0.121919412373639,0.0747966706428102
"1490","maritime",0.01,0.2,2,0.662022834350976,0.02710027100271,0.491415483746651,0.0791459582683789,0.221976779111114,0.159589898862687
"1491","neus",0.01,0.2,2,0.112434304514813,0.0281385281385281,0.555289549938172,0.0858863605011703,0.281047099003862,0.186386979476038
"1492","newf",0.01,0.2,2,0.527360817250647,0.0196353436185133,0.442686173489217,0.111579145009757,0.125755539068021,0.0906120083687073
"1493","seus",0.01,0.2,2,0.75372156774353,0.0503875968992248,0.407524118784826,0.0935262893719689,0.155905190959457,0.0955440865245262
"1494","wc",0.01,0.2,2,0.237241300393345,0.072463768115942,0.456555757299653,0.19605103935568,0.10694740559474,0.0720886016283351
"1495","bc",0.1,0.2,2,0.181806611220096,0.20353982300885,0.387006469410321,0.115465518204136,0.0715015441000099,0.0487795093044453
"1496","ebs",0.1,0.2,2,0.36049351799409,0.200385356454721,0.445054229829308,0.0736579711131366,0.102873548050277,0.0782734192796414
"1497","gmex",0.1,0.2,2,0.701629201611628,0.20094191522763,0.333228824876718,0.147638418820844,0.0312949635918167,0.0225871671387206
"1498","goa",0.1,0.2,2,0.099195541558564,0.200308166409861,0.334431739668779,0.124888728119625,0.105897058330001,0.0672345275350131
"1499","maritime",0.1,0.2,2,0.683378611703624,0.200542005420054,0.513569933179001,0.112965192485687,0.16130691723226,0.136676650622097
"1500","neus",0.1,0.2,2,0.288257867657299,0.201298701298701,0.432269928740314,0.0896526333398604,0.190722334437688,0.143703390416248
"1501","newf",0.1,0.2,2,0.099958494486516,0.200561009817672,0.383317885562888,0.0845216839528581,0.102339830564884,0.072083164971178
"1502","seus",0.1,0.2,2,0.0994976880867069,0.201550387596899,0.385426278020944,0.0928561196428125,0.0915241391735494,0.0594963772208081
"1503","wc",0.1,0.2,2,0.094511257221053,0.202898550724638,0.343290440945415,0.0885208342980484,0.0582197635928665,0.0479734966034172
"1504","bc",0.2,0.2,2,0.199120353124022,0.20353982300885,0.336444207206125,0.0568388237665806,0.0710560144295803,0.0479161932508084
"1505","ebs",0.2,0.2,2,0.336602679982187,0.200385356454721,0.433281660918165,0.12269090865447,0.0932381837337066,0.0701623266025148
"1506","gmex",0.2,0.2,2,0.19814155726587,0.20094191522763,0.315193308503223,0.127745733351874,0.0273761902781729,0.0206387457164212
"1507","goa",0.2,0.2,2,0.198917324344678,0.200308166409861,0.318074946466092,0.103742506959277,0.0989965753995826,0.064407077527579
"1508","maritime",0.2,0.2,2,0.199885572638265,0.200542005420054,0.487642390413002,0.141820749221735,0.185101931458329,0.145680767709879
"1509","neus",0.2,0.2,2,0.199198914020525,0.201298701298701,0.427078880367122,0.0745530192090112,0.18044292780552,0.136074863435622
"1510","newf",0.2,0.2,2,0.199907501697673,0.200561009817672,0.382779661224189,0.083512587500218,0.0904758585548878,0.0654022674029856
"1511","seus",0.2,0.2,2,0.213346636019365,0.197674418604651,0.62764095105899,0.140105084168461,0.121348789957638,0.0614726028665487
"1512","wc",0.2,0.2,2,0.195881355321744,0.202898550724638,0.362923531845937,0.0960324804079396,0.0577983109172453,0.0484801508746672
"1513","bc",0.3,0.2,2,0.29915216437143,0.20353982300885,0.367824648129629,0.0973407459471147,0.0706122431211693,0.0475742946557551
"1514","ebs",0.3,0.2,2,0.299086803872864,0.200385356454721,0.442819913229113,0.102484679705337,0.0976229932681585,0.0737939841475504
"1515","gmex",0.3,0.2,2,0.610884808654343,0.20094191522763,0.333926136004191,0.151567994307519,0.0364978235737166,0.024326740651913
"1516","goa",0.3,0.2,2,0.299200545750683,0.200308166409861,0.33638764062886,0.12749338778728,0.0969777927923301,0.0631477396654273
"1517","maritime",0.3,0.2,2,0.299449302257412,0.200542005420054,0.52459436964303,0.0883880665319351,0.148834431158104,0.127623451128628
"1518","neus",0.3,0.2,2,0.299520572990928,0.201298701298701,0.470532324536091,0.0939389856660406,0.178896071148534,0.130294027708782
"1519","newf",0.3,0.2,2,0.299639893555278,0.200561009817672,0.379565631740968,0.0868031514892054,0.0834252178942695,0.0640144509479201
"1520","seus",0.3,0.2,2,0.238367588825787,0.201550387596899,0.38919660273804,0.0845348388775994,0.0955546806911943,0.0626987535963214
"1521","wc",0.3,0.2,2,0.299803484434218,0.202898550724638,0.38976464463374,0.133214017820991,0.0582167008435256,0.0484761299621523
"1522","bc",0.4,0.2,2,0.397677785492909,0.20353982300885,0.393600844236935,0.121523473565167,0.0790016578032607,0.0533626357951236
"1523","ebs",0.4,0.2,2,0.399939019813722,0.200385356454721,0.435910983941715,0.0884867308671872,0.091297221033636,0.0710658118032314
"1524","gmex",0.4,0.2,2,0.396660574345846,0.20094191522763,0.297268790441542,0.100895291893596,0.028095255987096,0.0210160559902706
"1525","goa",0.4,0.2,2,0.398307565760909,0.200308166409861,0.345479991455956,0.136078150639137,0.0986114462633828,0.0640465905786041
"1526","maritime",0.4,0.2,2,0.399464193920051,0.200542005420054,0.451333355975903,0.14219697945371,0.189344553671229,0.145109369153854
"1527","neus",0.4,0.2,2,0.399312447656181,0.201298701298701,0.437293212522309,0.087483250255004,0.181747582025702,0.13358555184512
"1528","newf",0.4,0.2,2,0.399458916711782,0.200561009817672,0.44381324803102,0.119902706084705,0.0698070671399315,0.0769068059763959
"1529","seus",0.4,0.2,2,0.384243009356815,0.201550387596899,0.378186399660041,0.0748567780179813,0.0923535046892658,0.0599647191779191
"1530","wc",0.4,0.2,2,0.381010176913041,0.202898550724638,0.394218517248205,0.123684281358543,0.0593988336402324,0.0483938589396036
"1531","bc",0.5,0.2,2,0.497998222878982,0.20353982300885,0.37186340757056,0.115968767088546,0.0680155150572764,0.0476964623397299
"1532","ebs",0.5,0.2,2,0.498854867698429,0.200385356454721,0.439883645077992,0.105725190076856,0.0895464018661053,0.0687510652617731
"1533","gmex",0.5,0.2,2,0.499581017251045,0.20094191522763,0.314661241508691,0.122813679199232,0.0328448059485508,0.0227887400691504
"1534","goa",0.5,0.2,2,0.499764140572759,0.200308166409861,0.360689145908379,0.146528546080264,0.0988921537903088,0.0636264631254439
"1535","maritime",0.5,0.2,2,0.499768927972538,0.200542005420054,0.491045694322337,0.107081229291515,0.155026370216774,0.131996464556631
"1536","neus",0.5,0.2,2,0.497190648122155,0.201298701298701,0.449911609781917,0.0869365415773278,0.173037967376522,0.128046076152488
"1537","newf",0.5,0.2,2,0.497523582400616,0.200561009817672,0.414183667312737,0.123945564158183,0.0630619909884664,0.0651580189588431
"1538","seus",0.5,0.2,2,0.496374377804315,0.201550387596899,0.417550354686336,0.119812649890059,0.0969204913111389,0.061742750054954
"1539","wc",0.5,0.2,2,0.499132542024202,0.202898550724638,0.375312164311817,0.144349736597575,0.0582059651915566,0.0490550175861793
"1540","bc",0.6,0.2,2,0.599498440256934,0.20353982300885,0.376778922725155,0.113611634762987,0.0768598008312059,0.0515187572005754
"1541","ebs",0.6,0.2,2,0.599578555827912,0.200385356454721,0.425309097951422,0.0843607912191024,0.0853782196891802,0.0674892565781776
"1542","gmex",0.6,0.2,2,0.564308582207705,0.20094191522763,0.301918464186821,0.122771175327353,0.0288453229683581,0.0213167338161446
"1543","goa",0.6,0.2,2,0.591102011212956,0.200308166409861,0.35328123067562,0.136249904670926,0.0991949030369154,0.0653441749674109
"1544","maritime",0.6,0.2,2,0.596080662466316,0.200542005420054,0.492903402544435,0.10822827492101,0.146780828243037,0.131344233246
"1545","neus",0.6,0.2,2,0.598787249068989,0.201298701298701,0.466333171384978,0.104147814584273,0.174959970759351,0.129623820322427
"1546","newf",0.6,0.2,2,0.572783380090956,0.200561009817672,0.421657532967615,0.122450701873276,0.0623263211614228,0.0652924103836741
"1547","seus",0.6,0.2,2,0.596816290420423,0.201550387596899,0.486286977034546,0.142873426653665,0.0946665657566615,0.0539539751723599
"1548","wc",0.6,0.2,2,0.551552931383803,0.202898550724638,0.411689362300443,0.162242232828657,0.063820827022852,0.0511574633992092
"1549","bc",0.7,0.2,2,0.686051215874793,0.20353982300885,0.395199989907523,0.134161532943582,0.0696574338135299,0.0492416165722432
"1550","ebs",0.7,0.2,2,0.699932085061597,0.200385356454721,0.42540040451109,0.0796568147261163,0.0847524528716101,0.0663634479332705
"1551","gmex",0.7,0.2,2,0.696781747915572,0.20094191522763,0.30717381704074,0.115626534829009,0.0295594671136921,0.021534336093885
"1552","goa",0.7,0.2,2,0.675895940546151,0.200308166409861,0.36837079740339,0.153337748004909,0.0992514958130539,0.0648962871164332
"1553","maritime",0.7,0.2,2,0.695876510730845,0.200542005420054,0.46359666956565,0.128634154451621,0.18170369114997,0.145749394245787
"1554","neus",0.7,0.2,2,0.690660508513128,0.201298701298701,0.479338358274464,0.108025617225035,0.1744441738344,0.128959129539469
"1555","newf",0.7,0.2,2,0.696492715972641,0.200561009817672,0.409117084284116,0.116396115763478,0.0623104215831772,0.0665545515781897
"1556","seus",0.7,0.2,2,0.691881604496408,0.201550387596899,0.422755345966569,0.107194515495007,0.0971426703532682,0.058917395931154
"1557","wc",0.7,0.2,2,0.657961122090306,0.202898550724638,0.393304405302897,0.156236056496849,0.062915233290003,0.0519314948558803
"1558","bc",0.8,0.2,2,0.779341797437152,0.20353982300885,0.390020573221515,0.164797035760548,0.0692819372643911,0.0484301224225438
"1559","ebs",0.8,0.2,2,0.799359089066798,0.200385356454721,0.441066531421931,0.106022979454523,0.0823135433783516,0.0650229181533017
"1560","gmex",0.8,0.2,2,0.799470297243903,0.20094191522763,0.305951339174435,0.117926594712355,0.0306344728556522,0.0221516263779912
"1561","goa",0.8,0.2,2,0.798473276305802,0.200308166409861,0.370516359494022,0.164524923556891,0.0982691435589867,0.0645120140530171
"1562","maritime",0.8,0.2,2,0.797011415426908,0.200542005420054,0.484525029031642,0.113040719350768,0.151788867952412,0.13270712257162
"1563","neus",0.8,0.2,2,0.782198447224924,0.201298701298701,0.472343160443487,0.108914032769338,0.178480795996458,0.131788012689784
"1564","newf",0.8,0.2,2,0.783447853692802,0.200561009817672,0.409781054804983,0.112790055113904,0.0670617725211077,0.0713308609139276
"1565","seus",0.8,0.2,2,0.791123218703911,0.201550387596899,0.462306633525492,0.156775464427196,0.098874164057467,0.059743242361925
"1566","wc",0.8,0.2,2,0.783783151619182,0.202898550724638,0.390662515253432,0.153136646686279,0.0587415779562139,0.049070879802759
"1567","bc",0.9,0.2,2,0.812184135615098,0.20353982300885,0.374119705170046,0.135531411263711,0.0646011786213698,0.0470133110218862
"1568","ebs",0.9,0.2,2,0.898303470907468,0.200385356454721,0.442306274724122,0.0954036322096624,0.0835123031343274,0.0663942345638844
"1569","gmex",0.9,0.2,2,0.869859741103436,0.20094191522763,0.309515205145983,0.117640702431813,0.0305400467989154,0.0221957235367517
"1570","goa",0.9,0.2,2,0.807704373753631,0.200308166409861,0.361912289161195,0.139475928473375,0.0993226826225813,0.0647387553223643
"1571","maritime",0.9,0.2,2,0.894322570645895,0.200542005420054,0.47849006118191,0.122332945761132,0.159872782676833,0.135774172581263
"1572","neus",0.9,0.2,2,0.873763746569984,0.201298701298701,0.47542175630702,0.1132189891359,0.177414736585642,0.130140938018741
"1573","newf",0.9,0.2,2,0.875087672815502,0.200561009817672,0.420439093964728,0.125158783434048,0.0616096172561095,0.0651271326536497
"1574","seus",0.9,0.2,2,0.864722203949184,0.201550387596899,0.449673663352115,0.116379120266274,0.0916777285685787,0.0549980246985627
"1575","wc",0.9,0.2,2,0.700980144956494,0.202898550724638,0.406752309283086,0.165340518242677,0.0624875027887348,0.0501062165746318
"1576","bc",1,0.2,2,0.996832312458194,0.20353982300885,0.37636977711492,0.12348516838794,0.066291496171655,0.0477122336887991
"1577","ebs",1,0.2,2,0.953394653735396,0.200385356454721,0.433012585657963,0.0894143088408668,0.0820124714859849,0.0652548520483918
"1578","gmex",1,0.2,2,0.985066840063695,0.20094191522763,0.317239973418072,0.134922817988339,0.0295219170165277,0.0222307300952538
"1579","goa",1,0.2,2,0.955156259086334,0.200308166409861,0.369400410274747,0.145635065487653,0.0982307710238743,0.0639268030011806
"1580","maritime",1,0.2,2,0.990134241550594,0.200542005420054,0.482614282108237,0.114586862768657,0.149413680034155,0.1332603587278
"1581","neus",1,0.2,2,0.938157037516484,0.201298701298701,0.469293037919568,0.109607431700737,0.173214132250234,0.127309551220835
"1582","newf",1,0.2,2,0.911039722521292,0.200561009817672,0.405805550801939,0.114610401210696,0.0635876152493508,0.0655872347938365
"1583","seus",1,0.2,2,0.855639640179681,0.201550387596899,0.450369414923573,0.156251087363811,0.0932900591437216,0.0580513529061525
"1584","wc",1,0.2,2,0.684609751746551,0.202898550724638,0.396420267089916,0.143968488464769,0.0614306114676287,0.0510716792824728
"1585","bc",0.01,0.25,2,0.224450417438246,0.0442477876106195,0.348510334186378,0.066629245884314,0.129289974374308,0.0833051026733716
"1586","ebs",0.01,0.25,2,0.536225133743986,0.0351637764932563,0.423312056979836,0.0754382140736394,0.169549099321864,0.127997865364878
"1587","gmex",0.01,0.25,2,0.057672211232468,0.0989010989010989,0.341427929756013,0.13953782119957,0.0397870611471137,0.0288843778599064
"1588","goa",0.01,0.25,2,0.0897883298325153,0.0755007704160247,0.360199751642882,0.143110044630113,0.125334327715923,0.0782353525339696
"1589","maritime",0.01,0.25,2,0.659335287321207,0.039747064137308,0.497782134249966,0.121565563379323,0.211702726165171,0.149077627086561
"1590","neus",0.01,0.25,2,0.582133795061737,0.038961038961039,0.48634903648474,0.100600056851455,0.240121932254745,0.190536259847086
"1591","newf",0.01,0.25,2,0.00976319449243454,0.0168302945301543,0.429021768681062,0.0856246641345033,0.183615912610226,0.134503829007374
"1592","seus",0.01,0.25,2,0.0388902795534623,0.062015503875969,0.351724988391211,0.0219252358275117,0.139254194080779,0.0907927811627098
"1593","wc",0.01,0.25,2,0.629611020732823,0.0579710144927536,0.506927447510405,0.178367364390397,0.139819736748283,0.0871002736508502
"1594","bc",0.1,0.25,2,0.21188712238005,0.252212389380531,0.412938762410175,0.126823672667964,0.0700996270286096,0.0479572233980322
"1595","ebs",0.1,0.25,2,0.218303663407394,0.250481695568401,0.44921078860505,0.0933063623992953,0.0985323405645369,0.0748398509443187
"1596","gmex",0.1,0.25,2,0.099959899566061,0.251177394034537,0.330789005683388,0.117512766349139,0.026255975536619,0.0193903194321841
