"","sppocean","npres","npres.tr","npres.te","ntot","auc","auc.tt","tss","tss.tt","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.1deg","r2.abun.1deg","dev.pres","dev.biomass","dev.pres.null","dev.biomass.null"
"191","hexagrammos stelleri_Pac",384,350,34,31363,0.945340660877851,0.970211100949436,0.773096315394064,0.881463690307997,0.029608100595615,NA,0.0140294412559172,1.48593342066811e-07,0.27,0.03,0.379942258135813,0.965401925897828,0.135516820763038,0.949788197631058
"192","hippasteria californica_Pac",831,531,300,31363,0.943390931264072,0.904150343211151,0.784913590121071,0.716399334743206,0.00724191640553477,NA,0.0126183854966928,0.021910679330044,0.52,0.31,0.396214976488179,0.983425045866714,0.327022616204446,0.962078465656561
"193","hippasteria spinosa_Pac",1326,1068,258,31363,0.80623472880171,0.759867450237455,0.615760039920994,0.617937127594001,0.353735360413003,0.248683528850315,0.0201636078818835,0.0221476401881566,0.19,0.1,0.161925633106276,0.84914107752952,0.154296053866916,0.846469568469671
"194","hippoglossina oblonga_Atl",253,233,20,69804,0.947927425849456,0.860974822466097,0.762287411277833,0.721397153945666,0.101620651741321,NA,0.0179343550799693,0.0396578969172197,0.12,0,0.337607114535134,0.651356096733492,0.152996795093524,0.642308669387078
"195","hippoglossoides elassodon_Pac",6284,4682,1602,31363,0.877537195701594,0.852952221198564,0.698584354012218,0.674723312905499,0.019060694689812,NA,0.0158661546650338,0.0100794783122408,0.47,0.02,0.329793441849789,0.880226466610105,0.305733113680812,0.866073635030341
"196","hippoglossoides platessoides_Atl",31158,NA,NA,69802,0.902731253479852,NA,0.651262115726354,NA,0.760232985635751,NA,0.217249571958501,NA,0.63,0.37,0.441569207824685,0.786117267777718,0.336415289685447,0.75596056715504
"197","hippoglossus hippoglossus_Atl",2898,2245,653,69804,0.856612004106176,0.849142255034862,0.589598355995142,0.595218414460371,0.365758636236842,NA,0.0492555273694032,0.0438271768325695,0.24,0.16,0.226884860717745,0.986073119542921,0.148689870514442,0.73519822430958
"198","hippoglossus stenolepis_Pac",16716,13226,3490,31363,0.855874316672042,0.866785600663868,0.569752000395298,0.595033724783904,0.315381524863473,0.21523505358937,0.0724187157067329,0.0459560855218552,0.49,0.23,0.326625401496883,0.666313088891452,0.231531983670951,0.643366302004503
"199","homarus americanus_Atl",9890,7251,2639,69800,0.851917486104705,0.855923354703456,0.617627270585418,0.692656094070457,0.037967280717446,NA,0.0245466698322291,0.042447072719896,0.44,0.05,0.264801812791275,0.790197546159188,0.097977767143897,0.374817414322688
"200","hopluis macrurus_Atl",655,534,121,69804,0.965943108360201,0.937108274017104,0.88842038739097,0.8447265625,0.110769182138343,NA,0.0128600557708647,5.46423927545754e-05,0.27,0.09,0.416890608645011,0.868682131851317,0.0957550137288003,0.315128633230669
"201","hyas araneus_Atl",442,279,163,69804,0.956464762024182,0.946268330877523,0.782239437247617,0.769324790592072,0.10975509948199,NA,0.0106136856760634,0.0465766927996283,0.22,0.01,0.386458952430407,0.712745698559239,0.264946781737654,0.692367787040696
"202","hyas coarctatus_Atl",461,259,202,69804,0.981302383701862,0.961933467131154,0.880848708401335,0.807753035051016,0.0538608535079001,NA,0.0109307706317958,0.0848593982493548,0.37,0.06,0.496134094646844,0.862579129742831,0.384755029660004,0.853372244445379
"203","hyas coarctatus_Pac",4699,3724,975,31363,0.933589840948403,0.967841303495453,0.797756073249532,0.860783354540167,0.0843594293295122,NA,0.0311957229719072,0.0328384402436177,0.46,0.09,0.486951407585974,0.93461617914692,0.357422370406585,0.712691359141271
"204","hyas lyratus_Pac",4923,3632,1291,31363,0.766540168673113,0.732757291081347,0.58443722213206,0.600628290827477,0.181797819845746,0.21087970591861,0.0335752313497457,0.0247836356936214,0.15,0.07,0.162598237596621,0.831640119165466,0.145695090158193,0.828199423054926
"205","hydrolagus colliei_Pac",4709,3431,1278,31363,0.955916412971869,0.942874408054375,0.803053670796375,0.799061551475225,0.0362021835150647,NA,5.32931486069718e-08,1.88155553612709e-06,0.61,0,0.557715316878193,0.954363973139373,0.344515312931155,0.841619517154016
"206","icelinus filamentosus_Pac",866,598,268,31363,0.94213026367416,0.919328420346227,0.838213230655204,0.805023714923216,0.0254339669941812,NA,0.00285404799411569,0.0164144617787758,0.34,0.01,0.39235370602792,0.989939883884795,0.259443021678419,0.969281463864266
"207","icelus spatula_Atl",2425,1789,636,69804,0.970686011717949,0.948064293590458,0.869907191976577,0.813074747203403,0.0295635204802314,NA,0.00116497283513241,0.00240007853375007,0.58,0.01,0.530862022934554,0.983844776527428,0.284884069740295,0.967315946680336
"208","icelus spatula_Pac",539,294,245,31363,0.907178381108835,0.928461040961868,0.712507097380731,0.761497663680098,0.0108955756659341,NA,4.84750142484355e-07,6.41709857811706e-06,0.11,0.01,0.269184673353718,0.988550687089974,0.137724635051038,0.913733811136966
"209","icelus spiniger_Pac",1832,1397,435,31363,0.917400081684436,0.941670162006469,0.735392085107459,0.772714353502164,0.113287944053724,NA,0.0277302311940476,0.206228160247808,0.31,0.08,0.35575093887593,0.964094329715788,0.202072689410491,0.831266196334181
"210","illex illecebrosus_Atl",11226,8156,3070,69804,0.886769503781613,0.897803658221804,0.665288568708651,0.687802219524297,0.285512044905587,NA,0.0101512674653301,0.0090931727895707,0.49,0.03,0.340624065819958,0.499083426140034,0.158775302930513,0.221654064577209
"211","isopsetta isolepis_Pac",1153,933,220,31363,0.837642788425483,0.834900425033398,0.531307333052211,0.554469503263674,0.197677091128939,0.0872755224226587,0.0399597324535025,0.00894782074203007,0.17,0.18,0.202931721282711,0.209859951358495,0.1036758357067,0.144634989802364
"212","kathetostoma albigutta_Atl",554,372,182,69804,0.981056093523955,0.972193511546871,0.886456188664954,0.865354384659666,0.848540689444935,NA,0.0232232321680585,0.0246630391823139,0.36,0.17,0.494628714163166,0.999133388503271,0.0717686888362276,0.976352369268488
"213","labidochirus splendescens_Pac",3127,2259,868,31363,0.905209644436383,0.896980645843507,0.746244668349816,0.747257236882441,0.0699675865200567,NA,0.0142843240491723,0.0386191560036709,0.36,0.03,0.358336616038565,0.946701455912292,0.306753082316455,0.840044424059037
"214","lagocephalus laevigatus_Atl",1447,1071,376,69804,0.961506003194946,0.93576780162732,0.892876818724014,0.843646963528328,0.590691447135556,NA,0.0939008638542301,0.0450838155587099,0.38,0.5,0.458821193080137,0.998064375725275,0.210355928770516,0.961230285025817
"215","lagodon rhomboides_Atl",3075,2156,919,69803,0.960342477603428,0.946404176078632,0.861803870194109,0.863339869962584,0.721586882930622,NA,0.0070969210809971,0.0139702065353607,0.56,0.14,0.505596640012153,0.993542112103667,0.172719142008676,0.923617577684772
"216","laqueus californianus_Pac",337,274,63,31363,0.885146008488006,0.831260383917433,0.680722452658165,0.678354014488255,0.00266879399269671,NA,2.22110884292805e-09,5.4309912170499e-07,0.11,0,0.206807546786799,0.922073346043363,0.15176060530731,0.823317440861717
"217","larimus fasciatus_Atl",1023,655,368,69804,0.960626352531286,0.941234139054862,0.834084759607376,0.802012325385804,0.836419367949665,NA,0.0205510586784281,0.0203936292602804,0.32,0.07,0.412935258499908,0.996875737760539,0.103980094873532,0.961782509877037
"218","lebbeus groenlandicus_Atl",1492,NA,NA,69804,0.949268988416646,NA,0.805294685531817,NA,0.120592876106888,NA,4.94911043928058e-05,NA,0.34,0,0.389363641828409,0.976262225030309,0.276866937759236,0.920601480863864
"219","lebbeus polaris_Atl",4219,NA,NA,69804,0.94302630095094,NA,0.791580933693616,NA,0.113060253566741,NA,0.0307823098659493,NA,0.61,0.09,0.442504771358452,0.957576492357096,0.310560430706779,0.846000877617448
"220","leiostomus xanthurus_Atl",3624,2957,667,69804,0.953344895802252,0.955967330010293,0.821600062183779,0.818669102772931,0.724092473649736,NA,0.0144887798706758,0.015196466905169,0.51,0.02,0.471494950805109,0.968271662570999,0.206932774866375,0.892664312541093
"221","lepophidium brevibarbe_Atl",1757,1377,380,69804,0.966376967394372,0.938476741887854,0.90126433290342,0.857804401875827,0.0815062351351222,NA,0.0692390749849764,0.00332554436758295,0.43,0.28,0.497857397216124,0.916858192531886,0.142506960860057,0.359321050134585
"222","lepophidium jeaae_Atl",332,190,142,69804,0.972781094437634,0.953234422090835,0.89523116899749,0.853243447543143,0.10238623896469,NA,7.10326755916281e-05,8.54658935465173e-05,0.22,0,0.405498356690294,0.873671187786546,0.0977191725239586,0.553087395522677
"223","lepophidium profundorum_Atl",1483,945,538,69804,0.939880256466581,0.940300272489024,0.753386272750643,0.760226376300369,0.0474483691046225,NA,0.0070444522171041,0.0144830346639293,0.36,0.06,0.374595224489606,0.961206108166956,0.149478683470425,0.862677123804051
"224","leptagonus decagonus_Atl",6793,5570,1223,69804,0.946793076628766,0.913117609021009,0.78191974869734,0.719153320869198,0.162380575644419,NA,0.0216326225794515,0.0171672693506201,0.68,0.07,0.48815029073837,0.94831252283369,0.142578525204212,0.808537541106024
"225","leptasterias arctica_Pac",1698,1247,451,31363,0.916729798017342,0.953240636871406,0.753042654511073,0.819611546450855,0.0967732800943795,NA,0.00729506497361394,0.00300598584354286,0.27,0.04,0.35934333718939,0.969148827702948,0.240101411345556,0.85570194511118
"226","leptasterias polaris_Pac",3882,3187,695,31363,0.94740381818956,0.968295917327461,0.78544757466837,0.870803023335096,0.0556875078344534,NA,0.00769004133461536,0.00420319650399429,0.57,0.03,0.510536788133988,0.9497942528902,0.328801527945852,0.864520940215575
"227","leptoclinus maculatus_Atl",4178,3281,897,69804,0.945880774524696,0.899988359302628,0.758515883759865,0.66513847988685,0.16061780713148,NA,1.22182207031135e-07,5.60733553580879e-06,0.68,0,0.466229841105225,0.954493675871198,0.242153212251888,0.782089772718611
"228","leptoclinus maculatus_Pac",856,645,211,31363,0.853095114680208,0.882000919409367,0.647490054066077,0.699684204317408,0.187623456623778,NA,0.000838345252833893,0.000180512646337821,0.09,0,0.194120870559364,0.962694487021277,0.134774726491298,0.92032055829914
"229","lethasterias nanimensis_Pac",3145,2560,585,31363,0.768632611799011,0.798880383954213,0.547781619497105,0.631471872276739,0.0915192907621383,NA,0.000321387367276397,0.00609060285834969,0.11,0,0.142350441907147,0.900814141600393,0.0966642870508822,0.763020806680974
"230","leucoraja erinacea_Atl",13551,10669,2882,69804,0.878938390793659,0.908282288346261,0.656567765208932,0.678361545845123,0.0204993178979119,NA,9.71334454711751e-05,6.86315137273047e-07,0.47,0,0.331042117880915,0.772761051196082,0.184761827566642,0.485512975567489
"231","leucoraja garmani_Atl",790,379,411,69804,0.960033535664867,0.89963225325684,0.795443833096169,0.767975247093883,0.104179300564586,NA,0.0136014414330016,0.0226950693116703,0.4,0.17,0.427737669805602,0.761611322306385,0.174808456138626,0.460186790386701
"232","leucoraja ocellata_Atl",10066,7772,2294,69804,0.826106648545249,0.866719037326449,0.569798023468298,0.61571600204042,0.0348216342948128,NA,1.60308106420949e-06,0.000214852359846179,0.27,0,0.219579556176457,0.732141818905627,0.0788239567092916,0.432200927931593
"233","limanda aspera_Pac",8175,6917,1258,31363,0.956737031544889,0.971491429720181,0.79286439781304,0.851771861883281,0.136071897414671,NA,0.00957289661184544,0.0283171538969691,0.65,0.02,0.597409946598392,0.879762189893408,0.466233934851424,0.702703396959929
"234","limanda ferruginea_Atl",16083,12654,3429,69804,0.797701248547847,0.800638626135083,0.556972269287932,0.578966500430069,0.387447963099915,NA,0.00505627636956429,0.000578700630088871,0.33,0,0.204943896671204,0.88565530834277,0.0848856681770986,0.132669197469942
"235","limanda proboscidea_Pac",1892,1772,120,31363,0.961495213017263,0.97638550300666,0.802166949437124,0.862836014286279,0.0411700921289938,NA,0.0285922117970468,0.00749350879171968,0.6,0.2,0.524766269000823,0.779895706821613,0.240197635543442,0.668664363589129
"236","limanda sakhalinensis_Pac",434,345,89,31363,0.968885032212169,0.967358678430746,0.819693894228276,0.844001637778081,0.0138495711270114,NA,0.0133870551147949,0.0112475288817301,0.51,0.05,0.473739678470006,0.94429999756121,0.168761506195612,0.698245311919377
"237","limulus polyphemus_Atl",1644,1308,336,69804,0.919404928149023,0.88702140672783,0.703903983397194,0.645741013783211,0.126609197552528,NA,0.00191108853176589,0.0285939207672972,0.34,0.08,0.318356251591838,0.716231350787941,0.14238517860665,0.467803675985684
"238","liparis gibbus_Pac",650,334,316,31363,0.956426870105133,0.961855824570034,0.77999577467898,0.803074980098067,0.0699413177763832,NA,3.52021467097899e-05,2.31856841876925e-05,0.55,0.01,0.473373764856126,0.984386671569563,0.245771721648501,0.927321541504384
"239","liponema brevicornis_Pac",2079,1403,676,31363,0.892802733825054,0.815499744685709,0.690625559294617,0.616592452807577,0.312994621034888,0.161487752601281,0.0484305975242195,0.0263962583406143,0.26,0.06,0.311505956706354,0.473437239524581,0.186738595227859,0.425591360720639
"240","lithodes aequispinus_Pac",1077,835,242,31363,0.951677128061304,0.954336821737835,0.807823863718911,0.835526116929001,0.0016755158595858,NA,1.00550295995953e-05,1.90215716819059e-06,0.49,0,0.455781077959521,0.96034575933903,0.355818454041625,0.867180785318491
"241","lithodes couesi_Pac",294,201,93,31362,0.984370524957744,0.974612240210079,0.898298131476051,0.88238665407044,0.00189288831496874,NA,0.0444592113366225,5.95392000447808e-05,0.43,0.13,0.541462157421908,0.994151154961866,0.288802760533775,0.993345810304282
"242","lithodes maja_Atl",1320,846,474,69803,0.897240202058631,0.819448016414569,0.643695772418663,0.571700386310606,0.515840207189353,NA,0.00332286668843505,0.00759931977542995,0.21,0.02,0.270986489410434,0.959159264169772,0.175834183198164,0.940522359796097
"243","litopenaeus setiferus_Atl",1471,968,503,69804,0.976533643882511,0.963420768301471,0.902076661382168,0.872276011148911,0.0515508046120198,NA,0.018637666650462,0.0113960303462596,0.49,0.03,0.530848479963196,0.920791927058413,0.286217224925158,0.720456325776072
"244","loligo opalescens_Pac",1789,1211,578,31363,0.967882028021304,0.957246841307408,0.855446161551762,0.82678260596122,0.130863212523775,NA,0.00140130454613314,0.012414900191564,0.66,0.01,0.550018291678152,0.960292787578984,0.282149894833103,0.894632187781285
"245","loligo pealeii_Atl",15554,11988,3566,69802,0.943067200321965,0.956460311255627,0.760365010759495,0.775760039037935,0.776643002437972,NA,0.0224221807123629,0.0426288207184981,0.69,0.06,0.533075567496031,0.886708406886479,0.266638096933424,0.640857491312345
"246","loligo pleii_Atl",2845,1697,1148,69804,0.978325797091528,0.963698569696336,0.9207987233485,0.905482463059012,0.00607326615036896,NA,0.0376524945178325,0.0707836598206849,0.62,0.11,0.599690079708659,0.915199334526118,0.483598432440357,0.776861935969848
"247","lolliguncula brevis_Atl",2130,1574,556,69804,0.972547029177913,0.95395623076324,0.897710536227714,0.865615723724938,0.523375219676014,NA,0.012498380914185,0.0215342214475863,0.52,0.07,0.53692093139252,0.996392721838594,0.214272857817677,0.946483683160907
"248","lophius americanus_Atl",10180,7681,2499,69804,0.828292790188563,0.858743916378152,0.634241584382431,0.678435840481385,0.193003142607716,NA,0.0167050995091867,0.0199706321195044,0.37,0.07,0.242608642256032,0.80383167166568,0.105810575838962,0.343256448682577
"249","lopholithodes foraminatus_Pac",714,502,212,31363,0.84324372837008,0.820476103015562,0.632142250848502,0.652644923523864,0.0513868788259404,NA,0.00243976842876582,0.00901283451155011,0.13,0,0.178784183327009,0.988021017858102,0.127568758501891,0.980445294687738
"250","luidia clathrata_Atl",558,321,237,69804,0.969015199770346,0.95155442373888,0.890820730264259,0.858643943102129,0.0131006308197619,NA,0.000742855440518829,0.0156535815869063,0.28,0.01,0.418743411414131,0.837973525846802,0.18204872455545,0.49899948745268
"251","luidia foliolata_Pac",3185,2017,1168,31363,0.958183121138578,0.93771542471119,0.7909938541866,0.800948103999622,0.0728960240040147,NA,0.0417901246619661,0.0233271450745825,0.62,0.31,0.544910071673137,0.969352713375315,0.448666924410646,0.942164952559887
"252","lumpenus lampretaeformis_Atl",2757,2105,652,69804,0.882164460674592,0.842877387281235,0.667108832280846,0.593117598348727,0.515803778584898,NA,0.00353004698005913,0.00648988244874429,0.25,0.02,0.25409600263838,0.985840172560471,0.165200437122692,0.79526181082954
"253","lumpenus sagitta_Pac",379,355,24,31363,0.843582047964914,0.6761897140418,0.553373195828787,0.566506482908695,0.0365855906364739,NA,1.30533402433988e-06,2.68419501616394e-06,0.13,0,0.183708218702903,0.984003512004899,0.105438621385278,0.949058855532257
"254","lutjanus campechanus_Atl",2335,1670,665,69804,0.967959982763766,0.948198960849778,0.918061091363451,0.895594773002829,0.313291207527911,NA,0.00566690626731984,6.35199322344725e-05,0.49,0.09,0.538314287333249,0.99647675135192,0.246042489549311,0.938896653443137
"255","lutjanus synagris_Atl",980,505,475,69804,0.972644783677739,0.953950529594043,0.911526340758208,0.890882273406447,0.20927677520471,NA,0.13231047410461,2.46532118940579e-05,0.32,0.91,0.482992032367374,0.998372244734048,0.311510011022016,0.966920954229172
"256","lycenchelys crotalinus_Pac",857,559,298,31363,0.991785115478742,0.99038892477043,0.930834878623859,0.925490096462838,0.0339813222753059,NA,0.125624074511581,0.203459675342232,0.79,0.23,0.760773376554479,0.988796427445339,0.414294257692032,0.984666672665774
"257","lycodes brevipes_Pac",3535,2873,662,31363,0.857347818962158,0.872847411832931,0.617446064099474,0.641440302734783,0.329489921765167,0.272800332937185,0.163486582865537,0.193107673029075,0.31,0.29,0.268997651758765,0.626371410978285,0.170792789848919,0.551624967568228
"258","lycodes cortezianus_Pac",2430,1718,712,31363,0.959467402978348,0.947257839003185,0.823656327370287,0.7924978636922,0.124819740331095,NA,0.00173643275404761,0.0203157537904861,0.55,0,0.534412229809102,0.97167764667844,0.408638767387606,0.914229109900166
"259","lycodes diapterus_Pac",1528,1091,437,31363,0.929545638007262,0.936041660458248,0.73280579130361,0.764429319820227,0.045413172830397,NA,0.0365986120659568,0.0707270991767962,0.39,0.01,0.42544549312024,0.969284565992581,0.30423972610784,0.921122183700844
"260","lycodes esmarkii_Atl",512,428,84,69804,0.952646471408681,0.912865996787881,0.816386298259456,0.723717590159176,0.0174972019887899,NA,0.00178224821371539,2.72759500554916e-08,0.16,0.02,0.34908734008764,0.977435048589778,0.259267898284461,0.971288039165727
"261","lycodes pacificus_Pac",1596,1036,560,31363,0.936413117653223,0.911911117501437,0.766472334510815,0.738979882994677,0.0272491917663152,NA,0.00882671645547853,0.0183447532358461,0.34,0.07,0.402018266616136,0.983929081843182,0.24282442638809,0.905449290188127
"262","lycodes palearis_Pac",5087,4175,912,31363,0.899754748424791,0.888873139994212,0.640576884185107,0.64119651078507,0.183895029876414,0.0838826644515205,0.158827501957919,0.0914488494207674,0.47,0.27,0.377702310946514,0.575154959510508,0.252161630067523,0.535314304537098
"263","lycodes raridens_Pac",1076,901,175,31363,0.977586893931477,0.978920957691047,0.866985643798932,0.891691727704748,0.0669925438365186,NA,0.18987190380633,0.0372324659618184,0.61,0.44,0.580160522373128,0.966070577782206,0.177361383397346,0.633993799223058
"264","lycodes reticulatus_Atl",4378,3652,726,69804,0.955663310145197,0.960075912656729,0.822756454616208,0.832544989394784,0.0180526040525199,NA,6.08345206804123e-08,0.000210015125856981,0.58,0,0.494105964889582,0.933385686324154,0.294366207773814,0.713696379240918
"265","lycodes vahlii_Atl",3170,2396,774,69804,0.918940918273964,0.893132094136347,0.719456815394117,0.707486564938857,0.286797286019919,NA,0.00194378558461037,0.000551509012740126,0.33,0.02,0.346230455812132,0.931858244236318,0.135145886890708,0.864499551418366
"266","lyopsetta exilis_Pac",5230,4044,1186,31363,0.95633400228969,0.957979553741297,0.794755851682048,0.80418157813092,0.122086697562212,NA,0.000279770100419243,0.0403252155460518,0.66,0,0.568762725335733,0.88755519246367,0.441939757819294,0.571258061121487
"267","macdonaldia rostrata_Atl",525,299,226,69804,0.976859956875572,0.964933934386734,0.885273258804462,0.838038927717697,0.0258093947102011,NA,0.00291880055778933,0.00320736524340269,0.31,0.04,0.453863652624223,0.990116432672978,0.287442022095328,0.989435609155218
"268","macrourus berglax_Atl",4205,3213,992,69804,0.991128049482202,0.988324626002455,0.921071642192693,0.909966165610577,0.146788459643962,NA,0.00801250975047862,0.0238991156782674,0.89,0.01,0.756480865891335,0.947804641408328,0.61042229514219,0.919407507096978
"269","mactromeris polynyma_Pac",976,777,199,31363,0.938287771490948,0.956573284598822,0.758414594674696,0.827593304311429,0.00209909368855223,NA,0.00657308588824745,0.00305971504945415,0.3,0.01,0.379712657174176,0.950458223902561,0.235532445896519,0.925281081176773
"270","malacocottus zonurus_Pac",2847,2334,513,31363,0.92550651442582,0.928288966049381,0.728464524930162,0.727549517915379,0.033112360801799,NA,0.055711033193112,0.109768240916988,0.51,0.08,0.407212948177156,0.899523160341086,0.385279518879762,0.857716282672494
"271","malacoraja senta_Atl",5507,4062,1445,69803,0.828245941194633,0.839908234685821,0.57976214861684,0.600687329215122,0.67384316809018,NA,0.0320717592078864,0.0469193822526353,0.27,0.12,0.199400932122586,0.974827129617091,0.0948771045660166,0.519817208971796
"272","malacosteus niger_Atl",761,NA,NA,69804,0.983392227163932,NA,0.922495099117756,NA,0.00629570356126081,NA,0.000606986754943438,NA,0.46,0,0.534788033049592,0.996272277697269,0.414927131058052,0.995964506126143
"273","mallotus villosus_Atl",7981,6211,1770,69804,0.960165090138316,0.951486121346038,0.804833362876059,0.77147288395985,0.173961906912884,NA,0.00558681329649022,0.0441167554176336,0.69,0.16,0.556509006831019,0.890707781267996,0.375602447531904,0.678442409160067
"274","mallotus villosus_Pac",4486,3409,1077,31363,0.862202899485564,0.881376636166307,0.572468851193168,0.619170460322407,0.00129740584723838,NA,1.30631104041655e-06,2.46215122312813e-05,0.43,0,0.287976387016863,0.884312073285537,0.147962438755932,0.700252041077105
"275","mediaster aequalis_Pac",825,NA,NA,31362,0.888886408043489,NA,0.660814633314077,NA,0.156768623476145,NA,0.0406989248876595,NA,0.18,0.12,0.251007881628499,0.925369798989953,0.218570831287739,0.924908465443822
"276","melanogrammus aeglefinus_Atl",14649,11558,3091,69811,0.878495737076078,0.884021182384113,0.642246939158214,0.663042153462173,0.415447721179736,NA,0.0375168463140649,0.026931114961762,0.55,0.17,0.341748242118735,0.885823745664203,0.188542655322114,0.185898955432579
"277","menidia menidia_Atl",500,NA,NA,69803,0.953280305325665,NA,0.798646576912079,NA,0.0357844145229032,NA,0.000378432744239816,NA,0.19,0.01,0.346161940178225,0.968072263213726,0.158024346779352,0.95532310162199
"278","menticirrhus americanus_Atl",1312,1023,289,69804,0.957119324421837,0.961553276871297,0.821329219197527,0.81757582719334,0.598375232504336,NA,0.00840862975957835,0.00363264909557572,0.36,0.07,0.416446184251035,0.982698635644081,0.168450447708263,0.932159915520125
"279","menticirrhus saxatilis_Atl",702,542,160,69804,0.973177280523604,0.973073056300273,0.862145185329148,0.845312849528942,0.0377295615775957,NA,0.000206567082849793,0.139864943293081,0.23,0,0.456384846426429,0.839955926944737,0.115257224528317,0.580221369435751
"280","merluccius albidus_Atl",1103,NA,NA,69804,0.949507558361398,NA,0.783788532412176,NA,0.0903337940702896,NA,2.31657338433711e-06,NA,0.37,0,0.437512222567138,0.952820539918684,0.392029335751861,0.901167732135203
"281","merluccius bilinearis_Atl",21760,16500,5260,69804,0.900573531688068,0.943914055329768,0.712190926629958,0.780906373343121,0.295775092752757,NA,0.0434973766480428,0.033038239160054,0.66,0.17,0.43145025534365,0.838206292085549,0.221778966030894,0.163711170777143
"282","merluccius productus_Pac",5613,4172,1441,31363,0.972794248441957,0.953147260801228,0.866939721600831,0.814159813312929,0.125245409268089,NA,0.000796297777750322,0.0317695730170748,0.77,0,0.66388416109666,0.920005870582558,0.467788563750306,0.507183654274436
"283","metacarcinus magister_Pac",2519,1882,637,31363,0.966278884829407,0.964563698493581,0.842865034860316,0.860604215868037,0.256118781968154,NA,2.40409887955332e-07,0.00171854262233216,0.56,0,0.582750865797729,0.940733744753834,0.448552638582001,0.511996657200783
"284","metridium farcimen_Pac",3438,2287,1151,31363,0.895531822700926,0.723830372109063,0.654092630045212,0.502403138793526,0.104521536350078,0.0937576175053735,0.038409752426074,0.0349662764535136,0.35,0.09,0.337596876004061,0.117573881780472,0.235069041557383,0.0694030877103179
"285","microgadus proximus_Pac",715,646,69,31363,0.925220459519632,0.874797933077315,0.72824812277529,0.621145374449339,0.0993140013591226,NA,0.00914183656793417,0.0210682358122201,0.18,0.14,0.323680882808606,0.953794674501336,0.203484011961899,0.828626266388182
"286","micropogonias undulatus_Atl",5067,3682,1385,69804,0.957108755679974,0.945393293971182,0.838325666919241,0.829207069679008,0.804567326431954,NA,0.00230401286081811,0.000782002347792739,0.57,0.01,0.516672233371078,0.979805141354427,0.104070495204615,0.876959864868147
"287","microstomus pacificus_Pac",11726,9381,2345,31363,0.947006683587501,0.949525629779523,0.772953582626542,0.77336185238205,0.408235213814808,0.346896491936864,0.360210722265634,0.428783878775046,0.79,0.56,0.570102889611408,0.565679509206446,0.501798340115085,0.417712838548181
"288","moacathus ciliatus_Atl",283,NA,NA,69804,0.985889282863051,NA,0.907000499812937,NA,0.0961617839480654,NA,0.0158767870116354,NA,0.22,0.04,0.497026169839309,0.892720396034739,0.356991903022261,0.716400925508752
"289","moacathus hispidus_Atl",1147,897,250,69804,0.961041245693515,0.924214280504704,0.894770688581545,0.852515078032705,0.0797657764118584,NA,0.0109615512316799,0.00314818583871342,0.3,0.01,0.43559352195254,0.902987972334419,0.214017452092726,0.614796928949138
"290","modiolus modiolus_Pac",605,481,124,31363,0.854235382691423,0.806531615421351,0.589111902167393,0.553384828277746,0.00867243215283301,NA,0.000178337383229528,1.04247419638171e-06,0.13,0,0.18536458336956,0.953686503709547,0.0965661705309778,0.889766402603387
"291","molpadia intermedia_Pac",582,464,118,31363,0.869508637173007,0.796026380646821,0.617222956933943,0.540542369373571,0.33274227535576,0.519395146157977,0.0616549263813317,0.0901229044023998,0.15,0.16,0.211121970760241,0.699187753871665,0.188630223854885,0.641415525310963
"292","morone saxatilis_Atl",541,444,97,69804,0.912059643113927,0.874998512798844,0.698152042314474,0.740625115838486,0.0165090741317554,NA,1.92679717497454e-05,8.88194592919618e-05,0.06,0,0.230037897423336,0.713987715781973,0.11825062917793,0.660643278897526
"293","mullus auratus_Atl",656,407,249,69804,0.964270158158485,0.936968703284541,0.855803387526991,0.814531877179957,0.669795065261674,NA,0.000143318379995983,1.46471306852941e-07,0.32,0,0.403186118844843,0.998541791302132,0.0920320060927279,0.966528062847305
"294","musculus discors_Pac",392,300,92,31363,0.881480222775901,0.902481708175036,0.634549935524467,0.698026681394155,0.05242973756706,NA,0.00430482970453802,0.00191244531953867,0.1,0.02,0.217493916161217,0.985927174853827,0.127604662663286,0.91901434359054
"295","mustelus canis_Atl",3189,2498,691,69804,0.947495866210625,0.937840596669185,0.76402428029239,0.744918720639451,0.314693249428019,NA,0.00147364653668697,8.32836382457987e-06,0.38,0,0.444646579141881,0.928119972776729,0.082597514371056,0.676126781711775
"296","mycale loveni_Pac",1299,1005,294,31363,0.922034942341606,0.918289978644071,0.721396682800054,0.746035226043604,0.0399975156475335,NA,0.00964134958898735,0.017767335261073,0.41,0.04,0.345987793000001,0.943127478806239,0.29217115120192,0.913883083116542
"297","myliobatis freminvillei_Atl",697,513,184,69804,0.984541168241125,0.983593086776619,0.916166510958495,0.905722992096157,0.0153821720320181,NA,0.0207014629371182,0.0771926034149394,0.33,0.01,0.544280255785187,0.891332362076036,0.14163935581421,0.717189013378685
"298","myoxocephalus octodecemspinosus_Atl",14473,11461,3012,69804,0.785485128429339,0.811213070019273,0.556033170288594,0.58073433059487,0.53613977656028,NA,0.00609683264983035,0.0028655088374174,0.3,0.01,0.189489610263385,0.918401501081928,0.0635711050354586,0.181530536598742
