"","period","model","rcp","nmet","mid","pmet","region"
"1030","2081-2100",8,85,34,2090.5,0.641509433962264,"AFSC_Aleutians"
"1031","2081-2100",9,45,43,2090.5,0.811320754716981,"AFSC_Aleutians"
"1032","2081-2100",9,85,43,2090.5,0.811320754716981,"AFSC_Aleutians"
"1033","2081-2100",10,45,40,2090.5,0.754716981132076,"AFSC_Aleutians"
"1034","2081-2100",10,85,42,2090.5,0.792452830188679,"AFSC_Aleutians"
"1035","2081-2100",11,45,42,2090.5,0.792452830188679,"AFSC_Aleutians"
"1036","2081-2100",11,85,38,2090.5,0.716981132075472,"AFSC_Aleutians"
"1037","2081-2100",12,45,37,2090.5,0.69811320754717,"AFSC_Aleutians"
"1038","2081-2100",12,85,39,2090.5,0.735849056603774,"AFSC_Aleutians"
"1039","2081-2100",13,45,45,2090.5,0.849056603773585,"AFSC_Aleutians"
"1040","2081-2100",13,85,40,2090.5,0.754716981132076,"AFSC_Aleutians"
"1041","2006-2020",1,45,107,2013,0.862903225806452,"NWFSC_WCAnn"
"1042","2006-2020",1,85,108,2013,0.870967741935484,"NWFSC_WCAnn"
"1043","2006-2020",2,45,108,2013,0.870967741935484,"NWFSC_WCAnn"
"1044","2006-2020",2,85,103,2013,0.830645161290323,"NWFSC_WCAnn"
"1045","2006-2020",3,45,111,2013,0.895161290322581,"NWFSC_WCAnn"
"1046","2006-2020",3,85,115,2013,0.92741935483871,"NWFSC_WCAnn"
"1047","2006-2020",4,45,106,2013,0.854838709677419,"NWFSC_WCAnn"
"1048","2006-2020",4,85,110,2013,0.887096774193548,"NWFSC_WCAnn"
"1049","2006-2020",5,45,104,2013,0.838709677419355,"NWFSC_WCAnn"
"1050","2006-2020",5,85,106,2013,0.854838709677419,"NWFSC_WCAnn"
"1051","2006-2020",6,45,111,2013,0.895161290322581,"NWFSC_WCAnn"
"1052","2006-2020",6,85,108,2013,0.870967741935484,"NWFSC_WCAnn"
"1053","2006-2020",7,45,105,2013,0.846774193548387,"NWFSC_WCAnn"
"1054","2006-2020",7,85,102,2013,0.82258064516129,"NWFSC_WCAnn"
"1055","2006-2020",8,45,110,2013,0.887096774193548,"NWFSC_WCAnn"
"1056","2006-2020",8,85,107,2013,0.862903225806452,"NWFSC_WCAnn"
"1057","2006-2020",9,45,111,2013,0.895161290322581,"NWFSC_WCAnn"
"1058","2006-2020",9,85,116,2013,0.935483870967742,"NWFSC_WCAnn"
"1059","2006-2020",10,45,104,2013,0.838709677419355,"NWFSC_WCAnn"
"1060","2006-2020",10,85,114,2013,0.919354838709677,"NWFSC_WCAnn"
"1061","2006-2020",11,45,112,2013,0.903225806451613,"NWFSC_WCAnn"
"1062","2006-2020",11,85,109,2013,0.879032258064516,"NWFSC_WCAnn"
"1063","2006-2020",12,45,107,2013,0.862903225806452,"NWFSC_WCAnn"
"1064","2006-2020",12,85,108,2013,0.870967741935484,"NWFSC_WCAnn"
"1065","2006-2020",13,45,115,2013,0.92741935483871,"NWFSC_WCAnn"
"1066","2006-2020",13,85,113,2013,0.911290322580645,"NWFSC_WCAnn"
"1067","2021-2040",1,45,113,2030.5,0.911290322580645,"NWFSC_WCAnn"
"1068","2021-2040",1,85,106,2030.5,0.854838709677419,"NWFSC_WCAnn"
"1069","2021-2040",2,45,110,2030.5,0.887096774193548,"NWFSC_WCAnn"
"1070","2021-2040",2,85,110,2030.5,0.887096774193548,"NWFSC_WCAnn"
"1071","2021-2040",3,45,111,2030.5,0.895161290322581,"NWFSC_WCAnn"
"1072","2021-2040",3,85,115,2030.5,0.92741935483871,"NWFSC_WCAnn"
"1073","2021-2040",4,45,113,2030.5,0.911290322580645,"NWFSC_WCAnn"
"1074","2021-2040",4,85,112,2030.5,0.903225806451613,"NWFSC_WCAnn"
"1075","2021-2040",5,45,112,2030.5,0.903225806451613,"NWFSC_WCAnn"
"1076","2021-2040",5,85,107,2030.5,0.862903225806452,"NWFSC_WCAnn"
"1077","2021-2040",6,45,108,2030.5,0.870967741935484,"NWFSC_WCAnn"
"1078","2021-2040",6,85,108,2030.5,0.870967741935484,"NWFSC_WCAnn"
"1079","2021-2040",7,45,115,2030.5,0.92741935483871,"NWFSC_WCAnn"
"1080","2021-2040",7,85,112,2030.5,0.903225806451613,"NWFSC_WCAnn"
"1081","2021-2040",8,45,109,2030.5,0.879032258064516,"NWFSC_WCAnn"
"1082","2021-2040",8,85,109,2030.5,0.879032258064516,"NWFSC_WCAnn"
"1083","2021-2040",9,45,116,2030.5,0.935483870967742,"NWFSC_WCAnn"
"1084","2021-2040",9,85,112,2030.5,0.903225806451613,"NWFSC_WCAnn"
"1085","2021-2040",10,45,114,2030.5,0.919354838709677,"NWFSC_WCAnn"
"1086","2021-2040",10,85,116,2030.5,0.935483870967742,"NWFSC_WCAnn"
"1087","2021-2040",11,45,111,2030.5,0.895161290322581,"NWFSC_WCAnn"
"1088","2021-2040",11,85,109,2030.5,0.879032258064516,"NWFSC_WCAnn"
"1089","2021-2040",12,45,113,2030.5,0.911290322580645,"NWFSC_WCAnn"
"1090","2021-2040",12,85,101,2030.5,0.814516129032258,"NWFSC_WCAnn"
"1091","2021-2040",13,45,113,2030.5,0.911290322580645,"NWFSC_WCAnn"
"1092","2021-2040",13,85,112,2030.5,0.903225806451613,"NWFSC_WCAnn"
"1093","2041-2060",1,45,113,2050.5,0.911290322580645,"NWFSC_WCAnn"
"1094","2041-2060",1,85,116,2050.5,0.935483870967742,"NWFSC_WCAnn"
"1095","2041-2060",2,45,115,2050.5,0.92741935483871,"NWFSC_WCAnn"
"1096","2041-2060",2,85,112,2050.5,0.903225806451613,"NWFSC_WCAnn"
"1097","2041-2060",3,45,108,2050.5,0.870967741935484,"NWFSC_WCAnn"
"1098","2041-2060",3,85,110,2050.5,0.887096774193548,"NWFSC_WCAnn"
"1099","2041-2060",4,45,109,2050.5,0.879032258064516,"NWFSC_WCAnn"
"1100","2041-2060",4,85,108,2050.5,0.870967741935484,"NWFSC_WCAnn"
"1101","2041-2060",5,45,106,2050.5,0.854838709677419,"NWFSC_WCAnn"
"1102","2041-2060",5,85,108,2050.5,0.870967741935484,"NWFSC_WCAnn"
"1103","2041-2060",6,45,106,2050.5,0.854838709677419,"NWFSC_WCAnn"
"1104","2041-2060",6,85,106,2050.5,0.854838709677419,"NWFSC_WCAnn"
"1105","2041-2060",7,45,109,2050.5,0.879032258064516,"NWFSC_WCAnn"
"1106","2041-2060",7,85,109,2050.5,0.879032258064516,"NWFSC_WCAnn"
"1107","2041-2060",8,45,109,2050.5,0.879032258064516,"NWFSC_WCAnn"
"1108","2041-2060",8,85,103,2050.5,0.830645161290323,"NWFSC_WCAnn"
"1109","2041-2060",9,45,106,2050.5,0.854838709677419,"NWFSC_WCAnn"
"1110","2041-2060",9,85,110,2050.5,0.887096774193548,"NWFSC_WCAnn"
"1111","2041-2060",10,45,108,2050.5,0.870967741935484,"NWFSC_WCAnn"
"1112","2041-2060",10,85,109,2050.5,0.879032258064516,"NWFSC_WCAnn"
"1113","2041-2060",11,45,111,2050.5,0.895161290322581,"NWFSC_WCAnn"
"1114","2041-2060",11,85,113,2050.5,0.911290322580645,"NWFSC_WCAnn"
"1115","2041-2060",12,45,107,2050.5,0.862903225806452,"NWFSC_WCAnn"
"1116","2041-2060",12,85,98,2050.5,0.790322580645161,"NWFSC_WCAnn"
"1117","2041-2060",13,45,106,2050.5,0.854838709677419,"NWFSC_WCAnn"
"1118","2041-2060",13,85,113,2050.5,0.911290322580645,"NWFSC_WCAnn"
"1119","2061-2080",1,45,105,2070.5,0.846774193548387,"NWFSC_WCAnn"
"1120","2061-2080",1,85,107,2070.5,0.862903225806452,"NWFSC_WCAnn"
"1121","2061-2080",2,45,110,2070.5,0.887096774193548,"NWFSC_WCAnn"
"1122","2061-2080",2,85,104,2070.5,0.838709677419355,"NWFSC_WCAnn"
"1123","2061-2080",3,45,109,2070.5,0.879032258064516,"NWFSC_WCAnn"
"1124","2061-2080",3,85,100,2070.5,0.806451612903226,"NWFSC_WCAnn"
"1125","2061-2080",4,45,105,2070.5,0.846774193548387,"NWFSC_WCAnn"
"1126","2061-2080",4,85,109,2070.5,0.879032258064516,"NWFSC_WCAnn"
"1127","2061-2080",5,45,105,2070.5,0.846774193548387,"NWFSC_WCAnn"
"1128","2061-2080",5,85,103,2070.5,0.830645161290323,"NWFSC_WCAnn"
"1129","2061-2080",6,45,103,2070.5,0.830645161290323,"NWFSC_WCAnn"
"1130","2061-2080",6,85,107,2070.5,0.862903225806452,"NWFSC_WCAnn"
"1131","2061-2080",7,45,115,2070.5,0.92741935483871,"NWFSC_WCAnn"
"1132","2061-2080",7,85,106,2070.5,0.854838709677419,"NWFSC_WCAnn"
"1133","2061-2080",8,45,110,2070.5,0.887096774193548,"NWFSC_WCAnn"
"1134","2061-2080",8,85,108,2070.5,0.870967741935484,"NWFSC_WCAnn"
"1135","2061-2080",9,45,106,2070.5,0.854838709677419,"NWFSC_WCAnn"
"1136","2061-2080",9,85,98,2070.5,0.790322580645161,"NWFSC_WCAnn"
"1137","2061-2080",10,45,102,2070.5,0.82258064516129,"NWFSC_WCAnn"
"1138","2061-2080",10,85,104,2070.5,0.838709677419355,"NWFSC_WCAnn"
"1139","2061-2080",11,45,105,2070.5,0.846774193548387,"NWFSC_WCAnn"
"1140","2061-2080",11,85,102,2070.5,0.82258064516129,"NWFSC_WCAnn"
"1141","2061-2080",12,45,104,2070.5,0.838709677419355,"NWFSC_WCAnn"
"1142","2061-2080",12,85,105,2070.5,0.846774193548387,"NWFSC_WCAnn"
"1143","2061-2080",13,45,114,2070.5,0.919354838709677,"NWFSC_WCAnn"
"1144","2061-2080",13,85,108,2070.5,0.870967741935484,"NWFSC_WCAnn"
"1145","2081-2100",1,45,101,2090.5,0.814516129032258,"NWFSC_WCAnn"
"1146","2081-2100",1,85,100,2090.5,0.806451612903226,"NWFSC_WCAnn"
"1147","2081-2100",2,45,101,2090.5,0.814516129032258,"NWFSC_WCAnn"
"1148","2081-2100",2,85,102,2090.5,0.82258064516129,"NWFSC_WCAnn"
"1149","2081-2100",3,45,106,2090.5,0.854838709677419,"NWFSC_WCAnn"
"1150","2081-2100",3,85,103,2090.5,0.830645161290323,"NWFSC_WCAnn"
"1151","2081-2100",4,45,104,2090.5,0.838709677419355,"NWFSC_WCAnn"
"1152","2081-2100",4,85,104,2090.5,0.838709677419355,"NWFSC_WCAnn"
"1153","2081-2100",5,45,108,2090.5,0.870967741935484,"NWFSC_WCAnn"
"1154","2081-2100",5,85,103,2090.5,0.830645161290323,"NWFSC_WCAnn"
"1155","2081-2100",6,45,101,2090.5,0.814516129032258,"NWFSC_WCAnn"
"1156","2081-2100",6,85,100,2090.5,0.806451612903226,"NWFSC_WCAnn"
"1157","2081-2100",7,45,111,2090.5,0.895161290322581,"NWFSC_WCAnn"
"1158","2081-2100",7,85,98,2090.5,0.790322580645161,"NWFSC_WCAnn"
"1159","2081-2100",8,45,116,2090.5,0.935483870967742,"NWFSC_WCAnn"
"1160","2081-2100",8,85,100,2090.5,0.806451612903226,"NWFSC_WCAnn"
"1161","2081-2100",9,45,100,2090.5,0.806451612903226,"NWFSC_WCAnn"
"1162","2081-2100",9,85,106,2090.5,0.854838709677419,"NWFSC_WCAnn"
"1163","2081-2100",10,45,95,2090.5,0.766129032258065,"NWFSC_WCAnn"
"1164","2081-2100",10,85,98,2090.5,0.790322580645161,"NWFSC_WCAnn"
"1165","2081-2100",11,45,105,2090.5,0.846774193548387,"NWFSC_WCAnn"
"1166","2081-2100",11,85,102,2090.5,0.82258064516129,"NWFSC_WCAnn"
"1167","2081-2100",12,45,106,2090.5,0.854838709677419,"NWFSC_WCAnn"
"1168","2081-2100",12,85,102,2090.5,0.82258064516129,"NWFSC_WCAnn"
"1169","2081-2100",13,45,103,2090.5,0.830645161290323,"NWFSC_WCAnn"
"1170","2081-2100",13,85,102,2090.5,0.82258064516129,"NWFSC_WCAnn"
