,sppocean,npres,npres.tr,npres.te,ntot,auc,auc.tt,tss,tss.tt,r2.biomass,r2.biomass.tt,r2.all,r2.all.tt,r2.pres.1deg,r2.abun.1deg,dev.pres,dev.biomass,dev.pres.null,dev.biomass.null
389,porichthys plectrodon_Atl,2111,1822,289,37904,0.931496997,0.915976555,0.82105949,0.799368648,0.7908123,0.803791658,0.023074622,0.077190058,0.41,0.31,0.412652806,0.987407508,0.364474901,0.987226585
390,portunus gibbesii_Atl,2655,2325,330,7798,0.698291646,0.695910323,0.500827734,0.511860175,0.133815123,0.032856158,0.025711504,0.001867758,0.23,0.17,0.09102484,0.133805063,0.027746704,0.129783717
391,portunus spinimanus_Atl,1257,1006,251,7798,0.619065263,0.54663546,0.504123314,0.503267974,0.142843798,0.025775918,0.020599486,0.020145964,0.09,0.09,0.027982368,0.142774733,0.01025701,0.128376203
392,priacanthus arenatus_Atl,514,449,65,37904,0.915567454,0.877400008,0.738172521,0.688505877,0.920696729,0.30859466,0.007563431,0.003634626,0.2,0.09,0.273922155,0.982601388,0.151623336,0.980669733
393,prionotus carolinus_Atl,4323,2891,1432,41642,0.867985154,0.850374255,0.631742896,0.60998068,0.193085505,0.159624905,0.004331047,0.045688283,0.35,0.02,0.278268511,0.299356242,0.134555556,0.170469475
394,prionotus evolans_Atl,1878,1384,494,30103,0.899638035,0.883385134,0.681740716,0.646043472,0.150160194,0.095512511,0.016117591,0.007728918,0.28,0.02,0.314381187,0.15006801,0.047816011,0.051218859
395,prionotus longispinosus_Atl,3270,2750,520,7798,0.620545555,0.552039571,0.501884283,0.502901354,0.121814403,0.018531353,0.03789169,0.001979929,0.08,0.13,0.035440656,0.121782829,0.026997468,0.090554198
396,prionotus ophryas_Atl,402,211,191,37904,0.920591432,0.912686948,0.820287157,0.812260245,0.63197402,0.479827911,0.005282688,0.000406971,0.15,0.03,0.290882847,0.988208314,0.270657722,0.987361713
397,prionotus paralatus_Atl,1596,1415,181,7798,0.812928302,0.776104872,0.51381436,0.568126739,0.346857838,0.23741908,0.125684024,0.137249691,0.43,0.15,0.212896105,0.346822734,0.042962176,0.259803654
398,prionotus roseus_Atl,646,372,274,37904,0.940368449,0.910783231,0.825043829,0.836509789,0.404864141,0.203680655,0.003808483,0.002672481,0.21,0.11,0.34567516,0.980095152,0.330341277,0.97846945
399,prionotus rubio_Atl,1170,1020,150,37904,0.930785029,0.908949895,0.808761028,0.748703295,0.564773593,0.155513765,0.001080769,0.002081061,0.29,0,0.358177263,0.979096827,0.334691718,0.978529119
400,prionotus scitulus_Atl,367,274,93,37904,0.91849172,0.927993751,0.770632692,0.759467604,0.900176259,0.611624436,0.018543207,0.00023278,0.08,0.03,0.267684511,0.982844067,0.186683414,0.981373639
401,prionotus stearnsi_Atl,2019,1708,311,37904,0.973587266,0.960333618,0.884527254,0.870858158,0.326857596,0.079801824,0.012866694,0.087399831,0.6,0,0.582276701,0.983907319,0.436099369,0.982797983
402,prionotus tribulus_Atl,887,782,105,37904,0.92163514,0.834893883,0.781711494,0.613903393,0.767691109,0.441040649,0.017800535,0.001461504,0.27,0.14,0.321096953,0.984813951,0.279690161,0.984227581
403,pristipomoides aquilonaris_Atl,2141,1788,353,37904,0.975290211,0.961787336,0.885711867,0.87344029,0.336308293,0.204572664,0.003471044,3.52E-05,0.62,0.13,0.596385021,0.983086265,0.459430607,0.981352743
404,pseudarchaster parelii_Pac,955,717,238,31363,0.811593911,0.773659605,0.589489412,0.59675665,0.304040881,0.172048781,0.009132488,0.01358491,0.12,0.07,0.14955783,0.96125289,0.100906147,0.960879218
405,pseudopleuronectes americanus_Atl,10604,8201,2403,46724,0.735448637,0.735112451,0.519718571,0.532435108,0.210947992,0.127120278,0.16509837,0.057095955,0.31,0.33,0.13213218,0.443459209,0.045572022,0.381343856
406,pseudostichopus mollis_Pac,635,421,214,16418,0.868309419,0.785591647,0.611177559,0.516400336,0.424178608,0.35377604,0.045051283,0.046677131,0.2,0.11,0.227751538,0.496906156,0.118604934,0.456707389
407,pteraster jordani_Pac,353,257,96,17400,0.904947511,0.831781915,0.724823981,0.623603517,0.290631937,0.264196386,0.020180277,0.016278941,0.28,0.17,0.288999278,0.836531927,0.198897491,0.831215307
408,pteraster obscurus_Pac,1273,919,354,11284,0.77728042,0.730626783,0.521260574,0.503172924,0.07498218,0.022591769,0.006102484,0.040071093,0.23,0.01,0.148596426,0.074779275,0.043573825,0.013794173
409,pteraster tesselatus_Pac,1004,846,158,31363,0.80443139,0.723908836,0.502274871,0.516033755,0.158048682,0.127994787,0.003892255,0.003437378,0.16,0.01,0.144974769,0.84131366,0.130245515,0.838363664
410,pycnopodia helianthoides_Pac,1831,1383,448,31363,0.881154614,0.853732373,0.656687972,0.671950422,0.179019147,0.156542505,0.014800472,0.046600016,0.3,0.07,0.272923835,0.382691124,0.203993051,0.332188761
411,pyrulofusus deformis_Pac,689,466,223,11284,0.672470447,0.560791654,0.506574229,0.504464286,0.199047429,0.072829777,0.019278949,0.011470077,0.06,0.06,0.054138268,0.198791546,0.030493912,0.109617044
412,pyrulofusus melonis_Pac,372,195,177,14945,0.842158481,0.790511408,0.585124205,0.501873996,0.339320217,0.249496476,0.01182602,0.004931563,0.13,0.03,0.183603701,0.698041234,0.089318504,0.609945163
413,raja binoculata_Pac,1953,1512,441,31393,0.882723929,0.884210416,0.610170276,0.62612158,0.184918314,0.136116711,0.081906641,0.067643909,0.29,0.17,0.287360738,0.570419659,0.190356027,0.554612047
414,raja eglanteria_Atl,2306,1566,740,30106,0.877929986,0.867263571,0.613145405,0.590651405,0.159102533,0.027238,0.036508756,0.074216916,0.36,0.15,0.29057874,0.159070752,0.067921537,0.073985089
415,raja inornata_Pac,645,468,177,8153,0.960710849,0.972905447,0.820400218,0.85503,0.263270555,0.066390493,0.295608448,0.343085129,0.65,0.52,0.558041321,0.264765775,0.114916755,0.220256486
416,raja rhina_Pac,5800,4395,1405,16418,0.822695277,0.793285972,0.535338123,0.502675227,0.242757176,0.155235735,0.216817945,0.158032904,0.44,0.49,0.246512118,0.513224957,0.138531915,0.465201627
417,raja texana_Atl,590,419,171,7798,0.765153126,0.704126828,0.505434402,0.54385278,0.218045169,0.195176804,0.049952344,0.039757141,0.22,0.17,0.121844894,0.21797113,0.025828245,0.117620394
418,raninoides louisianensis_Atl,367,268,99,7798,0.844138829,0.8277159,0.56457607,0.600674002,0.211860568,0.000561646,0.184041851,0.017281044,0.17,0.51,0.203582535,0.21171402,0.100911211,0.15658807
419,rathbunaster californicus_Pac,995,770,225,8153,0.820497851,0.791566303,0.531344536,0.530966767,0.241163707,0.207593661,0.014614316,0.067916296,0.48,0.21,0.200798729,0.391490234,0.068691314,0.327915965
420,reinhardtius hippoglossoides_Atl,9850,7720,2130,56924,0.974979494,0.956185195,0.830933026,0.768639204,0.586486543,0.143632743,0.077229093,0.074772982,0.85,0.15,0.677715702,0.866667793,0.594379206,0.795791345
421,reinhardtius hippoglossoides_Pac,2829,2102,727,23210,0.904674175,0.894010973,0.688890608,0.687367219,0.480197132,0.233905171,0.022178982,0.126806173,0.41,0.06,0.370907273,0.49725661,0.183958134,0.220030047
422,renilla muelleri_Atl,767,629,138,7798,0.804217289,0.699168348,0.525734815,0.508583691,0.13341891,0.030320673,0.046091158,0.021118024,0.24,0.22,0.171199533,0.133292761,0.057020088,0.081558921
423,rhizoprionodon terraenovae_Atl,817,630,187,37904,0.929701206,0.92233405,0.759014522,0.758105821,0.965231379,0.680205912,0.082036505,0.106373602,0.26,0.16,0.344488244,0.978059666,0.104343283,0.97730241
424,rhomboplites aurorubens_Atl,565,275,290,37904,0.921292786,0.907805324,0.761889452,0.795174419,0.883659772,0.457424886,0.027973292,0.001639549,0.17,0.19,0.291212934,0.97174215,0.188578753,0.971143746
425,rhynchoconger flavus_Atl,592,524,68,7798,0.814363007,0.803786863,0.521540716,0.576691137,0.326520799,0.085746748,0.065473752,0.03002543,0.21,0.02,0.176182005,0.326413772,0.098341317,0.261513461
426,rimapenaeus similis_Atl,1987,1709,278,7798,0.715666546,0.628120125,0.50263818,0.503732809,0.058143437,0.010476519,0.049314003,0.018231175,0.19,0.18,0.098985177,0.057881515,0.061243247,0.020888864
427,rossia pacifica_Pac,1387,1027,360,31363,0.785648755,0.731072777,0.52519536,0.560314602,0.207068312,0.177344968,0.004653773,0.014003327,0.1,0.01,0.134167814,0.960914186,0.103859652,0.960512142
428,sabinea hystrix_Atl,504,445,59,10775,0.898858881,0.886531246,0.688864522,0.742998937,0.099434907,0.03623107,0.076816993,0.04925474,0.37,0.29,0.298748277,0.098737795,0.171306543,0.015275136
429,sabinea sarsi_Atl,518,342,176,15282,0.729969081,0.688388771,0.520005635,0.501567398,0.280586148,0.148750948,0.012671775,0.016362721,0.09,0.03,0.084296613,0.96786911,0.061708502,0.963489335
430,sabinea septemcarinata_Atl,2785,2420,365,15282,0.7939776,0.711175252,0.502048851,0.503649635,0.336141366,0.308629666,0.121003882,0.106734215,0.39,0.23,0.179814198,0.970637665,0.076538242,0.960779622
431,sagenaster evermanni_Pac,661,537,124,5475,0.925389387,0.903956679,0.738139516,0.703090609,0.11103817,0.033855232,0.076370735,0.039717484,0.36,0.09,0.42760589,0.110763574,0.095298681,0.021662
432,sardinella aurita_Atl,943,689,254,37903,0.925907045,0.909875458,0.768780844,0.778747369,0.908658409,0.770340617,0.054040585,0.056019413,0.27,0.29,0.336459988,0.967645601,0.134733407,0.965143414
433,sarritor frenatus_Pac,2533,2079,454,23210,0.790046694,0.792395622,0.539773594,0.537046138,0.152655854,0.138267901,0.033658315,0.034647906,0.18,0.08,0.163827743,0.901566047,0.114467021,0.892303481
434,saurida brasiliensis_Atl,2970,2530,440,7798,0.759417358,0.74944095,0.512776761,0.549537748,0.10126864,0.036890114,0.058016742,0.070144581,0.33,0.14,0.161878606,0.101229626,0.020387224,0.064857011
435,sclerocrangon boreas_Atl,1420,NA,NA,26818,0.903147858,NA,0.693841277,NA,0.199902431,NA,0.023047121,NA,0.37,0.06,0.315143551,0.951015102,0.256030761,0.94318113
436,scomber scombrus_Atl,4364,3068,1296,41642,0.800032867,0.812123854,0.507578536,0.546893804,0.04915616,0.009247357,0.005732146,0.007462501,0.17,0.01,0.170587556,0.069486842,0.04379334,0.036423852
437,scomberomorus maculatus_Atl,635,565,70,37904,0.948912028,0.947648211,0.790888608,0.830219962,0.953195131,0.88483549,0.112580808,0.123436457,0.27,0.39,0.379026513,0.976062826,0.103810932,0.975444305
438,scophthalmus aquosus_Atl,9019,6864,2155,46723,0.828855622,0.831744232,0.572698893,0.564665498,0.256688155,0.045351876,0.040093482,0.080378754,0.42,0.15,0.232734005,0.258212848,0.140735453,0.203787797
439,scorpaea brasiliesis_Atl,330,37,293,7798,0.888486837,0.566633713,0.691617055,0.500197394,0.071965345,0.003412311,0.040964799,0.002090525,0.24,0.02,0.287659119,0.071645751,0.265850659,0.031166109
440,scorpaena calcarata_Atl,814,543,271,37904,0.930996437,0.926573314,0.826122444,0.850692424,0.577236342,0.025188731,0.011596463,0.000627907,0.25,0.09,0.349277346,0.98369493,0.314053639,0.983242851
441,scyliorhinus retifer_Atl,837,269,568,30106,0.956380018,0.602874629,0.779717777,0.524629594,0.147656304,0.012510826,0.210891865,0.009267325,0.51,0.45,0.474332429,0.147570382,0.294529027,0.100779713
442,sebastes alutus_Pac,6582,5094,1488,31363,0.88649775,0.888760239,0.654679797,0.675542755,0.194912537,0.151883389,0.082733472,0.083411876,0.6,0.21,0.357973244,0.340440929,0.30810583,0.318283204
443,sebastes aurora_Pac,1071,836,235,8153,0.904431772,0.904608913,0.697702911,0.71913633,0.173608123,0.124141462,0.154431606,0.158368381,0.38,0.24,0.364880555,0.178158528,0.120602432,0.048964581
444,sebastes babcocki_Pac,1790,1416,374,20079,0.833978525,0.834434568,0.581344483,0.609552337,0.185595034,0.209459475,0.026392158,0.044408546,0.25,0.05,0.213685105,0.395844671,0.103007485,0.374278834
445,sebastes borealis_Pac,1256,1027,229,14604,0.892177631,0.861906863,0.648758151,0.583315062,0.121309991,0.129265726,0.065034587,0.081706101,0.28,0.12,0.313402652,0.644809417,0.224234638,0.627840087
446,sebastes brevispinis_Pac,729,568,161,16418,0.850604178,0.823680447,0.579626029,0.554940205,0.148869372,0.157313627,0.007591714,0.015870623,0.17,0.05,0.216732071,0.293603252,0.063970781,0.24669565
447,sebastes chlorostictus_Pac,422,355,67,8153,0.838883402,0.823949307,0.586139128,0.620142744,0.099959479,0.053449835,0.021064715,0.015043279,0.18,0.11,0.204150802,0.174524492,0.011311924,0.165978438
448,sebastes crameri_Pac,2004,1598,406,16418,0.890076618,0.896018547,0.701754316,0.710017008,0.209924837,0.137782087,0.020879856,0.025586696,0.52,0.04,0.336432497,0.252760372,0.228089651,0.202510702
449,sebastes diploproa_Pac,2037,1641,396,16418,0.935074257,0.916577478,0.739294419,0.703244811,0.21214189,0.162848584,0.084020357,0.075238103,0.63,0.23,0.46297832,0.240732306,0.314886524,0.186174829
450,sebastes elongatus_Pac,2512,2005,507,16418,0.877929445,0.878460999,0.705118753,0.718970735,0.126197397,0.181411496,0.041258734,0.053803476,0.44,0.25,0.331540317,0.149727054,0.234868442,0.049993842
451,sebastes entomelas_Pac,494,415,79,16418,0.86571634,0.862596023,0.637023508,0.662965277,0.151761655,0.203488256,0.011547946,0.010331262,0.17,0.05,0.212201955,0.153211214,0.157365704,0.136054787
452,sebastes fasciatus_Atl,5250,4000,1250,30106,0.885772265,0.894248753,0.646615198,0.66587196,0.071367405,0.076136461,0.028536549,0.046926896,0.57,0.14,0.340509019,0.071328386,0.112766377,0.018090024
453,sebastes flavidus_Pac,831,685,146,16418,0.88529076,0.870098745,0.633641938,0.6664552,0.137495095,0.083407207,0.026035909,0.024137088,0.31,0.2,0.276199279,0.356852609,0.187162847,0.325636554
454,sebastes goodei_Pac,1197,985,212,8153,0.891742606,0.906900289,0.69308377,0.719678587,0.156758869,0.119798158,0.045606857,0.100944625,0.53,0.11,0.34989803,0.175966564,0.027591624,0.093343353
455,sebastes helvomaculatus_Pac,997,827,170,16418,0.777806541,0.793286486,0.573009415,0.622675465,0.179470278,0.257334125,0.015053773,0.01831384,0.11,0.05,0.140410875,0.245591837,0.040144593,0.184143851
456,sebastes jordani_Pac,797,652,145,8153,0.896598378,0.904330069,0.679742182,0.693249916,0.069536219,0.070859795,0.023957377,0.037162751,0.48,0.09,0.335345823,0.122101364,0.039439394,0.089904718
457,sebastes melanostictus or sebastes aleutianus_Pac,275,229,46,5475,0.86533986,0.881149749,0.651571716,0.707936119,0.392865972,0.037159565,0.021996054,0.03918719,0.41,0.07,0.234962765,0.392493584,0.001272524,0.160791985
458,sebastes melanostomus_Pac,465,365,100,8153,0.88889066,0.845832789,0.680009866,0.63871506,0.154727291,0.193297178,0.027147951,0.022844169,0.24,0.18,0.285655977,0.154425416,0.152227584,0.039440688
459,sebastes mentella_Atl,6430,4978,1452,15282,0.847085475,0.799409878,0.589474097,0.512522184,0.521629278,0.13581124,0.062296489,0.042210667,0.46,0.23,0.302456131,0.836942007,0.105606752,0.78459199
460,sebastes paucispinis_Pac,627,548,79,16418,0.917245272,0.941543079,0.718886847,0.792358777,0.205835338,0.141441762,0.028311576,0.027411407,0.44,0.14,0.337716494,0.215077669,0.2124185,0.111733823
461,sebastes pinniger_Pac,884,710,174,16418,0.871538683,0.863733969,0.647850594,0.640381927,0.134414385,0.19521252,0.009523237,0.004144484,0.27,0.08,0.249627701,0.189243484,0.185741152,0.154605619
462,sebastes polyspinis_Pac,2913,2330,583,23210,0.858417637,0.873194988,0.64972494,0.658360665,0.0782939,0.045091865,0.01276368,0.013933208,0.47,0.06,0.276785184,0.155516318,0.251338919,0.13987555
463,sebastes proriger_Pac,548,458,90,16418,0.766300898,0.733159396,0.513825034,0.515660316,0.07289297,0.058059379,0.001174853,0.000809021,0.08,0.05,0.105052018,0.082862123,0.023852371,0.064557404
464,sebastes saxicola_Pac,1910,1529,381,8153,0.85194576,0.859941207,0.574788393,0.60480997,0.2059584,0.213943908,0.107490285,0.105512268,0.56,0.13,0.288999217,0.238254027,0.024992551,0.180602135
465,sebastes semicinctus_Pac,536,431,105,8153,0.953521091,0.968407914,0.781955112,0.863375731,0.142681546,0.054760459,0.064225365,0.071135476,0.68,0.17,0.508488041,0.261459106,0.01869135,0.230624651
466,sebastes variabilis_Pac,1128,837,291,23210,0.860990122,0.833190774,0.683089741,0.627410595,0.085774693,0.08180311,0.008919995,0.015087939,0.28,0.07,0.233565182,0.196570089,0.213970417,0.164604076
467,sebastes variegatus_Pac,743,628,115,11926,0.767531387,0.737760965,0.501749821,0.504668742,0.066050947,0.027935451,0.003500046,0.00046726,0.13,0.01,0.121946609,0.258319281,0.046412801,0.229557582
468,sebastes zacentrus_Pac,1391,1133,258,16418,0.795582019,0.788028303,0.527783825,0.544274875,0.080620647,0.040347009,0.010123433,0.007515673,0.16,0.08,0.159696474,0.103119913,0.030363413,0.080629054
469,sebastolobus alascanus_Pac,6549,5206,1343,20079,0.90483996,0.900818672,0.657479316,0.647418889,0.23201994,0.141059739,0.209007813,0.1810065,0.51,0.3,0.427169735,0.465472218,0.218974466,0.404584651
470,sebastolobus altivelis_Pac,2185,1731,454,16418,0.989381817,0.957847792,0.907442311,0.839268291,0.451662866,0.340229155,0.630548309,0.563269454,0.9,0.75,0.778988331,0.782506616,0.41459726,0.662910229
471,selar crumenophthalmus_Atl,489,400,89,37904,0.896949268,0.873674991,0.741788955,0.733538127,0.91236864,0.586890169,0.015923177,0.012347501,0.15,0.09,0.247865915,0.980630749,0.129562701,0.980100368
472,selene setapinnis_Atl,2007,1397,610,37904,0.897879603,0.849778591,0.748188399,0.675180568,0.736609744,0.15513199,0.019669999,0.013836953,0.3,0.03,0.322045029,0.967727272,0.235656808,0.964644439
473,sergestes arcticus_Atl,1161,865,296,15282,0.896412427,0.802635992,0.689849843,0.58247947,0.321635786,0.07075664,0.023245652,3.74E-06,0.35,0.09,0.323052562,0.974954815,0.224928728,0.972531905
474,sergia robusta_Atl,536,454,82,15282,0.928619335,0.858919579,0.770606148,0.676836174,0.443290264,0.008056912,0.072080994,0.022922224,0.35,0.26,0.356303319,0.990239164,0.244881573,0.989768557
475,serranus atrobranchus_Atl,2350,2024,326,7798,0.827926469,0.817914707,0.533453235,0.590544085,0.186084108,0.086098686,0.130441635,0.097475888,0.43,0.26,0.251601509,0.186052056,0.071961247,0.153449575
476,serripes groenlandicus_Pac,798,636,162,23210,0.770992463,0.806582755,0.514544161,0.59326005,0.224801715,0.036371693,0.004316838,0.006916238,0.08,0.02,0.110240781,0.826652843,0.100613623,0.818869402
477,serrivomer beanii_Atl,1067,872,195,15282,0.935231999,0.927158336,0.748022716,0.743610759,0.265366419,0.168284775,0.03767202,0.131468416,0.57,0.04,0.422589912,0.976210253,0.265613699,0.971378463
478,sicyonia brevirostris_Atl,2596,2033,563,37903,0.942995308,0.910513665,0.812898707,0.729631492,0.582641942,0.042958307,0.052458105,0.012359673,0.48,0.56,0.458497875,0.973584022,0.392751103,0.973322952
479,sicyonia dorsalis_Atl,1990,1823,167,7798,0.717581451,0.684371386,0.502900684,0.523487411,0.265761699,0.05871422,0.096500745,0.015617118,0.14,0.26,0.09961176,0.265735035,0.030579494,0.249995377
480,siliqua alta_Pac,297,215,82,11284,0.921923798,0.911996075,0.761157634,0.773465266,0.32878038,0.145696049,0.057342889,0.099372252,0.19,0.08,0.31186701,0.328531825,0.039395306,0.231644522
481,solenocera vioscai_Atl,712,544,168,7798,0.84133029,0.756414204,0.592139484,0.527073078,0.106793905,0.052192283,0.084585512,0.037790961,0.34,0.19,0.226263674,0.106233951,0.11990359,0.045054432
482,sphoeroides dorsalis_Atl,536,188,348,37904,0.937141449,0.943310593,0.801577804,0.829200895,0.836684974,0.488408113,0.020769648,0.024431208,0.18,0.11,0.333718992,0.985991754,0.239865611,0.984531043
483,sphoeroides maculatus_Atl,758,496,262,30106,0.939644901,0.951716464,0.786642192,0.799898343,0.150571552,0.074509648,0.04684161,0.144487781,0.23,0.13,0.371140144,0.150378697,0.059687264,0.100498755
484,sphoeroides parvus_Atl,1846,1708,138,7798,0.690831182,0.575047392,0.501221053,0.509677419,0.259274639,0.01464619,0.090689341,0.003646024,0.17,0.34,0.074535629,0.259240537,0.046093025,0.242611767
485,sphoeroides spegleri_Atl,309,71,238,7798,0.856923704,0.441662747,0.607325419,0.501137225,0.124732638,0.001321094,0.043332542,0.002291904,0.24,0.16,0.226230739,0.124640973,0.215021609,0.124681711
486,sphyraena guachancho_Atl,500,447,53,37904,0.926246872,0.937132817,0.826432216,0.845367771,0.601254312,0.020604818,0.013011156,2.16E-05,0.2,0.05,0.314084175,0.98655387,0.283374439,0.985580053
487,spirontocaris lilljeborgi_Atl,395,300,95,15282,0.711626574,0.576046499,0.514907305,0.504429302,0.335096427,0.162002592,0.00966998,0.005998022,0.06,0.07,0.063260819,0.98426454,0.057398702,0.980532029
488,spirontocaris spinus_Atl,3151,NA,NA,26818,0.908920271,NA,0.708508184,NA,0.218734099,NA,0.008034505,NA,0.59,0.12,0.379763897,0.977195121,0.27411456,0.975109443
489,squalus acanthias_Atl,16299,12904,3395,62005,0.881205356,0.894229699,0.647590662,0.689547798,0.171731743,0.073951256,0.049717942,0.042191068,0.55,0.09,0.359803008,0.685449031,0.201520847,0.646520236
490,squalus acanthias_Pac,5015,4143,872,31363,0.916907669,0.896483556,0.738203395,0.741406483,0.061599156,0.025297009,0.004621901,0.009296314,0.58,0.07,0.426676189,0.224847952,0.331538376,0.204188007
491,squatina dumeril_Atl,547,398,149,30105,0.91169696,0.906498592,0.695898165,0.712095112,0.234033362,0.198697303,0.052485855,0.066045537,0.16,0.15,0.282958561,0.233464073,0.042428542,0.021846669
492,squilla chydaea_Atl,1501,1245,256,7798,0.746787092,0.737804951,0.504122969,0.523484544,0.084219798,0.017902576,0.038066574,0.029463806,0.25,0.2,0.125872761,0.083980455,0.063927139,0.060936494
493,squilla empusa_Atl,2771,2383,388,7798,0.718527314,0.611134812,0.501796766,0.500854701,0.036489822,0.01092216,0.040960809,0.008867435,0.25,0.12,0.108592622,0.036224834,0.072991315,0.01356572
494,stegophiura ponderosa_Pac,1041,795,246,17401,0.852861117,0.807885978,0.586817119,0.547058448,0.181797544,0.128380368,0.024897255,0.010012788,0.3,0.08,0.25514778,0.858618927,0.154814038,0.854087753
495,stellifer lanceolatus_Atl,410,331,79,7798,0.859120261,0.852887632,0.593210445,0.594322374,0.226709179,0.120884947,0.05140406,0.074325156,0.25,0.18,0.241996109,0.226318209,0.033421995,0.128037962
496,stenorhynchus seticornis_Atl,419,158,261,7798,0.793169418,0.588703659,0.524672924,0.508215962,0.190789997,0.031455823,0.019227544,0.015894307,0.15,0.06,0.142130805,0.190222565,0.092314623,0.066824717
497,stenotomus caprinus_Atl,5139,4485,654,7798,0.755383161,0.641646583,0.50321726,0.505862647,0.130914703,0.074892891,0.039858369,0.027568617,0.27,0.29,0.151818747,0.130906184,0.040045732,0.061150287
498,stenotomus chrysops_Atl,3997,2973,1024,30106,0.899386799,0.90095014,0.649583656,0.644631305,0.099432336,0.093071168,0.041905992,0.018284519,0.34,0.07,0.366198157,0.099417416,0.050562649,0.016831509
499,stephanolepis hispidus_Atl,534,455,79,30106,0.961519552,0.906944344,0.78959409,0.689621226,0.414251668,0.114556738,0.06843807,0.090975088,0.49,0.33,0.488275738,0.414204079,0.181112839,0.388849459
500,stereomastis sculpta_Atl,1017,848,169,15282,0.918142472,0.90365298,0.757155581,0.714687685,0.134224177,0.168658989,0.042793487,0.022041708,0.47,0.19,0.369243437,0.985228785,0.256322535,0.983929981
501,stomias ferox_Atl,2088,1693,395,15282,0.921055181,0.892694761,0.748703996,0.699330194,0.118515362,0.042085235,0.164218794,0.108496341,0.63,0.33,0.426117112,0.983194441,0.306715305,0.981722953
502,stomphia coccinea_Pac,405,205,200,25888,0.898404213,0.843439634,0.684634626,0.594243593,0.240634312,0.050611357,0.054773568,0.042336518,0.27,0.15,0.286038126,0.800364657,0.243507969,0.791183921
503,strongylocentrotus droebachiensis_Atl,1048,NA,NA,26818,0.898276574,NA,0.635559903,NA,0.675497968,NA,0.215397767,NA,0.39,0.56,0.345722821,0.809045506,0.241865748,0.764060109
504,strongylocentrotus droebachiensis_Pac,4647,3966,681,25888,0.75246912,0.696112468,0.500837047,0.502009377,0.044987097,0.010733594,0.002254888,6.52E-05,0.2,0.01,0.13306574,0.590725147,0.115546822,0.576412225
505,styela rustica_Pac,2885,2098,787,25888,0.83081509,0.787306802,0.51678094,0.504528569,0.382306028,0.252728948,0.082083242,0.028845895,0.29,0.16,0.225717986,0.389106536,0.148569108,0.33174213
506,stylasterias forreri_Pac,1027,733,294,16418,0.779466901,0.723749232,0.502022311,0.502774508,0.19700307,0.151527397,0.022810956,0.009145575,0.17,0.19,0.141006365,0.799203894,0.087543137,0.79191777
507,syacium gunteri_Atl,2493,2087,406,7798,0.667911547,0.626979621,0.501654846,0.503051439,0.079879205,0.037958342,0.042823035,0.01571932,0.15,0.11,0.067427401,0.07979541,0.019053823,0.052446014
508,syacium papillosum_Atl,1584,906,678,37904,0.918704424,0.926504743,0.798053673,0.801122922,0.791150389,0.563956616,0.0425697,0.025201768,0.24,0.23,0.356764501,0.978753504,0.304618723,0.977605958
509,symphurus diomedeanus_Atl,364,NA,NA,19333,0.864546348,NA,0.696560884,NA,0.68061316,NA,0.061341684,NA,0.14,0.09,0.206406276,0.993750708,0.176164275,0.993700647
510,symphurus plagiusa_Atl,1196,1101,95,37904,0.913944025,0.894984322,0.767799428,0.800042107,0.828870617,0.658832431,0.006966844,0.00057757,0.26,0.03,0.317746181,0.987925958,0.290287618,0.987805583
511,synaphobranchus kaupii_Atl,2968,2355,613,26818,0.974731744,0.924549154,0.876091544,0.798154606,0.280934258,0.136159081,0.051882632,0.045513775,0.77,0.1,0.645798853,0.904636921,0.52300347,0.89353692
512,synodus foetens_Atl,5906,4630,1276,37903,0.961873333,0.954506425,0.84268578,0.844943082,0.87874865,0.598079019,0.086626548,0.068281593,0.72,0.1,0.596300681,0.982829548,0.461804977,0.981596671
513,synodus poeyi_Atl,1335,906,429,37904,0.950898486,0.956656785,0.827981422,0.860058279,0.705669267,0.177230006,0.053159999,0.058947596,0.44,0.71,0.434335819,0.986883935,0.339429381,0.986411851
514,syodus itermedius_Atl,467,54,413,7798,0.891377352,0.430264444,0.732063387,0.039165263,0.136847487,0.004043618,0.080963014,0.005880243,0.22,0.12,0.311598899,0.136589895,0.295166173,0.075720298
515,tactostoma macropus_Pac,456,361,95,16418,0.944231722,0.937459359,0.782248511,0.808431368,0.104480052,0.027848156,0.104390517,0.097520556,0.4,0.26,0.394917078,0.951308312,0.208334849,0.949370558
516,talismania bifurcata_Pac,322,262,60,5475,0.940900073,0.936731079,0.810117143,0.807975421,0.257683681,0.094873622,0.112053604,0.158270046,0.59,0.34,0.43692259,0.256991992,0.07682442,0.024790021
517,tautogolabrus adspersus_Atl,1242,943,299,46724,0.76797024,0.766149557,0.517670378,0.554976071,0.109728147,0.021639945,0.026822448,0.018096259,0.21,0.11,0.119402399,0.141877286,0.038909059,0.113030709
518,tellina lutea_Pac,328,148,180,11284,0.919240014,0.80609854,0.701040186,0.587728258,0.092417271,0.001721895,0.070910734,0.047634358,0.3,0.21,0.333245589,0.092165432,0.137033514,0.077101354
519,telmessus cheiragonus_Pac,894,755,139,19549,0.956844342,0.950642827,0.818397101,0.824838388,0.146796046,0.087341486,0.12418124,0.175236783,0.55,0.11,0.491544423,0.651912418,0.140134361,0.645876601
